2006 09 01 00 04   16.52      91    2.50      14   615.2
2006 09 01 00 09   17.39      90    2.50      13   615.3
2006 09 01 00 14   15.65      87    2.60      14   615.2
2006 09 01 00 19   17.39      91    2.70      13   615.2
2006 09 01 00 24   15.65      89    2.60      13   615.1
2006 09 01 00 29   16.52      86    2.50      14   615.1
2006 09 01 00 34   15.65      90    2.50      13   615.1
2006 09 01 00 39   16.52      83    2.50      12   615.1
2006 09 01 00 44   15.65      93    2.50      12   614.9
2006 09 01 00 49   15.65     101    2.50      13   614.9
2006 09 01 00 54   20.00      96    2.50      13   614.9
2006 09 01 00 59   18.26      98    2.40      15   614.9
2006 09 01 01 04   17.39      94    2.50      14   615.0
2006 09 01 01 09   13.04      96    2.50      15   614.9
2006 09 01 01 14   17.39      87    2.40      14   614.8
2006 09 01 01 19   13.91      98    2.50      14   614.8
2006 09 01 01 24   15.65      89    2.40      14   614.8
2006 09 01 01 29   13.91      96    2.40      15   614.8
2006 09 01 01 34   11.30      92    2.40      17   614.8
2006 09 01 01 39   13.04      98    2.50      19   614.6
2006 09 01 01 44   12.17      96    2.40      19   614.5
2006 09 01 01 49   14.78      93    2.40      19   614.5
2006 09 01 01 54   13.91      91    2.40      20   614.5
2006 09 01 01 59   12.17      91    2.40      20   614.5
2006 09 01 02 04   13.04      96    2.40      19   614.4
2006 09 01 02 09   13.91      95    2.40      20   614.4
2006 09 01 02 14   14.78      93    2.40      20   614.4
2006 09 01 02 19   13.91      90    2.40      20   614.3
2006 09 01 02 24   13.91      92    2.40      21   614.2
2006 09 01 02 29   13.04      91    2.50      20   614.2
2006 09 01 02 34   13.04      93    2.50      20   614.2
2006 09 01 02 39   12.17      95    2.50      19   614.2
2006 09 01 02 44   12.17      98    2.50      20   614.2
2006 09 01 02 49   12.17      88    2.60      19   614.2
2006 09 01 02 54   11.30      96    2.60      20   614.2
2006 09 01 02 59   12.17      99    2.50      20   614.2
2006 09 01 03 04   12.17      97    2.40      20   614.2
2006 09 01 03 09   12.17     101    2.60      18   614.3
2006 09 01 03 14   13.91      88    2.80      19   614.3
2006 09 01 03 19   13.04      83    3.00      17   614.3
2006 09 01 03 24   13.91      89    3.30      15   614.3
2006 09 01 03 29   13.04      87    3.60      15   614.3
2006 09 01 03 34   12.17      80    3.70      15   614.3
2006 09 01 03 39   13.91      90    3.60      15   614.3
2006 09 01 03 44   13.91      84    3.60      15   614.3
2006 09 01 03 49   14.78      83    3.50      15   614.3
2006 09 01 03 54   14.78      82    3.80      14   614.3
2006 09 01 03 59   15.65      80    3.90      15   614.3
2006 09 01 04 04   16.52      78    3.90      14   614.4
2006 09 01 04 09   14.78      78    3.80      15   614.4
2006 09 01 04 14   13.04      79    3.80      14   614.3
2006 09 01 04 19   14.78      81    3.70      15   614.3
2006 09 01 04 24   15.65      79    3.70      15   614.3
2006 09 01 04 29   14.78      78    3.70      16   614.3
2006 09 01 04 34   14.78      82    3.60      16   614.2
2006 09 01 04 39   15.65      80    3.60      16   614.2
2006 09 01 04 44   14.78      78    3.80      16   614.2
2006 09 01 04 49   14.78      78    3.70      17   614.2
2006 09 01 04 54   15.65      75    3.60      16   614.2
2006 09 01 04 59   16.52      77    3.70      16   614.2
2006 09 01 05 04   15.65      77    3.80      17   614.1
2006 09 01 05 09   14.78      78    3.60      16   614.2
2006 09 01 05 14   16.52      80    3.60      16   614.2
2006 09 01 05 19   15.65      77    3.50      18   614.2
2006 09 01 05 24   16.52      72    3.30      18   614.2
2006 09 01 05 29   16.52      72    3.50      16   614.2
2006 09 01 05 34   13.91      74    3.50      17   614.2
2006 09 01 05 39   14.78      73    3.10      20   614.3
2006 09 01 05 44   15.65      76    2.80      20   614.2
2006 09 01 05 49   15.65      75    2.70      19   614.3
2006 09 01 05 54   15.65      74    2.70      18   614.3
2006 09 01 05 59   16.52      71    2.80      19   614.4
2006 09 01 06 04   17.39      70    2.80      18   614.4
2006 09 01 06 09   16.52      70    3.00      19   614.4
2006 09 01 06 14   17.39      70    3.10      19   614.4
2006 09 01 06 19   17.39      72    3.20      18   614.5
2006 09 01 06 24   17.39      71    3.30      17   614.5
2006 09 01 06 29   16.52      73    3.40      18   614.6
2006 09 01 06 34   16.52      71    3.50      18   614.7
2006 09 01 06 39   17.39      72    3.70      16   614.7
2006 09 01 06 44   16.52      77    3.80      16   614.8
2006 09 01 06 49   15.65      80    4.00      17   614.9
2006 09 01 06 54   18.26      67    4.10      16   614.9
2006 09 01 06 59   17.39      74    4.10      16   614.9
2006 09 01 07 04   16.52      73    4.10      14   615.0
2006 09 01 07 09   15.65      72    4.20      16   615.2
2006 09 01 07 14   15.65      73    4.40      16   615.2
2006 09 01 07 19   13.91      80    4.40      16   615.3
2006 09 01 07 24   16.52      76    4.50      14   615.3
2006 09 01 07 29   13.04      76    4.70      16   615.3
2006 09 01 07 34   14.78      76    5.00      16   615.4
2006 09 01 07 39   13.91      81    5.20      15   615.4
2006 09 01 07 44   13.91      71    5.40      16   615.5
2006 09 01 07 49   13.04      78    5.50      13   615.6
2006 09 01 07 54   14.78      79    5.70      15   615.6
2006 09 01 07 59   14.78      73    5.80      15   615.6
2006 09 01 08 04   13.04      72    5.80      15   615.6
2006 09 01 08 09   14.78      76    6.00      14   615.7
2006 09 01 08 14   12.17      78    5.90      15   615.7
2006 09 01 08 19   12.17      79    6.10      13   615.8
2006 09 01 08 24   16.52      80    6.30      17   615.7
2006 09 01 08 29   14.78      73    6.40      14   615.7
2006 09 01 08 34   13.04      77    6.40      14   615.8
2006 09 01 08 39   15.65      78    6.60      15   615.8
2006 09 01 08 44   13.04      81    6.60      14   615.9
2006 09 01 08 49   13.04      90    6.70      14   616.0
2006 09 01 08 54   19.13      87    6.80      13   616.0
2006 09 01 08 59   15.65      78    6.90      14   616.0
2006 09 01 09 04   13.04      88    6.80      13   616.1
2006 09 01 09 09   12.17      80    6.80      13   616.1
2006 09 01 09 14   14.78      77    6.90      12   616.1
2006 09 01 09 19   15.65      89    7.40      13   616.1
2006 09 01 09 24   12.17      77    7.40      12   616.2
2006 09 01 09 29   15.65      89    7.30      13   616.2
2006 09 01 09 34   16.52      82    7.30      13   616.2
2006 09 01 09 39   14.78      82    7.30      14   616.2
2006 09 01 09 44   13.04      83    7.30      14   616.3
2006 09 01 09 49   13.04      83    7.10      15   616.3
2006 09 01 09 54   13.91      88    7.10      16   616.3
2006 09 01 09 59   14.78      88    7.30      14   616.3
2006 09 01 10 04   10.43      83    7.30      14   616.4
2006 09 01 10 09    9.57      74    7.30      15   616.4
2006 09 01 10 14   12.17      82    7.40      15   616.3
2006 09 01 10 19   10.43      98    7.40      14   616.4
2006 09 01 10 24    9.57      94    8.00      13   616.4
2006 09 01 10 29   12.17     117    8.10      14   616.3
2006 09 01 10 34   13.04      68    8.30      13   616.3
2006 09 01 10 39   13.04      78    8.40      13   616.3
2006 09 01 10 44   12.17      74    8.20      12   616.3
2006 09 01 10 49   12.17      79    8.10      13   616.3
2006 09 01 10 54   13.04      72    8.40      13   616.2
2006 09 01 10 59   12.17      76    8.30      13   616.1
2006 09 01 11 04   11.30      80    8.60      13   616.1
2006 09 01 11 09   13.91      62    8.70      13   616.1
2006 09 01 11 14   13.04      87    8.60      13   616.1
2006 09 01 11 19   12.17      98    8.50      13   616.1
2006 09 01 11 24   13.04      92    8.40      14   616.0
2006 09 01 11 29   11.30      95    8.40      13   616.0
2006 09 01 11 34   13.04      97    8.40      12   616.0
2006 09 01 11 39   14.78      85    8.60      14   616.0
2006 09 01 11 44   13.91      72    9.10      12   616.0
2006 09 01 11 49   17.39      80    9.40      12   615.9
2006 09 01 11 54   17.39      50    9.00      12   615.9
2006 09 01 11 59   13.91      77    9.00      11   616.0
2006 09 01 12 04   14.78      85    9.00      12   615.9
2006 09 01 12 09   19.13      71    9.20      13   615.9
2006 09 01 12 14   15.65      68    9.10      12   615.9
2006 09 01 12 19   13.91      84    8.90      11   615.8
2006 09 01 12 24   13.04      81    8.60      13   615.9
2006 09 01 12 29   14.78      90    8.40      13   615.7
2006 09 01 12 34   19.13      96    8.50      13   615.6
2006 09 01 12 39   15.65      83    8.80      12   615.6
2006 09 01 12 44   19.13      86    8.70      14   615.6
2006 09 01 12 49   14.78      87    8.70      12   615.6
2006 09 01 12 54   13.04      84    8.60      13   615.6
2006 09 01 12 59   13.04      80    8.70      14   615.5
2006 09 01 13 04   16.52      77    8.60      13   615.4
2006 09 01 13 09   14.78      84    8.30      13   615.5
2006 09 01 13 14   21.74      65    8.20      17   615.4
2006 09 01 13 19   15.65      80    8.00      18   615.4
2006 09 01 13 24   15.65      73    8.20      23   615.3
2006 09 01 13 29   15.65      76    8.10      21   615.3
2006 09 01 13 34   17.39      83    8.00      17   615.3
2006 09 01 13 39   15.65      80    8.10      16   615.3
2006 09 01 13 44   13.04      79    8.10      17   615.2
2006 09 01 13 49   17.39      98    8.30      15   615.2
2006 09 01 13 54   19.13      76    8.50      14   615.2
2006 09 01 13 59   12.17      79    8.80      17   615.2
2006 09 01 14 04   13.04      84    8.80      16   615.2
2006 09 01 14 09   12.17      86    8.80      19   615.2
2006 09 01 14 14   13.04      82    8.50      22   615.2
2006 09 01 14 19   15.65      79    8.60      14   615.1
2006 09 01 14 24   13.04      79    8.50      13   615.1
2006 09 01 14 29   15.65      84    8.50      13   615.1
2006 09 01 14 34   16.52      76    8.90      14   615.1
2006 09 01 14 39   14.78      85    9.10      13   615.1
2006 09 01 14 44   17.39      79    8.80      14   615.1
2006 09 01 14 49   13.04      71    8.50      15   615.0
2006 09 01 14 54   13.04      63    8.50      20   615.0
2006 09 01 14 59   14.78      70    8.60      13   615.0
2006 09 01 15 04   15.65      71    9.10      16   615.0
