1998 05 01 00 09     NaN 262.70  15.35   5.63
1998 05 01 00 19    1.56 285.60  15.55   5.90
1998 05 01 00 29    4.66 220.20  15.83   4.29
1998 05 01 00 39    8.30 257.37  16.25   3.49
1998 05 01 00 49    8.13 226.78  15.55   4.94
1998 05 01 00 59   11.32 255.63  15.46   4.56
1998 05 01 01 09    3.58 264.46  15.11   4.93
1998 05 01 01 19    9.76 261.67  14.99   7.00
1998 05 01 01 29   10.56 256.43  14.95   8.97
1998 05 01 01 39    4.36 288.63  14.61   5.24
1998 05 01 01 49    8.56 262.31  14.42   5.55
1998 05 01 01 59   13.45 272.52  14.86   3.91
1998 05 01 02 09   16.70 276.17  14.48   3.79
1998 05 01 02 19   10.30 266.38  14.37   5.01
1998 05 01 02 29    9.73 210.43  14.51   4.71
1998 05 01 02 39   10.69 272.88  14.10   4.80
1998 05 01 02 49    6.28 290.54  14.37   2.53
1998 05 01 02 59   11.92 281.36  14.43   3.27
1998 05 01 03 09   11.91 284.69  14.08   2.69
1998 05 01 03 19    9.32 276.30  13.60   2.23
1998 05 01 03 29   10.57 265.55  13.26   1.66
1998 05 01 03 39   14.29 287.02  13.48   1.44
1998 05 01 03 49    9.11 284.94  13.56   1.68
1998 05 01 03 59   10.59 260.24  13.51   1.82
1998 05 01 04 09   16.58 273.46  13.03   0.94
1998 05 01 04 19   14.79 293.08  12.86   0.66
1998 05 01 04 29   10.85 281.31  12.68   0.33
1998 05 01 04 39   10.41 300.04  12.11   0.26
1998 05 01 04 49   15.10 284.40  11.51   0.24
1998 05 01 04 59   14.80 284.90  11.47    NaN
1998 05 01 05 09   13.68 278.53  11.33    NaN
1998 05 01 05 19   10.58 282.49  10.91    NaN
1998 05 01 05 29   15.12 265.85  10.77    NaN
1998 05 01 05 39   10.12 283.40  11.01    NaN
1998 05 01 05 49   13.57 286.33  10.82    NaN
1998 05 01 05 59   10.01 288.98  10.85    NaN
1998 05 01 06 09   10.29 293.76  10.65    NaN
1998 05 01 06 19   11.93 287.98  10.62    NaN
1998 05 01 06 29   10.49 290.45  10.69    NaN
1998 05 01 06 39    9.63 291.50  10.66    NaN
1998 05 01 06 49   10.21 291.59  10.33    NaN
1998 05 01 06 59    9.47 293.13  10.27    NaN
1998 05 01 07 09   11.19 291.18  10.29    NaN
1998 05 01 07 19   10.44 283.78  10.56    NaN
1998 05 01 07 29   12.18 286.13  10.29    NaN
1998 05 01 07 39    9.06 296.17  10.43    NaN
1998 05 01 07 49    9.30 290.51  10.32    NaN
1998 05 01 07 59   12.14 277.80  10.25    NaN
1998 05 01 08 09    6.87 294.96  10.24    NaN
1998 05 01 08 19    8.48 274.89  10.39    NaN
1998 05 01 08 29   10.63 289.12  10.16    NaN
1998 05 01 08 39    9.79 269.83  10.18    NaN
1998 05 01 08 49    8.57 297.87  10.22    NaN
1998 05 01 08 59    9.04 295.43  10.13    NaN
1998 05 01 09 09    8.13 267.27  10.01    NaN
1998 05 01 09 19    9.86 262.80  10.10    NaN
1998 05 01 09 29    7.53 303.53   9.95    NaN
1998 05 01 09 39    8.68 297.98  10.10    NaN
1998 05 01 09 49    6.30 295.04  10.09    NaN
1998 05 01 09 59    6.30 293.57  10.04    NaN
