2003 12 08 09 45   4.73 94.04   0.60 31.14 615.0
2003 12 08 09 50   7.04 88.02   1.38 26.44 615.0
2003 12 08 09 55   7.04 88.02   1.38 26.44 615.0
2003 12 08 10 00   7.04 88.02   1.38 26.44 615.0
2003 12 08 10 05   7.04 88.02   1.38 26.44 615.0
2003 12 08 10 10   7.04 88.02   1.38 26.44 615.0
2003 12 08 10 15   6.33 99.08   1.12 35.36 615.1
2003 12 08 10 20   6.33 99.08   1.12 35.36 615.1
2003 12 08 10 25   6.33 99.08   1.12 35.36 615.1
2003 12 08 10 30   6.43 102.84   1.07 37.79 615.1
2003 12 08 10 35   6.43 102.84   1.07 37.79 615.1
2003 12 08 10 40   6.43 102.84   1.07 37.79 615.1
2003 12 08 10 45   8.33 93.75   0.94 37.14 615.0
2003 12 08 10 50   8.33 93.75   0.94 37.14 615.0
2003 12 08 10 55   8.33 93.75   0.94 37.14 615.0
2003 12 08 11 00   7.30 95.91   1.73 29.74 615.0
2003 12 08 11 05   7.30 95.91   1.73 29.74 615.0
2003 12 08 11 10   7.30 95.91   1.73 29.74 615.0
2003 12 08 11 15   7.60 96.94   2.38 24.78 615.0
2003 12 08 11 20   8.36 94.23   1.88 32.11 615.0
2003 12 08 11 25   8.36 94.23   1.88 32.11 615.0
2003 12 08 11 30   8.36 94.23   1.88 32.11 615.0
2003 12 08 11 35   8.36 94.23   1.88 32.11 615.0
2003 12 08 11 40   8.36 94.23   1.88 32.11 615.0
2003 12 08 11 45   9.08 92.64   1.71 35.03 614.9
2003 12 08 11 50   9.08 92.64   1.71 35.03 614.9
2003 12 08 11 55   9.08 92.64   1.71 35.03 614.9
2003 12 08 12 00   8.97 94.33   1.69 33.16 614.6
2003 12 08 12 05   8.97 94.33   1.69 33.16 614.6
2003 12 08 12 10   8.97 94.33   1.69 33.16 614.6
2003 12 08 12 15   8.79 95.81   1.74 32.69 614.5
2003 12 08 12 20   8.79 95.81   1.74 32.69 614.5
2003 12 08 12 25   8.79 95.81   1.74 32.69 614.5
2003 12 08 12 30   8.95 97.69   1.83 35.19 614.5
2003 12 08 12 35   8.95 97.69   1.83 35.19 614.5
2003 12 08 12 40   8.95 97.69   1.83 35.19 614.5
2003 12 08 12 45   9.17 94.56   1.81 31.64 614.4
2003 12 08 12 50   9.17 94.56   1.81 31.64 614.4
2003 12 08 12 55   9.17 94.56   1.81 31.64 614.4
2003 12 08 13 00   8.38 94.40   2.13 33.42 614.3
2003 12 08 13 05   9.30 106.72   2.10 32.67 614.0
2003 12 08 13 10   9.30 106.72   2.10 32.67 614.0
2003 12 08 13 15   9.30 106.72   2.10 32.67 614.0
2003 12 08 13 20   9.30 106.72   2.10 32.67 614.0
2003 12 08 13 25   9.30 106.72   2.10 32.67 614.0
2003 12 08 13 30   8.66 99.33   2.31 29.63 614.0
2003 12 08 13 35   8.66 99.33   2.31 29.63 614.0
2003 12 08 13 40   8.66 99.33   2.31 29.63 614.0
2003 12 08 13 45   9.23 105.68   2.87 27.06 613.9
2003 12 08 13 50   9.23 105.68   2.87 27.06 613.9
2003 12 08 13 55   9.23 105.68   2.87 27.06 613.9
2003 12 08 14 00   9.26 105.76   3.31 22.51 613.7
2003 12 08 14 05   8.40 110.90   3.02 23.02 613.6
2003 12 08 14 10   8.40 110.90   3.02 23.02 613.6
2003 12 08 14 15   8.40 110.90   3.02 23.02 613.6
2003 12 08 14 20   8.40 110.90   3.02 23.02 613.6
2003 12 08 14 25   8.40 110.90   3.02 23.02 613.6
2003 12 08 14 30   8.54 101.59   3.06 24.14 613.6
2003 12 08 14 35   8.54 101.59   3.06 24.14 613.6
2003 12 08 14 41   8.54 101.59   3.06 24.14 613.6
2003 12 08 14 45   8.30 100.99   3.15 22.51 613.7
2003 12 08 14 50   8.30 100.99   3.15 22.51 613.7
2003 12 08 14 55   8.30 100.99   3.15 22.51 613.7
2003 12 08 15 00   9.26 103.42   2.49 29.48 613.8
2003 12 08 15 05   9.26 103.42   2.49 29.48 613.8
2003 12 08 15 10   9.26 103.42   2.49 29.48 613.8
2003 12 08 15 15   6.88 90.84   2.01 27.34 613.8
2003 12 08 15 20   6.88 90.84   2.01 27.34 613.8
2003 12 08 15 25   6.88 90.84   2.01 27.34 613.8
2003 12 08 15 30   7.63 92.87   2.09 24.98 613.7
2003 12 08 15 35   7.63 92.87   2.09 24.98 613.7
2003 12 08 15 40   7.63 92.87   2.09 24.98 613.7
2003 12 08 15 45   7.90 101.70   2.15 22.67 613.7
2003 12 08 15 50   7.90 101.70   2.15 22.67 613.7
2003 12 08 15 55   7.90 101.70   2.15 22.67 613.7
2003 12 08 16 00  10.27 105.90   2.25 22.03 613.6
2003 12 08 16 05  10.27 105.90   2.25 22.03 613.6
2003 12 08 16 10  10.27 105.90   2.25 22.03 613.6
2003 12 08 16 15  12.09 109.45   2.06 23.43 613.5
2003 12 08 16 20  12.09 109.45   2.06 23.43 613.5
2003 12 08 16 25  13.14 116.97   1.81 26.73 613.8
2003 12 08 16 30  13.14 116.97   1.81 26.73 613.8
2003 12 08 16 35  13.14 116.97   1.81 26.73 613.8
2003 12 08 16 40  13.14 116.97   1.81 26.73 613.8
2003 12 08 16 45  16.77 111.78   1.44 27.37 613.7
2003 12 08 16 50  16.77 111.78   1.44 27.37 613.7
2003 12 08 16 55  16.77 111.78   1.44 27.37 613.7
2003 12 08 17 00  13.74 112.19   0.87 31.67 613.9
2003 12 08 17 05  13.74 112.19   0.87 31.67 613.9
2003 12 08 17 10  13.74 112.19   0.87 31.67 613.9
2003 12 08 17 15  13.58 103.96   0.38 36.58 613.9
2003 12 08 17 20  13.58 103.96   0.38 36.58 613.9
2003 12 08 17 25  13.58 103.96   0.38 36.58 613.9
2003 12 08 17 30  13.00 97.21  -0.18 40.64 613.9
2003 12 08 17 35  13.00 97.21  -0.18 40.64 613.9
2003 12 08 17 40  13.00 97.21  -0.18 40.64 613.9
2003 12 08 17 45   9.83 96.21  -0.83 54.87 613.9
2003 12 08 17 50   9.83 96.21  -0.83 54.87 613.9
2003 12 08 17 55   9.83 96.21  -0.83 54.87 613.9
2003 12 08 18 00  10.63 101.15  -1.19 71.19 614.1
2003 12 08 18 05  10.63 101.15  -1.19 71.19 614.1
2003 12 08 18 10  10.63 101.15  -1.19 71.19 614.1
2003 12 08 18 15  13.80 94.35  -0.93 60.41 614.1
2003 12 08 18 20  13.80 94.35  -0.93 60.41 614.1
2003 12 08 18 25  13.80 94.35  -0.93 60.41 614.1
2003 12 08 18 30  15.02 92.82  -0.36 36.49 614.1
2003 12 08 18 35  15.02 92.82  -0.36 36.49 614.1
2003 12 08 18 40  15.02 92.82  -0.36 36.49 614.1
2003 12 08 18 45  16.30 95.53   0.02 34.66 614.3
2003 12 08 18 50  16.30 95.53   0.02 34.66 614.3
2003 12 08 18 55  16.30 95.53   0.02 34.66 614.3
2003 12 08 19 00  12.75 98.05  -0.23 32.93 614.6
2003 12 08 19 05  12.75 98.05  -0.23 32.93 614.6
2003 12 08 19 10  12.75 98.05  -0.23 32.93 614.6
2003 12 08 19 15  14.31 99.35  -0.42 32.74 614.6
2003 12 08 19 20  14.31 99.35  -0.42 32.74 614.6
2003 12 08 19 25  14.31 99.35  -0.42 32.74 614.6
2003 12 08 19 30  14.45 95.64  -0.93 31.44 614.7
2003 12 08 19 35  14.45 95.64  -0.93 31.44 614.7
2003 12 08 19 40  14.45 95.64  -0.93 31.44 614.7
2003 12 08 19 45  18.89 98.72  -1.25 33.04 614.6
2003 12 08 19 50  18.89 98.72  -1.25 33.04 614.6
2003 12 08 20 25  12.01 129.98  -1.27 47.31 615.1
2003 12 08 20 30  12.01 129.98  -1.27 47.31 615.1
2003 12 08 20 35  12.01 129.98  -1.27 47.31 615.1
2003 12 08 20 40  12.01 129.98  -1.27 47.31 615.1
2003 12 08 21 10   7.87 95.39  -0.78 38.26 615.5
2003 12 08 21 15   7.87 95.39  -0.78 38.26 615.5
2003 12 08 21 20  11.30 95.95  -0.71 33.86 615.6
2003 12 08 21 25  11.30 95.95  -0.71 33.86 615.6
2003 12 08 21 30  11.30 95.95  -0.71 33.86 615.6
2003 12 08 21 45  14.17 102.96  -0.63 31.82 615.5
2003 12 08 21 50  14.17 102.96  -0.63 31.82 615.5
2003 12 08 21 55  14.17 102.96  -0.63 31.82 615.5
2003 12 08 22 00  14.64 102.26  -0.44 31.70 615.5
2003 12 08 22 10  14.64 102.26  -0.44 31.70 615.5
2003 12 08 22 15  14.90 98.72  -0.36 31.41 615.6
2003 12 08 22 20  14.90 98.72  -0.36 31.41 615.6
2003 12 08 22 25  14.90 98.72  -0.36 31.41 615.6
2003 12 08 22 30  11.86 96.35  -0.32 29.46 615.7
2003 12 08 22 35  11.86 96.35  -0.32 29.46 615.7
2003 12 08 22 40  11.86 96.35  -0.32 29.46 615.7
2003 12 08 22 45   9.65 105.60  -0.58 29.11 615.8
2003 12 08 23 06  10.36 109.99  -0.52 28.16 615.6
2003 12 08 23 10  10.36 109.99  -0.52 28.16 615.6
2003 12 08 23 15  10.36 109.99  -0.52 28.16 615.6
2003 12 08 23 20  10.36 109.99  -0.52 28.16 615.6
2003 12 08 23 25  10.36 109.99  -0.52 28.16 615.6
2003 12 08 23 30   9.91 95.87  -0.36 29.28 615.6
2003 12 08 23 35   9.91 95.87  -0.36 29.28 615.6
2003 12 08 23 40   9.91 95.87  -0.36 29.28 615.6
2003 12 08 23 45   9.73 119.16  -0.31 31.70 615.5
2003 12 08 23 50   9.73 119.16  -0.31 31.70 615.5
2003 12 08 23 55   9.73 119.16  -0.31 31.70 615.5
2003 12 09 00 00   9.73 119.16  -0.31 31.70 615.5
2003 12 09 00 05   9.73 119.16  -0.31 31.70 615.5
2003 12 09 00 10   9.73 119.16  -0.31 31.70 615.5
2003 12 09 00 15   9.73 119.16  -0.31 31.70 615.5
2003 12 09 00 20  10.19 150.40  -0.14 32.07 615.4
2003 12 09 00 25  10.19 150.40  -0.14 32.07 615.4
2003 12 09 00 30  10.19 150.40  -0.14 32.07 615.4
2003 12 09 00 35  11.30 104.96  -0.34 31.16 615.4
2003 12 09 00 40  11.30 104.96  -0.34 31.16 615.4
2003 12 09 00 45  11.30 104.96  -0.34 31.16 615.4
2003 12 09 00 50  10.23 101.26  -0.58 30.23 615.4
2003 12 09 00 55  10.23 101.26  -0.58 30.23 615.4
2003 12 09 01 00  10.23 101.26  -0.58 30.23 615.4
2003 12 09 01 05  10.17 107.40  -0.35 29.31 615.3
2003 12 09 01 10  10.17 107.40  -0.35 29.31 615.3
2003 12 09 01 15  10.17 107.40  -0.35 29.31 615.3
2003 12 09 01 20  11.76 106.48  -0.31 29.38 615.2
2003 12 09 01 25  11.76 106.48  -0.31 29.38 615.2
2003 12 09 01 30  11.76 106.48  -0.31 29.38 615.2
2003 12 09 01 35  12.41 93.27  -0.80 29.43 615.3
2003 12 09 01 40  12.41 93.27  -0.80 29.43 615.3
2003 12 09 01 45  12.41 93.27  -0.80 29.43 615.3
2003 12 09 01 50  10.36 125.75  -0.60 30.56 615.3
2003 12 09 01 55  10.36 125.75  -0.60 30.56 615.3
2003 12 09 02 00  10.36 125.75  -0.60 30.56 615.3
2003 12 09 02 05  14.12 96.45  -0.35 30.01 615.1
2003 12 09 02 10  14.12 96.45  -0.35 30.01 615.1
2003 12 09 02 15  14.12 96.45  -0.35 30.01 615.1
2003 12 09 02 20  13.56 89.27  -0.20 29.42 615.1
2003 12 09 02 25  13.56 89.27  -0.20 29.42 615.1
2003 12 09 02 30  13.56 89.27  -0.20 29.42 615.1
2003 12 09 02 35  12.62 96.30  -0.36 31.00 615.0
2003 12 09 02 40  12.62 96.30  -0.36 31.00 615.0
2003 12 09 02 45  12.62 96.30  -0.36 31.00 615.0
2003 12 09 02 50  13.24 88.50  -0.24 30.91 614.9
2003 12 09 02 55  13.24 88.50  -0.24 30.91 614.9
2003 12 09 03 00  13.24 88.50  -0.24 30.91 614.9
2003 12 09 03 05  13.97 108.07  -0.35 30.17 614.8
2003 12 09 03 10  13.97 108.07  -0.35 30.17 614.8
2003 12 09 03 15  13.97 108.07  -0.35 30.17 614.8
2003 12 09 03 20   9.03 148.53  -0.64 30.01 614.9
2003 12 09 03 25   9.03 148.53  -0.64 30.01 614.9
2003 12 09 03 30   9.03 148.53  -0.64 30.01 614.9
2003 12 09 03 35  11.43 139.11  -0.16 25.37 614.8
2003 12 09 03 40  11.43 139.11  -0.16 25.37 614.8
2003 12 09 03 45  11.43 139.11  -0.16 25.37 614.8
2003 12 09 03 50  12.77 132.28  -0.01 23.92 614.7
2003 12 09 03 55  12.77 132.28  -0.01 23.92 614.7
2003 12 09 04 00  12.77 132.28  -0.01 23.92 614.7
2003 12 09 04 05  11.30 130.20  -0.09 22.92 614.7
2003 12 09 04 10  11.30 130.20  -0.09 22.92 614.7
2003 12 09 04 15  11.30 130.20  -0.09 22.92 614.7
2003 12 09 04 20  10.54 165.42   0.09 22.50 614.7
2003 12 09 04 25  10.54 165.42   0.09 22.50 614.7
2003 12 09 04 30  10.54 165.42   0.09 22.50 614.7
2003 12 09 04 35  12.77 140.88   0.28 21.26 614.5
2003 12 09 04 40  12.77 140.88   0.28 21.26 614.5
2003 12 09 04 45  12.77 140.88   0.28 21.26 614.5
2003 12 09 04 50  10.87 138.80   0.33 21.54 614.6
2003 12 09 04 55  10.87 138.80   0.33 21.54 614.6
2003 12 09 05 00  10.87 138.80   0.33 21.54 614.6
2003 12 09 05 05  13.19 106.62   0.16 23.12 614.8
2003 12 09 05 10  13.19 106.62   0.16 23.12 614.8
2003 12 09 05 15  13.19 106.62   0.16 23.12 614.8
2003 12 09 05 20  13.19 106.62   0.16 23.12 614.8
2003 12 09 05 25  13.19 106.62   0.16 23.12 614.8
2003 12 09 05 30  10.89 129.95   0.05 22.95 614.9
2003 12 09 05 35   8.65 160.83   0.09 22.04 614.9
2003 12 09 05 40   8.65 160.83   0.09 22.04 614.9
2003 12 09 05 45   8.65 160.83   0.09 22.04 614.9
2003 12 09 05 50   8.65 160.83   0.09 22.04 614.9
2003 12 09 05 55   8.65 160.83   0.09 22.04 614.9
2003 12 09 06 00   9.77 152.93   0.02 21.42 615.0
2003 12 09 06 05   9.77 152.93   0.02 21.42 615.0
2003 12 09 06 10   9.77 152.93   0.02 21.42 615.0
2003 12 09 06 15  11.12 129.62   0.08 19.49 615.1
2003 12 09 06 20  10.50 148.59   0.09 19.24 615.1
2003 12 09 06 25  10.50 148.59   0.09 19.24 615.1
2003 12 09 06 30  10.50 148.59   0.09 19.24 615.1
2003 12 09 06 35  10.43 135.21   0.14 19.23 615.2
2003 12 09 06 40  10.43 135.21   0.14 19.23 615.2
2003 12 09 06 45  10.43 135.21   0.14 19.23 615.2
2003 12 09 06 50  10.43 135.21   0.14 19.23 615.2
2003 12 09 07 11   7.23 162.40  -0.07 13.48 615.3
2003 12 09 07 15   7.23 162.40  -0.07 13.48 615.3
2003 12 09 07 20   7.23 162.40  -0.07 13.48 615.3
2003 12 09 07 25   7.23 162.40  -0.07 13.48 615.3
2003 12 09 07 30  10.52 109.90   0.04 11.71 615.4
2003 12 09 07 35  10.52 109.90   0.04 11.71 615.4
2003 12 09 07 40  10.52 109.90   0.04 11.71 615.4
2003 12 09 07 45  11.63 109.12   0.41 11.56 615.6
2003 12 09 07 50  11.63 109.12   0.41 11.56 615.6
2003 12 09 07 55  11.63 109.12   0.41 11.56 615.6
2003 12 09 08 00  11.14 97.93   0.51 15.39 615.7
2003 12 09 08 05  10.19 91.71   0.69 16.69 615.8
2003 12 09 08 10  10.19 91.71   0.69 16.69 615.8
2003 12 09 08 15  10.19 91.71   0.69 16.69 615.8
2003 12 09 08 20   9.74 93.59   1.51 16.91 616.0
2003 12 09 08 25   9.74 93.59   1.51 16.91 616.0
2003 12 09 08 30   9.74 93.59   1.51 16.91 616.0
2003 12 09 08 35   9.74 93.59   1.51 16.91 616.0
2003 12 09 08 40   9.74 93.59   1.51 16.91 616.0
2003 12 09 08 45  11.63 97.81   2.29 15.99 616.2
2003 12 09 08 50  11.63 97.81   2.29 15.99 616.2
2003 12 09 08 55  11.63 97.81   2.29 15.99 616.2
2003 12 09 09 00  11.07 90.12   2.35 16.21 616.3
2003 12 09 09 05  11.07 90.12   2.35 16.21 616.3
2003 12 09 09 10  11.07 90.12   2.35 16.21 616.3
2003 12 09 09 15  11.74 95.07   2.08 16.84 616.4
2003 12 09 09 20  12.90 96.04   2.44 18.67 616.4
2003 12 09 09 25  12.90 96.04   2.44 18.67 616.4
2003 12 09 09 30  12.90 96.04   2.44 18.67 616.4
2003 12 09 09 35  12.90 96.04   2.44 18.67 616.4
2003 12 09 09 40  12.90 96.04   2.44 18.67 616.4
2003 12 09 09 45  13.20 98.52   2.27 18.71 616.4
2003 12 09 09 50  13.20 98.52   2.27 18.71 616.4
2003 12 09 09 55  13.20 98.52   2.27 18.71 616.4
2003 12 09 10 00  13.01 100.58   2.37 19.35 616.4
2003 12 09 10 05  13.01 100.58   2.37 19.35 616.4
2003 12 09 10 10  13.01 100.58   2.37 19.35 616.4
2003 12 09 10 15  12.63 97.17   2.37 21.74 616.4
2003 12 09 10 20  12.63 97.17   2.37 21.74 616.4
2003 12 09 10 25  12.63 97.17   2.37 21.74 616.4
2003 12 09 10 30  12.42 92.13   2.56 22.94 616.3
2003 12 09 10 35  12.42 92.13   2.56 22.94 616.3
2003 12 09 10 40  12.42 92.13   2.56 22.94 616.3
2003 12 09 10 45  12.48 101.57   1.92 24.01 616.2
2003 12 09 10 50  12.48 101.57   1.92 24.01 616.2
2003 12 09 10 55  12.48 101.57   1.92 24.01 616.2
2003 12 09 11 00  13.43 113.59   2.28 26.38 616.0
2003 12 09 11 05  13.43 113.59   2.28 26.38 616.0
2003 12 09 11 10  13.43 113.59   2.28 26.38 616.0
2003 12 09 11 15  13.41 96.11   2.44 24.33 616.0
2003 12 09 11 20  13.41 96.11   2.44 24.33 616.0
2003 12 09 11 25  13.41 96.11   2.44 24.33 616.0
2003 12 09 11 30  13.62 111.33   1.81 26.46 616.1
2003 12 09 11 35  13.62 111.33   1.81 26.46 616.1
2003 12 09 11 40  13.62 111.33   1.81 26.46 616.1
2003 12 09 11 45  13.33 121.53   2.59 23.63 616.0
2003 12 09 11 50  13.33 121.53   2.59 23.63 616.0
2003 12 09 11 55  13.33 121.53   2.59 23.63 616.0
2003 12 09 12 00  13.78 140.62   3.20 21.17 615.9
2003 12 09 12 05  13.78 140.62   3.20 21.17 615.9
2003 12 09 12 10  13.78 140.62   3.20 21.17 615.9
2003 12 09 12 15  12.91 153.94   3.56 19.85 615.7
2003 12 09 12 20  12.91 153.94   3.56 19.85 615.7
2003 12 09 12 25  12.91 153.94   3.56 19.85 615.7
2003 12 09 12 30  12.12 151.11   3.26 22.10 615.7
2003 12 09 12 35  13.37 129.06   3.23 21.31 615.6
2003 12 09 12 40  13.37 129.06   3.23 21.31 615.6
2003 12 09 12 45  13.37 129.06   3.23 21.31 615.6
2003 12 09 12 50  13.37 129.06   3.23 21.31 615.6
2003 12 09 12 55  13.37 129.06   3.23 21.31 615.6
2003 12 09 13 00  12.74 128.81   3.41 18.84 615.5
2003 12 09 13 05  12.74 128.81   3.41 18.84 615.5
2003 12 09 13 10  12.74 128.81   3.41 18.84 615.5
2003 12 09 13 15  11.90 144.85   3.83 16.68 615.2
2003 12 09 13 20  11.90 144.85   3.83 16.68 615.2
2003 12 09 13 25  11.90 144.85   3.83 16.68 615.2
2003 12 09 13 30  14.50 132.32   3.74 15.79 615.1
2003 12 09 13 35  14.50 132.32   3.74 15.79 615.1
2003 12 09 13 40  14.50 132.32   3.74 15.79 615.1
2003 12 09 13 45  12.50 148.58   3.88 15.60 615.0
2003 12 09 13 50  12.50 148.58   3.88 15.60 615.0
2003 12 09 13 55  12.50 148.58   3.88 15.60 615.0
2003 12 09 14 00  13.30 154.15   3.96 19.63 614.9
2003 12 09 14 05  13.30 154.15   3.96 19.63 614.9
2003 12 09 14 10  13.30 154.15   3.96 19.63 614.9
2003 12 09 14 15  14.38 132.17   3.63 18.66 614.9
2003 12 09 14 20  14.38 132.17   3.63 18.66 614.9
2003 12 09 14 25  14.38 132.17   3.63 18.66 614.9
2003 12 09 14 30  13.40 147.45   3.03 23.28 614.8
2003 12 09 14 35  13.40 147.45   3.03 23.28 614.8
2003 12 09 14 40  13.40 147.45   3.03 23.28 614.8
2003 12 09 14 45  13.58 141.63   3.22 22.78 614.7
2003 12 09 14 50  13.58 141.63   3.22 22.78 614.7
2003 12 09 14 55  13.58 141.63   3.22 22.78 614.7
2003 12 09 15 00  14.66 133.35   3.16 17.61 614.6
2003 12 09 15 05  14.66 133.35   3.16 17.61 614.6
2003 12 09 15 10  14.66 133.35   3.16 17.61 614.6
2003 12 09 15 15  12.35 147.93   2.46 19.08 614.8
2003 12 09 15 20  12.35 147.93   2.46 19.08 614.8
2003 12 09 15 25  12.35 147.93   2.46 19.08 614.8
2003 12 09 15 30  11.21 141.60   1.93 41.82 614.8
2003 12 09 15 35  11.21 141.60   1.93 41.82 614.8
2003 12 09 15 40  11.21 141.60   1.93 41.82 614.8
2003 12 09 15 45  12.57 138.81   2.32 44.24 614.8
2003 12 09 15 50  12.57 138.81   2.32 44.24 614.8
2003 12 09 15 55  12.57 138.81   2.32 44.24 614.8
2003 12 09 16 00  11.81 175.55   2.51 31.70 614.8
2003 12 09 16 05  11.81 175.55   2.51 31.70 614.8
2003 12 09 16 10  11.81 175.55   2.51 31.70 614.8
2003 12 09 16 15  11.89 155.13   1.65 42.21 614.8
2003 12 09 16 20  13.23 158.00   1.17 39.15 614.8
2003 12 09 16 25  13.23 158.00   1.17 39.15 614.8
2003 12 09 16 30  13.23 158.00   1.17 39.15 614.8
2003 12 09 16 35  13.23 158.00   1.17 39.15 614.8
2003 12 09 16 40  13.23 158.00   1.17 39.15 614.8
2003 12 09 16 45  11.98 143.20   0.75 35.87 614.8
2003 12 09 16 50  11.98 143.20   0.75 35.87 614.8
2003 12 09 16 55  11.98 143.20   0.75 35.87 614.8
2003 12 09 17 00  13.99 99.35   0.02 42.75 614.8
2003 12 09 17 05  13.99 99.35   0.02 42.75 614.8
2003 12 09 17 10  13.99 99.35   0.02 42.75 614.8
2003 12 09 17 15  13.05 119.30  -0.17 86.38 614.9
2003 12 09 17 20  13.05 119.30  -0.17 86.38 614.9
2003 12 09 17 25  13.05 119.30  -0.17 86.38 614.9
2003 12 09 17 30  13.58 111.48  -0.64 77.43 615.0
2003 12 09 17 35  13.58 111.48  -0.64 77.43 615.0
2003 12 09 17 40  13.58 111.48  -0.64 77.43 615.0
2003 12 09 17 45  13.17 116.41  -1.15 67.50 615.2
2003 12 09 17 50  13.17 116.41  -1.15 67.50 615.2
2003 12 09 17 55  13.17 116.41  -1.15 67.50 615.2
2003 12 09 18 00  12.90 103.15  -1.39 48.82 615.3
2003 12 09 18 05  12.90 103.15  -1.39 48.82 615.3
2003 12 09 18 10  12.90 103.15  -1.39 48.82 615.3
2003 12 09 18 15  12.62 127.95  -1.72 49.89 615.4
2003 12 09 18 20  12.62 127.95  -1.72 49.89 615.4
2003 12 09 18 25  12.62 127.95  -1.72 49.89 615.4
2003 12 09 18 30  12.44 138.69  -1.93 68.66 615.5
2003 12 09 18 35  12.44 138.69  -1.93 68.66 615.5
2003 12 09 18 40  12.44 138.69  -1.93 68.66 615.5
2003 12 09 18 45  13.75 131.94  -1.55 100.17 615.6
2003 12 09 18 50  13.75 131.94  -1.55 100.17 615.6
2003 12 09 18 55  13.75 131.94  -1.55 100.17 615.6
2003 12 09 19 00  12.75 136.36  -0.92 101.00 615.7
2003 12 09 19 05  12.75 136.36  -0.92 101.00 615.7
2003 12 09 19 10  12.75 136.36  -0.92 101.00 615.7
2003 12 09 19 15  10.89 103.94  -0.53 101.00 615.9
2003 12 09 19 20  10.89 103.94  -0.53 101.00 615.9
2003 12 09 19 25  10.89 103.94  -0.53 101.00 615.9
2003 12 09 19 30  12.05 112.38  -1.14 100.88 616.0
2003 12 09 19 35  11.41 137.72  -2.15 92.22 616.0
2003 12 09 19 40  11.41 137.72  -2.15 92.22 616.0
2003 12 09 19 45  11.41 137.72  -2.15 92.22 616.0
2003 12 09 19 50  11.41 137.72  -2.15 92.22 616.0
2003 12 09 19 55  11.41 137.72  -2.15 92.22 616.0
2003 12 09 20 00  12.83 130.66  -2.80 77.16 616.3
2003 12 09 20 05  12.83 130.66  -2.80 77.16 616.3
2003 12 09 20 10  12.83 130.66  -2.80 77.16 616.3
2003 12 09 20 15  12.09 131.92  -1.29 100.93 616.5
2003 12 09 20 20  12.09 131.92  -1.29 100.93 616.5
2003 12 09 20 25  12.09 131.92  -1.29 100.93 616.5
2003 12 09 20 30  11.87 120.39  -1.17 101.00 616.5
2003 12 09 20 35  11.87 120.39  -1.17 101.00 616.5
2003 12 09 20 40  11.87 120.39  -1.17 101.00 616.5
2003 12 09 20 45  12.42 104.88  -1.86 79.89 616.7
2003 12 09 20 50  11.33 127.31  -2.02 70.68 616.8
2003 12 09 20 55  11.33 127.31  -2.02 70.68 616.8
2003 12 09 21 00  11.33 127.31  -2.02 70.68 616.8
2003 12 09 21 45  11.14 131.98  -1.08 99.72 616.9
2003 12 09 21 50  11.14 131.98  -1.08 99.72 616.9
2003 12 09 21 55  11.14 131.98  -1.08 99.72 616.9
2003 12 09 22 00  10.86 116.81  -0.25 100.96 616.9
2003 12 09 22 05  10.86 116.81  -0.25 100.96 616.9
2003 12 09 22 10  10.86 116.81  -0.25 100.96 616.9
2003 12 09 22 15  11.89 94.60  -0.56 95.90 617.0
2003 12 09 22 20  11.89 94.60  -0.56 95.90 617.0
2003 12 09 22 25  11.89 94.60  -0.56 95.90 617.0
2003 12 09 22 30  10.38 109.00  -1.46 78.39 616.9
2003 12 09 22 35  10.38 109.00  -1.46 78.39 616.9
2003 12 09 22 40  10.38 109.00  -1.46 78.39 616.9
2003 12 09 22 45   9.65 125.60  -1.06 100.45 616.9
2003 12 09 22 50   9.65 125.60  -1.06 100.45 616.9
2003 12 09 22 55   9.65 125.60  -1.06 100.45 616.9
2003 12 09 23 00  10.87 103.76  -0.83 101.00 616.7
2003 12 09 23 05  10.87 103.76  -0.83 101.00 616.7
2003 12 09 23 10  10.87 103.76  -0.83 101.00 616.7
2003 12 09 23 15  10.70 90.16  -0.85 101.00 616.8
2003 12 09 23 20  10.70 90.16  -0.85 101.00 616.8
2003 12 09 23 25  10.70 90.16  -0.85 101.00 616.8
2003 12 09 23 30  10.44 93.16  -1.26 89.37 616.8
2003 12 09 23 35  10.44 93.16  -1.26 89.37 616.8
2003 12 09 23 40  10.44 93.16  -1.26 89.37 616.8
2003 12 09 23 45  10.19 94.84  -1.86 75.76 616.8
2003 12 09 23 50  10.19 94.84  -1.86 75.76 616.8
2003 12 09 23 55  10.19 94.84  -1.86 75.76 616.8
2003 12 10 00 00  10.19 94.84  -1.86 75.76 616.8
2003 12 10 00 05  10.19 94.84  -1.86 75.76 616.8
2003 12 10 00 10  10.19 94.84  -1.86 75.76 616.8
2003 12 10 00 15  10.19 94.84  -1.86 75.76 616.8
2003 12 10 00 20  11.70 98.45  -1.16 44.96 616.8
2003 12 10 00 25  11.70 98.45  -1.16 44.96 616.8
2003 12 10 00 30  11.70 98.45  -1.16 44.96 616.8
2003 12 10 00 35  12.71 93.48  -1.20 40.45 616.8
2003 12 10 00 40  12.71 93.48  -1.20 40.45 616.8
2003 12 10 00 45  12.71 93.48  -1.20 40.45 616.8
2003 12 10 00 50  12.04 92.87  -1.37 41.22 616.8
2003 12 10 00 55  12.04 92.87  -1.37 41.22 616.8
2003 12 10 01 00  12.04 92.87  -1.37 41.22 616.8
2003 12 10 01 05  10.33 90.35  -1.36 39.53 616.9
