2001 01 01 05 29  21.27 270.49   2.05   4.73 613.67
2001 01 01 05 39  22.43 271.37   2.00   4.44 613.81
2001 01 01 05 49  22.68 272.26   2.05   4.66 613.90
2001 01 01 05 59  20.98 271.91   2.00   4.88 613.99
2001 01 01 06 09  21.16 277.61   1.88   4.47 614.17
2001 01 01 06 19  23.41 275.50   1.68   4.49 614.24
2001 01 01 06 29  22.32 275.31   1.68   4.15 614.28
2001 01 01 06 39  24.24 278.84   1.75   4.10 614.47
2001 01 01 06 49  22.97 278.04   1.88   3.93 614.53
2001 01 01 06 59  24.48 270.67   2.00   3.91 614.70
2001 01 01 07 09  25.50 279.37   2.41   4.05 614.67
2001 01 01 07 19  26.29 284.87   2.78   3.54 614.73
2001 01 01 07 29  30.20 280.95   3.34   3.07 614.77
2001 01 01 07 39  29.41 280.51   3.88   3.00 614.89
2001 01 01 07 49  32.44 280.59   4.06   3.05 614.85
2001 01 01 07 59  31.27 282.35   4.18   3.04 614.91
2001 01 01 08 19  32.10 274.72   4.10   3.49 615.17
2001 01 01 08 29  32.83 279.11   4.06   3.32 615.04
2001 01 01 08 39  29.00 278.13   4.05   3.64 615.24
2001 01 01 08 49  30.49 277.88   4.10   3.76 615.20
2001 01 01 08 59  25.15 276.91   4.22   3.61 615.40
2001 01 01 09 09  32.41 279.37   4.47   3.49 615.62
2001 01 01 09 19  32.20 273.32   4.78   3.07 615.58
2001 01 01 09 29  30.20 285.09   5.03   3.15 615.64
2001 01 01 09 39  28.80 277.70   5.15   2.70 615.56
2001 01 01 09 49  26.09 274.90   5.39   2.78 615.71
2001 01 01 09 59  24.01 267.60   5.57   2.54 615.65
2001 01 01 10 09  25.27 263.32   5.69   2.39 615.66
2001 01 01 10 19  21.32 277.09   5.93   2.32 615.72
2001 01 01 10 29  24.32 276.64   6.12   2.42 615.70
2001 01 01 10 39  23.56 278.13   6.37   2.27 615.63
2001 01 01 10 49  20.19 275.65   6.73   2.08 615.60
2001 01 01 10 59  25.23 275.93   6.78   1.98 615.45
2001 01 01 11 09  23.26 273.41   7.10   2.12 615.09
2001 01 01 11 19  22.86 269.27   7.35   2.07 615.23
2001 01 01 11 29  22.48 277.00   7.23   2.15 614.98
2001 01 01 11 39  29.22 276.90   7.47   2.19 614.86
2001 01 01 11 49  30.15 276.73   7.71   2.05 614.74
2001 01 01 11 59  28.39 271.59   7.82   2.22 614.59
2001 01 01 12 09  31.71 274.19   7.83   2.17 614.33
2001 01 01 12 19  28.44 261.03   7.83   2.05 614.19
2001 01 01 12 29  31.58 278.94   8.32   2.03 614.01
2001 01 01 12 39  33.55 281.13   8.74   1.88 613.77
2001 01 01 12 49  36.93 282.45   9.22   1.85 613.58
2001 01 01 12 59  28.82 282.53   9.17   1.83 613.56
2001 01 01 13 09  35.70 290.71   9.05   1.83 613.52
2001 01 01 13 19  37.86 275.57   8.74   1.71 613.37
2001 01 01 13 29  39.36 292.00   8.74   1.71 612.89
2001 01 01 13 39  46.79 285.09   8.61   1.66 612.32
2001 01 01 13 49  35.14 295.84   8.56   1.73 612.54
2001 01 01 13 59  37.47 282.54   8.32   2.47 612.50
2001 01 01 14 09  33.96 269.18   7.59   2.47 612.37
2001 01 01 14 19  31.66 274.43   6.78   2.54 612.24
2001 01 01 14 29  32.00 292.08   6.98   2.17 612.31
2001 01 01 14 39  34.99 286.92   7.27   2.27 612.20
2001 01 01 14 49  35.57 267.34   7.35   1.85 612.13
2001 01 01 14 59  28.73 284.84   7.15   2.27 612.34
2001 01 01 15 09  32.00 282.75   7.23   1.98 612.18
2001 01 01 15 19  30.04 268.14   6.90   2.22 612.50
2001 01 01 15 29  28.34 272.87   6.79   2.39 612.50
2001 01 01 15 39  26.08 282.54   6.54   2.19 612.52
2001 01 01 15 49  24.73 272.96   6.05   2.19 612.53
2001 01 01 15 59  23.50 259.97   6.05   2.15 612.46
2001 01 01 16 09  30.93 286.56   6.12   2.61 612.31
2001 01 01 16 19  24.96 275.58   6.24   2.29 612.46
2001 01 01 16 29  28.69 276.38   5.81   2.49 612.49
2001 01 01 16 39  30.24 273.22   5.81   2.88 612.43
2001 01 01 16 49  30.25 275.59   5.81   2.76 612.45
2001 01 01 16 59  25.21 285.44   5.44   3.25 612.61
2001 01 01 17 09  24.59 271.64   4.95   2.81 612.76
2001 01 01 17 19  25.75 260.07   4.78   3.17 612.97
2001 01 01 17 29  24.38 288.06   4.54   3.54 612.98
2001 01 01 17 39  28.54 280.34   4.42   3.86 612.72
2001 01 01 17 49  31.86 287.88   4.30   4.44 612.55
2001 01 01 17 59  32.36 290.53   4.10   4.76 612.55
2001 01 01 18 09  35.05 293.17   3.76   4.27 612.49
2001 01 01 18 19  34.97 290.61   3.46   4.30 612.71
2001 01 01 18 29  35.03 283.66   3.51   5.27 612.61
2001 01 01 18 39  36.01 272.87   3.51   5.39 612.36
2001 01 01 18 49  39.92 278.84   3.46   6.76 612.15
2001 01 01 18 59  39.23 283.51   3.34   6.64 612.72
2001 01 01 19 09  41.62 292.08   3.46   6.96 612.23
2001 01 01 19 19  39.33 293.34   3.34   6.59 612.34
2001 01 01 19 29  35.96 292.63   3.09   6.32 612.52
2001 01 01 19 39  37.31 266.80   2.85   7.11 612.47
2001 01 01 19 49  40.50 275.97   2.61   7.16 612.41
2001 01 01 19 59  35.57 286.65   2.49   6.93 612.28
2001 01 01 20 09  36.74 284.16   2.49   7.52 612.27
2001 01 01 20 19  40.22 280.59   2.66   9.72 612.24
2001 01 01 20 29  36.35 292.00   2.85   9.96 612.46
2001 01 01 20 39  38.11 285.45   2.90   8.06 612.47
2001 01 01 20 49  38.20 274.19   2.66   8.30 612.43
2001 01 01 20 59  36.31 288.51   2.61   9.27 612.70
2001 01 01 21 09  36.09 290.53   2.49  19.27 612.78
2001 01 01 21 19  36.98 285.09   2.29  25.02 612.99
2001 01 01 21 29  38.89 282.54   2.29  17.60 612.79
2001 01 01 21 39  38.20 285.09   2.66  23.64 612.87
2001 01 01 21 49  40.94 285.27   2.90  26.12 612.81
2001 01 01 21 59  36.40 285.09   3.09  25.27 612.91
2001 01 01 22 09  39.42 279.46   3.02  26.39 612.95
2001 01 01 22 19  37.18 281.12   2.90  28.32 613.02
2001 01 01 22 29  36.65 285.36   2.66  25.88 612.99
2001 01 01 22 39  40.26 285.80   2.90  26.71 612.76
2001 01 01 22 49  40.91 280.51   2.78  27.08 612.69
2001 01 01 22 59  36.79 281.03   2.78  24.73 612.82
2001 01 01 23 09  40.31 282.85   2.54  26.49 612.48
2001 01 01 23 19  37.66 286.56   2.24  26.17 612.71
2001 01 01 23 29  35.61 288.43   2.29  29.59 612.77
2001 01 01 23 39  40.11 277.18   2.36  26.86 612.60
2001 01 01 23 49  38.79 284.83   2.41  28.88 612.48
2001 01 01 23 59  36.94 275.67   2.12  28.10 612.63
2001 01 02 00 09  37.96 283.07   1.88  29.88 612.58
2001 01 02 00 19  35.27 288.60   1.88  30.03 612.61
2001 01 02 00 29  39.95 267.93   1.75  28.27 612.42
2001 01 02 00 39  43.05 285.10   2.41  28.83 612.45
2001 01 02 00 49  42.47 278.50   2.97  28.27 612.18
2001 01 02 00 59  47.34 280.59   3.22  29.25 611.93
2001 01 02 01 09  47.73 279.29   3.39  33.04 612.20
2001 01 02 01 19  44.82 279.81   3.59  31.10 611.99
2001 01 02 01 29  44.80 285.18   3.59  29.57 612.29
2001 01 02 01 39  46.75 279.11   3.39  28.10 611.80
2001 01 02 01 49  45.04 279.45   3.27  27.93 611.91
2001 01 02 01 59  48.85 270.88   3.09  28.05 611.50
2001 01 02 02 09  48.21 283.85   3.02  28.76 611.42
2001 01 02 02 19  48.51 279.99   2.97  29.76 611.28
2001 01 02 02 29  48.95 274.73   2.90  31.84 611.12
2001 01 02 02 39  50.50 281.13   3.02  29.13 610.71
2001 01 02 02 49  48.95 280.24   2.90  30.05 610.64
2001 01 02 02 59  47.04 277.71   2.61  31.15 610.96
2001 01 02 03 09  49.62 276.10   2.61  31.25 610.75
2001 01 02 03 19  47.09 280.55   2.78  30.03 610.84
2001 01 02 03 29  48.48 283.06   2.97  30.28 611.17
2001 01 02 03 39  45.68 277.56   2.97  32.16 610.79
2001 01 02 03 49  43.19 278.84   2.85  32.55 611.52
2001 01 02 03 59  42.76 280.68   2.73  31.45 611.37
2001 01 02 04 09  46.78 274.98   2.85  31.84 611.12
2001 01 02 04 19  46.91 281.92   2.90  32.94 611.20
2001 01 02 04 29  46.61 279.99   2.97  32.57 611.34
2001 01 02 04 39  44.60 278.13   3.02  35.43 611.27
2001 01 02 04 49  48.31 282.10   3.02  38.62 611.30
2001 01 02 04 59  48.21 280.24   2.97  35.41 611.47
2001 01 02 05 09  48.06 278.11   2.90  34.89 611.61
2001 01 02 05 19  49.00 278.67   2.78  35.99 611.63
2001 01 02 05 29  48.19 279.54   2.73  35.80 611.51
2001 01 02 05 39  51.24 280.16   2.73  37.33 611.67
2001 01 02 05 49  49.18 277.43   2.73  36.74 611.80
2001 01 02 05 59  48.41 278.40   2.66  35.84 611.88
2001 01 02 06 09  47.72 282.72   2.73  36.19 611.85
2001 01 02 06 19  48.71 279.11   2.73  35.39 611.86
2001 01 02 06 29  48.25 280.24   2.73  37.09 611.76
2001 01 02 06 39  49.68 277.43   2.66  40.38 611.80
2001 01 02 06 49  51.50 282.10   2.61  42.17 611.89
2001 01 02 06 59  49.58 282.10   2.66  41.26 611.96
2001 01 02 07 09  49.77 275.68   2.73  42.12 612.02
2001 01 02 07 19  46.70 282.71   2.78  43.00 612.25
2001 01 02 07 29  51.31 277.61   2.78  44.79 612.03
2001 01 02 07 39  45.93 288.06   2.90  44.51 612.36
2001 01 02 07 49  49.19 285.31   2.85  43.83 612.38
2001 01 02 07 59  48.04 283.59   2.73  42.73 612.61
2001 01 02 08 09  45.74 276.64   2.61  43.41 612.93
2001 01 02 08 19  45.94 284.39   2.61  43.93 613.10
2001 01 02 08 29  47.97 280.84   2.73  42.97 613.15
2001 01 02 08 39  44.30 281.48   2.53  43.05 613.43
2001 01 02 08 49  47.63 278.40   2.41  44.71 613.41
2001 01 02 08 59  45.29 279.07   2.53  45.78 613.61
2001 01 02 09 09  48.07 284.92   2.49  45.64 613.58
2001 01 02 09 19  44.46 277.43   2.28  43.83 613.86
2001 01 02 09 29  43.63 282.44   2.05  49.35 613.83
2001 01 02 09 39  42.55 290.73   2.00  47.74 613.79
2001 01 02 09 49  41.77 285.01   2.00  49.59 613.73
2001 01 02 09 59  45.19 283.92   1.92  55.86 613.74
2001 01 02 10 09  44.41 284.92   2.04  58.11 613.73
2001 01 02 10 19  47.83 283.51   2.17  58.19 613.54
2001 01 02 10 29  46.60 282.19   2.41  58.85 613.65
2001 01 02 10 39  41.11 275.59   2.29  57.46 613.53
2001 01 02 10 49  46.44 267.52   2.24  62.95 613.38
2001 01 02 10 59  40.45 271.73   2.17  66.24 613.36
2001 01 02 11 09  43.72 282.54   2.13  66.92 613.56
2001 01 02 11 19  40.21 280.42   2.41  65.48 613.47
2001 01 02 11 29  47.14 281.04   3.02  61.44 613.63
2001 01 02 11 39  49.67 284.65   3.39  59.55 613.36
2001 01 02 11 49  42.45 291.31   3.39  60.87 613.13
2001 01 02 11 59  47.17 286.40   3.40  60.19 613.17
2001 01 02 12 09  41.91 284.71   3.34  64.29 613.00
2001 01 02 12 19  42.84 293.69   3.27  62.45 613.18
2001 01 02 12 29  46.99 286.64   3.71  59.48 612.74
2001 01 02 12 39  42.53 283.51   3.59  58.94 612.75
2001 01 02 12 49  47.31 289.02   3.59  59.26 612.82
2001 01 02 12 59  46.41 283.88   3.83  60.04 612.78
2001 01 02 13 09  39.44 285.17   4.71  54.52 612.54
2001 01 02 13 19  39.33 288.50   4.95  56.87 612.53
2001 01 02 13 29  44.26 285.45   5.32  54.04 612.50
2001 01 02 13 39  48.57 285.71   5.39  51.64 612.06
2001 01 02 13 49  37.86 286.65   5.64  51.57 612.51
2001 01 02 13 59  39.48 294.22   5.69  49.30 612.35
2001 01 02 14 09  37.11 269.60   5.81  49.74 612.48
2001 01 02 14 19  38.55 282.18   5.64  50.91 612.40
2001 01 02 14 29  33.13 297.30   5.81  49.74 612.56
2001 01 02 14 39  33.62 288.06   5.64  48.20 612.59
2001 01 02 14 49  38.07 276.90   5.69  50.17 612.35
2001 01 02 14 59  32.93 285.01   5.51  51.13 612.77
2001 01 02 15 09  33.57 283.78   5.32  50.98 612.65
2001 01 02 15 19  31.15 280.07   5.20  51.59 612.72
2001 01 02 15 29  35.94 280.42   5.20  49.66 612.69
2001 01 02 15 39  37.34 293.87   5.03  49.56 612.47
2001 01 02 15 49  28.70 289.20   4.91  53.30 612.94
2001 01 02 15 59  34.64 295.99   4.47  55.16 612.76
2001 01 02 16 09  28.34 296.33   4.39  54.69 613.03
2001 01 02 16 19  29.37 287.10   4.35  54.29 613.12
2001 01 02 16 29  25.83 290.96   4.35  55.84 613.37
2001 01 02 16 39  26.29 281.30   4.30  55.09 613.53
2001 01 02 16 49  22.64 286.40   4.35  55.57 613.62
2001 01 02 16 59  20.44 300.27   4.30  56.85 613.69
2001 01 02 17 09  21.75 289.30   4.18  58.82 613.74
2001 01 02 17 19  19.65 290.00   4.00  59.04 613.90
2001 01 02 17 29  22.37 294.30   3.95  59.30 614.03
2001 01 02 17 39  20.04 289.03   3.83  58.92 614.19
2001 01 02 17 49  17.46 286.92   3.51  61.09 614.28
2001 01 02 17 59  18.24 286.92   3.22  61.87 614.31
2001 01 02 18 09  17.66 288.24   2.97  60.37 614.46
2001 01 02 18 19  17.70 280.68   2.97  57.94 614.60
2001 01 02 18 29  19.95 305.22   3.26  55.94 614.54
2001 01 02 18 39  20.59 303.01   3.59  47.49 614.71
2001 01 02 18 49  22.19 301.58   3.64  48.52 614.73
2001 01 02 18 59  21.07 302.91   3.76  54.23 614.79
2001 01 02 19 09  20.19 303.97   3.88  51.49 614.93
2001 01 02 19 19  19.72 303.88   3.88  52.47 614.99
2001 01 02 19 29  16.77 305.48   4.00  51.91 615.07
2001 01 02 19 39  15.02 277.26   4.00  51.13 615.18
2001 01 02 19 49  18.47 288.32   3.88  52.47 615.22
2001 01 02 19 59  17.65 305.30   3.88  51.25 615.21
2001 01 02 20 09  17.33 312.40   3.87  50.15 615.27
2001 01 02 20 19  16.72 271.02   3.83  48.83 615.27
2001 01 02 20 29  14.76 305.84   3.76  45.91 615.37
2001 01 02 20 39  16.91 285.26   3.59  46.32 615.30
2001 01 02 20 49  13.84 302.12   3.34  49.25 615.39
2001 01 02 20 59  13.98 296.07   3.14  50.27 615.49
2001 01 02 21 09  12.32 304.06   3.02  48.67 615.63
2001 01 02 21 19  11.79 303.49   3.02  47.86 615.68
2001 01 02 21 29  13.88 299.75   2.90  50.78 615.68
2001 01 02 21 39  13.64 304.50   2.73  57.26 615.76
2001 01 02 21 49  11.59 288.59   2.66  57.09 615.86
2001 01 02 21 59  12.76 303.52   2.73  54.84 615.92
2001 01 02 22 09  11.91 314.31   2.97  53.40 615.94
2001 01 02 22 19  10.23 323.28   2.97  51.96 616.00
2001 01 02 22 29   9.69 321.00   2.78  56.84 616.01
2001 01 02 22 39  10.46 322.49   2.53  59.09 616.03
2001 01 02 22 49   8.47 323.81   2.49  61.80 615.99
2001 01 02 22 59   7.77 317.94   2.44  61.95 616.00
2001 01 02 23 09   4.55 308.89   2.49  67.19 615.97
2001 01 02 23 19   4.83 324.60   2.90  66.36 615.91
2001 01 02 23 29   3.83 327.51   3.32  64.04 615.89
2001 01 02 23 39   4.09 332.68   3.46  67.14 615.86
2001 01 02 23 49   3.11 326.36   3.51  66.59 615.81
2001 01 02 23 59   5.97 323.46   3.46  67.75 615.74
2001 01 03 00 09   4.04 327.87   3.46  63.89 615.63
2001 01 03 00 19   0.16 325.73   3.09  62.80 615.63
2001 01 03 00 29  -0.03 327.32   2.90  66.54 615.62
2001 01 03 00 39   6.71 324.78   2.17  68.36 615.60
2001 01 03 00 49   7.84 324.95   1.80  69.78 615.59
2001 01 03 00 59   6.11 331.37   1.75  71.98 615.58
2001 01 03 01 09   3.40 332.42   1.75  72.66 615.55
2001 01 03 01 19   5.25 340.78   1.51  74.30 615.51
2001 01 03 01 29   5.10 333.21   1.56  75.66 615.44
2001 01 03 01 39   2.85   6.57   1.68  73.39 615.39
2001 01 03 01 49   0.61 219.65   2.00  67.97 615.27
2001 01 03 01 59   2.52 234.05   2.78  61.46 615.25
2001 01 03 02 09   2.99 208.13   3.09  59.48 615.25
2001 01 03 02 19  -0.08 186.07   3.14  60.19 615.23
2001 01 03 02 29   2.56 192.24   3.09  58.70 615.26
2001 01 03 02 39   3.97 202.86   3.22  55.18 615.33
2001 01 03 02 49   4.32 196.37   3.39  56.13 615.24
2001 01 03 02 59   1.09 205.77   3.39  60.58 615.28
2001 01 03 03 09   2.32 190.56   3.39  60.31 615.20
2001 01 03 03 19   4.41 193.29   3.22  59.70 615.14
2001 01 03 03 29   2.56 202.50   3.09  61.07 615.18
2001 01 03 03 39   4.86 208.40   3.34  62.45 615.18
2001 01 03 03 49   2.42 197.06   3.59  63.49 615.15
2001 01 03 03 59   1.34 236.63   3.64  59.70 615.21
2001 01 03 04 09  -0.08 234.22   3.51  60.27 615.25
2001 01 03 04 19  -0.08 215.88   3.76  62.31 615.29
2001 01 03 04 29  -0.08 235.62   3.88  61.90 615.34
2001 01 03 04 39  -0.08 238.62   3.64  61.21 615.41
2001 01 03 04 49  -0.08 238.36   3.64  63.80 615.48
2001 01 03 04 59  -0.08 238.01   3.76  62.33 615.55
2001 01 03 05 09  -0.08 248.72   3.64  62.99 615.58
2001 01 03 05 19  -0.08 252.08   3.59  62.80 615.67
2001 01 03 05 29  -0.08 250.39   3.59  64.56 615.69
2001 01 03 05 39  -0.08 250.39   3.76  65.24 615.76
2001 01 03 05 49  -0.08 250.40   3.83  64.97 615.86
2001 01 03 05 59  -0.08 267.17   3.78  64.90 615.97
2001 01 03 06 09   2.95 276.81   3.51  65.16 616.06
2001 01 03 06 19   5.15 290.08   3.14  65.83 616.14
2001 01 03 06 29   7.51 289.12   3.22  65.41 616.21
2001 01 03 06 39   8.71 284.22   3.34  65.65 616.25
2001 01 03 06 49   9.54 284.13   3.39  65.41 616.36
2001 01 03 06 59   9.25 285.17   3.46  65.97 616.43
2001 01 03 07 09   7.91 285.36   3.41  65.85 616.54
2001 01 03 07 19   7.94 286.23   3.46  65.14 616.63
2001 01 03 07 29   8.44 302.21   3.51  66.41 616.70
2001 01 03 07 39   7.69 300.80   3.59  66.97 616.76
2001 01 03 07 49   6.81 311.96   3.83  66.60 616.82
2001 01 03 07 59   4.71 310.46   3.95  66.22 616.96
2001 01 03 08 09  -0.08 300.82   3.95  66.10 617.04
2001 01 03 08 19  -0.08 297.98   4.05  62.70 617.11
2001 01 03 08 29   0.56 164.64   4.44  57.52 617.23
2001 01 03 08 39   3.09 149.20   4.81  60.94 617.33
2001 01 03 08 49   1.48  85.93   4.98  60.94 617.45
2001 01 03 08 59   5.34 144.27   5.10  60.58 617.45
2001 01 03 09 09   3.24 126.80   5.78  57.27 617.49
2001 01 03 09 19   4.08 102.18   5.95  57.21 617.53
2001 01 03 09 29   4.76  61.50   6.39  56.94 617.54
2001 01 03 09 39   4.94  90.84   6.51  55.72 617.54
2001 01 03 09 49   0.17 113.52   5.90  60.78 617.56
2001 01 03 09 59  -0.08  76.44   5.95  62.26 617.56
2001 01 03 10 09   5.29  99.89   6.15  63.46 617.59
2001 01 03 10 19   5.00  82.69   5.83  64.65 617.56
2001 01 03 10 29   5.97 116.43   6.81  62.48 617.52
2001 01 03 10 39   5.69  78.46   6.53  63.44 617.48
2001 01 03 10 49   8.15 303.17   6.79  61.00 617.44
2001 01 03 10 59   8.87  91.83   7.05  60.61 617.34
2001 01 03 11 09   6.52 112.45   6.86  65.19 617.30
2001 01 03 11 19   4.27 171.52   7.61  62.31 617.31
2001 01 03 11 29   4.17 128.21   7.66  62.92 617.21
2001 01 03 11 39   4.41 160.75   7.98  62.92 617.05
2001 01 03 11 49   8.75 118.34   7.25  66.61 616.89
2001 01 03 11 59  12.32 295.09   7.35  68.44 616.68
2001 01 03 12 09   3.88 139.88   6.32  73.49 616.72
2001 01 03 12 19  14.94 139.65   6.44  75.22 616.32
2001 01 03 12 29   9.44 329.72   6.98  71.61 616.41
2001 01 03 12 39  10.33 179.47   7.54  68.80 616.34
2001 01 03 12 49   3.24 334.10   7.28  69.50 616.17
2001 01 03 12 59   2.76 294.49   7.71  62.17 616.16
2001 01 03 13 09   9.54 305.20   7.83  59.51 616.15
2001 01 03 13 19   2.42 119.31   7.61  74.00 616.05
2001 01 03 13 29   1.93 339.27   6.61  72.05 616.00
2001 01 03 13 39   6.12 351.14   5.44  79.42 615.82
2001 01 03 13 49   5.06 321.27   5.20  82.81 615.77
2001 01 03 13 59   0.36 307.67   4.96  84.55 615.64
2001 01 03 14 09   3.83  39.13   4.98  82.81 615.64
2001 01 03 14 19   1.36  31.10   5.42  82.26 615.71
2001 01 03 14 29   3.21 188.89   5.66  79.42 615.71
2001 01 03 14 39   1.05 124.06   5.71  77.22 615.67
2001 01 03 14 49   6.52 316.72   5.88  77.47 615.69
2001 01 03 14 59   2.52 343.05   5.52  81.37 615.67
2001 01 03 15 09   3.44 318.10   5.03  81.03 615.67
2001 01 03 15 19   5.00 329.71   4.71  79.76 615.64
2001 01 03 15 29   7.20 344.89   5.07  77.22 615.57
2001 01 03 15 39   3.54 329.09   4.78  78.52 615.63
2001 01 03 15 49   0.41 126.80   4.98  77.57 615.71
2001 01 03 15 59   8.58 105.97   4.44  82.57 615.72
2001 01 03 16 09   6.11 166.38   4.13  84.45 615.68
2001 01 03 16 19   6.20 182.92   4.20  84.01 615.64
2001 01 03 16 29   3.57 247.39   4.30  83.77 615.69
2001 01 03 16 39   8.67 284.75   4.79  82.25 615.63
2001 01 03 16 49   5.10 338.57   5.28  75.15 615.76
2001 01 03 16 59   3.98 331.28   5.27  73.49 615.80
2001 01 03 17 09   9.83 266.47   5.27  80.98 615.71
2001 01 03 17 19   4.76 288.42   5.44  78.30 615.79
2001 01 03 17 29   4.71 217.47   5.34  81.50 615.78
2001 01 03 17 39  -0.08 203.04   4.57  85.01 615.72
2001 01 03 17 49  -0.08 228.25   4.42  82.71 615.66
2001 01 03 17 59   1.05 241.35   4.11  79.20 615.70
2001 01 03 18 09   2.76 253.90   3.46  77.83 615.80
2001 01 03 18 19   2.42 268.92   3.34  80.67 615.98
2001 01 03 18 29   3.30 255.92   3.09  79.47 616.04
2001 01 03 18 39   1.38 250.23   3.39  67.09 616.13
2001 01 03 18 49  -0.08 286.83   3.39  78.37 616.27
2001 01 03 18 59   0.75 268.74   3.34  74.30 616.37
2001 01 03 19 09   1.68 242.30   3.39  69.39 616.29
2001 01 03 19 19  -0.08 240.12   3.39  69.51 616.35
2001 01 03 19 29   4.15 241.68   3.39  71.10 616.44
2001 01 03 19 39   5.74 267.43   3.22  69.42 616.44
2001 01 03 19 49   5.04 238.79   3.34  71.37 616.57
2001 01 03 19 59   5.07 248.46   3.09  72.47 616.69
2001 01 03 20 09   3.87 262.00   3.14  70.95 616.81
2001 01 03 20 19   4.91 304.14   2.90  73.76 616.88
2001 01 03 20 29   3.02 307.59   2.61  76.32 616.96
2001 01 03 20 39   2.37 303.61   2.49  81.45 617.01
2001 01 03 20 49   4.81 308.20   2.49  77.49 617.14
2001 01 03 20 59   2.76 315.64   2.49  75.81 617.25
2001 01 03 21 09  -0.08 315.65   2.29  76.20 617.28
2001 01 03 21 19  -0.08 312.85   2.49  72.43 617.31
2001 01 03 21 29  -0.08 207.01   2.97  69.32 617.29
2001 01 03 21 39  -0.08 205.77   3.02  68.80 617.27
2001 01 03 21 49   1.29 202.22   2.90  70.17 617.28
2001 01 03 21 59  -0.08 223.33   2.97  68.72 617.31
2001 01 03 22 09   0.80 208.04   3.01  68.24 617.26
2001 01 03 22 19   0.36 200.81   3.09  65.73 617.31
2001 01 03 22 29  -0.08 246.08   3.22  69.05 617.29
2001 01 03 22 39  -0.08 254.69   3.09  67.80 617.25
2001 01 03 22 49   0.65 295.00   2.90  69.78 617.21
2001 01 03 22 59   5.44 314.32   2.36  75.29 617.11
2001 01 03 23 09   4.71 315.64   2.24  73.56 616.98
2001 01 03 23 19   5.81 285.63   2.49  73.81 616.93
2001 01 03 23 29   2.46 290.54   2.78  75.64 616.94
2001 01 03 23 39  -0.08 282.19   2.49  74.03 616.87
2001 01 03 23 49   4.61 266.89   2.78  77.20 616.85
2001 01 03 23 59   6.07 278.22   2.97  75.10 616.75
2001 01 04 00 09   6.32 277.96   3.22  66.22 616.71
2001 01 04 00 19   5.65 283.59   3.13  66.97 616.64
2001 01 04 00 29   7.79 278.40   2.73  69.39 616.56
2001 01 04 00 39  10.42 288.50   2.61  64.53 616.47
2001 01 04 00 49  11.74 286.04   2.66  62.99 616.41
2001 01 04 00 59   9.84 275.15   2.53  65.12 616.36
2001 01 04 01 09   8.77 276.91   2.66  73.39 616.41
2001 01 04 01 19  10.28 272.61   2.41  73.83 616.35
2001 01 04 01 29  10.86 275.32   2.65  75.12 616.28
2001 01 04 01 39  11.63 277.17   2.12  75.16 616.19
2001 01 04 01 49  11.84 277.88   1.80  74.71 616.05
2001 01 04 01 59  14.23 280.76   1.88  71.86 615.97
2001 01 04 02 09  12.36 281.22   2.12  66.89 615.84
2001 01 04 02 19  13.11 286.22   2.05  66.36 615.76
2001 01 04 02 29  12.31 283.41   2.24  65.92 615.66
2001 01 04 02 39  12.54 289.82   2.29  65.00 615.55
2001 01 04 02 49  11.95 287.54   2.06  66.41 615.53
2001 01 04 02 59  12.42 290.61   2.29  64.31 615.45
2001 01 04 03 09  13.79 290.96   2.54  64.79 615.43
