1996 11 01 07 39   10.84 133.54   3.37  97.74
1996 11 01 07 49   10.36 133.36   3.32  97.74
1996 11 01 07 59   11.95 143.20   3.03  97.75
1996 11 01 08 09   10.09 149.59   3.28  97.74
1996 11 01 08 19    9.28 141.29   3.16  97.74
1996 11 01 08 29    9.06 148.39   3.00  97.74
1996 11 01 08 39    7.50 134.40   2.78  97.74
1996 11 01 08 49    8.12 139.26   2.80  97.74
1996 11 01 08 59    9.23 134.89   2.91  97.74
1996 11 01 09 09    8.39 146.89   3.02  97.74
1996 11 01 09 19    9.58 141.64   3.12  97.74
1996 11 01 09 29    9.60 143.25   2.94  97.74
1996 11 01 09 39    9.19 145.21   2.96  97.74
1996 11 01 09 49    8.03 150.13   2.89  97.75
1996 11 01 09 59    6.74 158.65   2.74  97.74
1996 11 01 10 09    5.82 174.32   2.78  97.74
1996 11 01 10 19    7.83 182.05   2.72  97.75
1996 11 01 10 29    4.05 203.86   2.69  97.75
1996 11 01 10 39    8.33 177.15   2.55  97.74
1996 11 01 10 49    4.31 166.33   2.54  97.74
1996 11 01 10 59    1.05 148.24   2.67  97.73
1996 11 01 11 09    7.00 197.85   2.87  97.73
1996 11 01 11 19    4.21 179.46   2.70  97.74
1996 11 01 11 29    6.08 207.58   2.86  97.73
1996 11 01 11 39    6.04 207.60   2.82  97.73
1996 11 01 11 49    5.52 231.24   2.72  97.74
1996 11 01 11 59    6.82 206.86   2.64  97.74
1996 11 01 12 09    7.01 189.94   2.56  97.73
1996 11 01 12 19    5.81 195.34   2.70  97.74
1996 11 01 12 29    1.15 142.53   2.73  97.73
1996 11 01 12 39    2.16 217.27   2.76  97.74
1996 11 01 12 49    3.71 176.22   2.79  97.74
1996 11 01 12 59    4.70 176.83   2.73  97.74
1996 11 01 13 09    6.47 182.54   2.89  97.73
1996 11 01 13 19    3.50 177.34   2.87  97.73
1996 11 01 13 29    7.55 157.47   2.65  97.73
1996 11 01 13 39    6.75 205.50   2.52  97.73
1996 11 01 13 49    6.22 185.77   2.42  97.73
1996 11 01 13 59    5.69 217.05   2.61  97.74
1996 11 01 14 09    8.29 208.67   2.52  97.74
1996 11 01 14 19    8.65 225.84   2.15  97.73
1996 11 01 14 29    6.61 194.84   2.07  97.73
1996 11 01 14 39    4.48 165.53   1.92  97.75
1996 11 01 14 49    6.73 185.74   2.08  97.74
1996 11 01 14 59    4.29 184.09   2.03  97.75
1996 11 01 15 09    8.57 207.73   2.00  97.74
1996 11 01 15 19    6.40 195.25   2.19  97.73
1996 11 01 15 29    7.67 167.76   2.34  97.76
1996 11 01 15 39    3.85 174.17   2.10  97.81
1996 11 01 15 49    7.82 171.74   2.32  97.74
1996 11 01 15 59    7.25 168.71   2.22  97.77
1996 11 01 16 09    2.05 214.87   2.24  97.74
1996 11 01 16 19    6.37 204.05   2.07  97.74
1996 11 01 16 29    3.35 191.65   2.25  97.73
1996 11 01 16 39    7.49 196.23   2.28  97.73
1996 11 01 16 49    6.16 205.48   2.31  97.74
1996 11 01 16 59    4.89 216.32   2.40  97.74
1996 11 01 17 09    4.83 222.60   2.29  97.73
1996 11 01 17 19    6.19 238.15   2.54  97.73
1996 11 01 17 29    5.21 254.03   2.40  97.73
1996 11 01 17 39    5.56 235.38   2.21  97.73
1996 11 01 17 49    6.73 240.49   2.59  97.73
1996 11 01 17 59    5.73 236.26   2.51  97.72
1996 11 01 18 09    6.88 235.82   2.61  97.73
1996 11 01 18 19    6.01 228.37   2.61  97.73
1996 11 01 18 29    5.19 223.07   2.52  97.72
1996 11 01 18 39    1.97 211.08   2.46  97.73
1996 11 01 18 49    5.79 235.01   2.48  97.72
1996 11 01 18 59    6.64 247.09   2.61  97.74
1996 11 01 19 09    4.12 219.09   2.66  97.83
1996 11 01 19 19    3.72 239.72   3.22  76.74
1996 11 01 19 29    4.51 245.68   3.08  85.72
1996 11 01 19 39    3.02 225.12   3.45  79.17
1996 11 01 19 49    3.33 275.49   3.84  82.38
1996 11 01 19 59    2.33 232.40   3.66  97.23
1996 11 01 20 09    2.96 255.89   3.79  98.02
1996 11 01 20 19    3.87 238.59   4.02  69.40
1996 11 01 20 29    3.56 265.63   4.20  79.27
1996 11 01 20 39    6.14 234.62   4.06  98.04
1996 11 01 20 49    0.95 256.42   4.54  91.80
1996 11 01 20 59    2.24 259.03   4.99  83.14
1996 11 01 21 09    0.01 291.61   4.57  91.78
1996 11 01 21 19    6.05 271.65   4.22  78.87
1996 11 01 21 29    0.01 342.38   4.78  97.89
1996 11 01 21 39    6.18 237.96   4.11  84.63
1996 11 01 21 49    2.13 273.06   4.80  75.98
1996 11 01 21 59    9.54 249.06   4.36  89.20
1996 11 01 22 09    4.35 245.94   4.30  92.71
1996 11 01 22 19   11.27 244.55   4.18  86.89
1996 11 01 22 29    3.04 233.88   4.39  94.99
1996 11 01 22 39    6.29 229.46   4.97  93.68
1996 11 01 22 49    3.50 284.76   5.63  89.12
1996 11 01 22 59    3.23 240.05   5.28  85.79
1996 11 01 23 09    5.67 247.17   4.80  85.58
1996 11 01 23 19    3.69 277.24   5.62  88.16
1996 11 01 23 29    4.06 234.37   6.08  71.61
1996 11 01 23 39    6.90 280.03   5.61  81.06
1996 11 01 23 49    0.43 255.01   5.05  83.64
1996 11 01 23 59    5.83 242.69   5.16  85.23
1996 11 02 00 09    0.44 231.30   4.87  90.90
1996 11 02 00 19    7.75 246.12   5.46  71.17
1996 11 02 00 29    1.68 277.09   5.83  79.01
1996 11 02 00 39    7.20 243.47   5.33  91.20
1996 11 02 00 49    4.85 239.74   4.99  76.87
1996 11 02 00 59    4.26 251.24   4.75  92.51
1996 11 02 01 09    5.01 263.98   4.48  94.00
1996 11 02 01 19    2.79 255.81   4.98  90.82
1996 11 02 01 29    0.40 294.53   4.69  87.78
1996 11 02 01 39    2.90 274.06   4.53  91.71
1996 11 02 01 49    6.10 254.05   4.20  98.01
1996 11 02 01 59    1.45 257.28   3.79  94.79
1996 11 02 02 09    7.45 248.08   3.92  90.54
1996 11 02 02 19    7.25 236.67   3.58  97.99
1996 11 02 02 29    1.65 244.16   3.20  97.94
1996 11 02 02 39    3.27 227.04   3.76  97.95
1996 11 02 02 49    1.75 218.78   3.35  97.89
1996 11 02 02 59    0.20 203.24   3.20  98.03
1996 11 02 03 09    0.64 182.96   3.31  86.34
1996 11 02 03 19    0.68 229.62   3.35  79.39
1996 11 02 03 29    0.00 183.99   3.39  81.11
1996 11 02 03 39    0.10 152.79   3.93  75.74
1996 11 02 03 49    0.00 128.29   3.80  79.14
1996 11 02 03 59    0.00 254.51   3.69  93.61
1996 11 02 04 09    0.06 248.11   3.38  85.41
1996 11 02 04 19    0.00 155.71   3.80  80.50
1996 11 02 04 29    0.08 282.34   3.51  78.24
1996 11 02 04 39    1.09 168.26   3.22  97.88
1996 11 02 04 49    0.00 175.93   3.15  79.16
1996 11 02 04 59    0.00 133.87   2.87  66.82
1996 11 02 05 09    1.70  97.41   2.72  98.04
1996 11 02 05 19    4.49 135.86   3.06  97.93
1996 11 02 05 29    0.00 133.31   2.00  77.17
1996 11 02 05 39    0.00  19.69   1.77  98.02
1996 11 02 05 49    2.28 329.50   3.71  52.01
1996 11 02 05 59    1.41 326.46   3.97  49.80
1996 11 02 06 09    1.99 329.52   3.99  49.70
1996 11 02 06 19    2.11 323.29   3.87  48.83
1996 11 02 06 29    2.66 309.57   3.75  50.90
1996 11 02 06 39    2.70 294.04   3.78  48.80
1996 11 02 06 49    2.33 276.04   3.69  52.15
1996 11 02 06 59    2.71 265.10   3.42  58.95
1996 11 02 07 09    1.52 234.58   3.29  64.37
1996 11 02 07 19    1.74 223.11   2.92  67.01
1996 11 02 07 29    2.13 267.25   3.71  45.47
1996 11 02 07 39    3.57 269.21   3.28  65.76
1996 11 02 07 49    2.40 268.10   3.53  52.91
1996 11 02 07 59    3.92 257.94   3.24  74.35
1996 11 02 08 09    5.40 256.97   2.65  88.17
1996 11 02 08 19    3.58 259.23   2.54  89.12
1996 11 02 08 29    5.05 277.99   3.29  48.54
1996 11 02 08 39    4.33 274.26   3.21  73.09
1996 11 02 08 49    5.28 275.04   2.80  76.78
1996 11 02 08 59    4.46 268.80   3.33  60.00
1996 11 02 09 09    5.82 242.25   2.95  84.57
1996 11 02 09 19    4.14 247.28   2.53  84.94
1996 11 02 09 29    1.73 265.30   2.65  78.48
1996 11 02 09 39    0.67 296.29   2.72  79.23
1996 11 02 09 49    2.72 294.12   3.48  46.91
1996 11 02 09 59    3.10 291.32   3.65  43.55
1996 11 02 10 09    2.23 284.83   3.26  60.12
1996 11 02 10 19    0.73 293.57   2.76  66.64
1996 11 02 10 29    3.04 269.22   2.48  82.14
1996 11 02 10 39    3.54 271.38   2.26  84.95
1996 11 02 10 49    5.17 265.28   2.17  86.42
1996 11 02 10 59    5.53 261.90   2.14  87.90
1996 11 02 11 09    5.48 254.03   2.13  89.78
1996 11 02 11 19    5.09 262.09   1.98  92.79
1996 11 02 11 29    5.94 268.24   1.92  88.12
1996 11 02 11 39    6.85 268.20   1.97  90.77
1996 11 02 11 49    5.47 256.98   2.14  91.18
1996 11 02 11 59    4.28 250.12   2.07  88.66
1996 11 02 12 09    4.92 258.36   1.89  89.77
1996 11 02 12 19    3.40 253.31   1.85  92.19
1996 11 02 12 29    0.80 254.04   2.03  73.95
1996 11 02 12 39    1.69 274.10   2.18  80.24
1996 11 02 12 49    1.97 272.10   2.24  74.53
1996 11 02 12 59    1.54 276.99   2.06  76.16
1996 11 02 13 09    2.71 273.61   2.02  77.31
1996 11 02 13 19    2.50 275.03   1.80  80.85
1996 11 02 13 29    5.51 294.57   2.06  76.16
1996 11 02 13 39    4.45 297.51   1.91  76.90
1996 11 02 13 49    4.97 292.79   1.84  79.59
1996 11 02 13 59    4.42 292.92   1.90  78.94
1996 11 02 14 09    4.55 294.02   1.81  82.58
1996 11 02 14 19    1.88 290.19   1.91  81.07
1996 11 02 14 29    2.79 304.44   1.95  78.95
1996 11 02 14 39    4.59 306.79   1.90  74.50
1996 11 02 14 49    4.25 311.15   1.83  75.54
1996 11 02 14 59    1.43 313.10   1.80  75.81
1996 11 02 15 09    2.49 316.51   1.93  74.49
1996 11 02 15 19    0.98 319.49   1.85  74.53
1996 11 02 15 29    0.56 325.74   1.86  76.54
1996 11 02 15 39    0.12  45.05   2.52  35.32
1996 11 02 15 49    0.24 316.51   3.61  41.98
1996 11 02 15 59    1.58 330.51   2.64  66.79
1996 11 02 16 09    1.68 328.00   1.87  76.01
1996 11 02 16 19    1.01 315.53   1.59  78.39
1996 11 02 16 29    4.69 339.01   1.57  78.72
1996 11 02 16 39    2.76 318.46   1.48  80.81
1996 11 02 16 49    0.15 299.22   1.46  79.19
1996 11 02 16 59    0.23 353.37   1.61  76.56
1996 11 02 17 09    1.91 351.86   2.22  54.11
1996 11 02 17 19    0.53 269.34   2.49  69.25
1996 11 02 17 29    0.88 149.71   2.58  50.34
1996 11 02 17 39    0.01 153.19   2.68  52.84
1996 11 02 17 49    0.00 245.94   2.51  63.65
1996 11 02 17 59    0.02 313.25   3.02  59.00
1996 11 02 18 09    0.80 105.48   3.06  65.53
1996 11 02 18 19    0.00 209.92   2.52  67.82
1996 11 02 18 29    0.00 303.75   3.84  49.00
1996 11 02 18 39    0.01 317.54   4.40  39.38
1996 11 02 18 49    0.01  82.46   5.49  46.19
1996 11 02 18 59    0.22  54.01   5.50  55.80
1996 11 02 19 09    1.67  77.14   5.75  81.80
1996 11 02 19 19    1.25 105.90   4.77  79.25
1996 11 02 19 29    3.41  60.76   5.75  77.48
1996 11 02 19 39    0.29  43.50   6.41  68.87
1996 11 02 19 49    0.33  48.86   5.30  71.85
1996 11 02 19 59    0.01 329.92   6.19  75.39
1996 11 02 20 09    4.08  87.75   7.48  69.21
1996 11 02 20 19    7.69 126.66   6.27  83.90
1996 11 02 20 29    7.66 102.30   5.24  85.41
1996 11 02 20 39    6.90  63.33   6.04  81.95
1996 11 02 20 49    5.31 135.70   5.90  82.05
1996 11 02 20 59    2.20  76.70   5.36  67.70
1996 11 02 21 09    7.76  45.57   6.53  75.12
1996 11 02 21 19    7.13  53.13   5.49  89.47
1996 11 02 21 29    8.22  63.43   5.12  90.67
1996 11 02 21 39   12.47  71.65   5.38  80.00
1996 11 02 21 49    6.92  94.70   4.96  83.25
1996 11 02 21 59    9.40  86.41   4.87  86.07
1996 11 02 22 09    8.01  71.36   5.07  86.94
1996 11 02 22 19    9.18 123.43   4.78  89.03
1996 11 02 22 29    7.67  98.10   4.77  91.95
1996 11 02 22 39    6.32  90.26   4.74  91.71
1996 11 02 22 49    6.96 128.49   4.37  97.80
1996 11 02 22 59    8.17  84.11   5.26  91.23
1996 11 02 23 09    9.96  66.62   4.58  94.13
1996 11 02 23 19   12.77  62.33   4.18  97.94
1996 11 02 23 29    9.97  67.19   4.01  97.89
1996 11 02 23 39    5.81  71.98   3.77  95.03
1996 11 02 23 49    0.15 128.60   4.19  80.51
1996 11 02 23 59    0.00 350.70   5.38  72.20
1996 11 03 00 09    0.16 260.97   6.54  64.80
1996 11 03 00 19    0.00  67.69   6.31  80.09
1996 11 03 00 29    0.25  96.00   6.23  92.74
1996 11 03 00 39    3.75  90.38   5.13  97.86
1996 11 03 00 49    2.03   7.97   4.60  97.77
1996 11 03 00 59    3.30  48.01   3.30  97.78
1996 11 03 01 09    2.58 158.95   3.06  94.09
1996 11 03 01 19    1.62  88.64   2.32  97.81
1996 11 03 01 29    5.54  86.26   2.59  97.86
1996 11 03 01 39    0.19  91.43   3.22  83.28
1996 11 03 01 49    0.00  44.11   3.57  82.71
1996 11 03 01 59    0.00 101.19   3.38  97.80
1996 11 03 02 09    2.22 108.00   3.21  97.76
1996 11 03 02 19    5.29  92.90   3.20  97.76
1996 11 03 02 29   10.60  98.54   3.21  97.77
1996 11 03 02 39    3.60  81.14   1.83  97.76
1996 11 03 02 49    2.97  80.08   2.25  97.76
1996 11 03 02 59    0.57 126.70   2.63  97.76
1996 11 03 03 09    0.00 248.14   3.01  97.88
1996 11 03 03 19    0.23  89.38   3.10  97.75
1996 11 03 03 29    0.00 302.53   2.85  97.75
1996 11 03 03 39    0.98 106.89   2.87  97.75
1996 11 03 03 51    0.00  90.34   2.61  97.75
1996 11 03 03 59    0.05 117.80   2.70  97.75
1996 11 03 04 09    1.79 100.63   2.56  97.74
1996 11 03 04 19    1.36  64.27   2.42  97.76
1996 11 03 04 29    2.50  94.25   2.18  97.76
1996 11 03 04 39    3.39  93.30   1.47  96.26
1996 11 03 04 49    0.00 138.42   1.85  97.79
1996 11 03 04 59    0.01  79.55   2.30  95.98
1996 11 03 05 09    1.54  81.56   2.00  67.47
1996 11 03 05 19    0.85  73.15   1.59  67.25
1996 11 03 05 29    1.16  94.24   1.72  57.94
1996 11 03 05 39    1.20  81.02   1.93  54.68
1996 11 03 05 49    1.01  71.92   2.19  57.31
1996 11 03 05 59    0.82  82.99   2.13  54.28
1996 11 03 06 09    0.00  34.84   2.58  95.41
1996 11 03 06 19    0.01 122.21   2.64  60.47
1996 11 03 06 29    2.21  87.22   2.50  47.02
1996 11 03 06 39    1.98  46.06   2.15  52.43
1996 11 03 06 49    1.81  55.02   2.29  53.94
1996 11 03 06 59    1.21  84.87   2.18  53.91
1996 11 03 07 09    0.75  92.31   2.10  54.94
1996 11 03 07 19    0.55  57.97   2.20  55.43
1996 11 03 07 29    2.92  61.34   2.39  53.78
1996 11 03 07 39    1.84  49.58   2.44  45.15
1996 11 03 07 49    2.72  65.77   2.59  47.61
1996 11 03 07 59    1.95  55.42   2.60  45.56
1996 11 03 08 09    2.40  59.88   2.61  40.97
1996 11 03 08 19    2.82  61.37   2.62  50.22
1996 11 03 08 29    2.92  70.80   2.42  56.43
1996 11 03 08 39    3.75  60.90   2.33  55.96
1996 11 03 08 49    3.79  59.02   2.38  51.76
1996 11 03 08 59    4.12  60.41   2.45  54.56
1996 11 03 09 09    4.60  63.15   2.38  47.30
1996 11 03 09 19    5.40  49.33   2.38  44.79
1996 11 03 09 29    3.13  46.20   2.60  40.75
1996 11 03 09 39    4.10  54.56   2.47  40.55
1996 11 03 09 49    2.10  45.27   2.39  44.50
1996 11 03 09 59    4.43  54.55   2.37  37.35
1996 11 03 10 09    4.14  63.34   2.42  36.25
1996 11 03 10 19    5.10  63.41   2.31  37.10
1996 11 03 10 29    5.24  63.44   2.27  40.96
1996 11 03 10 39    5.48  66.35   2.17  38.15
1996 11 03 10 49    6.62  64.73   2.30  38.03
1996 11 03 10 59    4.67  85.57   1.75  50.62
1996 11 03 11 09    4.50  80.38   1.96  45.21
1996 11 03 11 19    2.55  83.09   1.98  49.71
1996 11 03 11 29    1.82  89.50   1.83  48.90
1996 11 03 11 39    2.43  77.72   2.20  35.78
1996 11 03 11 49    1.09  79.66   2.27  32.21
1996 11 03 11 59    0.19  70.88   2.19  37.99
1996 11 03 12 09    0.08  46.22   2.22  43.74
1996 11 03 12 19    0.01 113.82   2.54  50.19
1996 11 03 12 29    0.58  55.35   2.28  40.74
1996 11 03 12 39    1.35  60.00   2.07  42.25
1996 11 03 12 49    2.35  49.20   2.03  45.19
1996 11 03 12 59    1.54  45.80   1.92  48.71
1996 11 03 13 09    0.01 184.51   2.11  49.00
1996 11 03 13 19    0.56 312.13   2.17  52.95
1996 11 03 13 29    0.02 324.92   2.22  57.76
1996 11 03 13 39    0.01  15.02   2.15  52.21
1996 11 03 13 49    0.13 145.49   1.98  53.58
1996 11 03 13 59    0.01  99.41   2.19  55.00
1996 11 03 14 09    0.00  50.21   2.21  54.98
1996 11 03 14 19    0.00 317.96   2.21  56.56
1996 11 03 14 29    1.27  39.88   1.91  52.01
1996 11 03 14 39    1.21  43.69   1.72  56.45
1996 11 03 14 49    2.19  43.14   1.82  56.19
1996 11 03 14 59    0.00 159.73   1.95  58.86
1996 11 03 15 09    0.07  87.59   1.82  55.95
1996 11 03 15 19    3.62  48.73   1.69  56.18
1996 11 03 15 29    0.00 148.22   1.89  70.22
1996 11 03 15 39    0.24 300.54   1.98  71.53
1996 11 03 15 49    0.00  47.80   1.98  59.37
1996 11 03 15 59    2.95  38.15   1.81  59.28
1996 11 03 16 09    3.85  47.30   1.41  59.09
1996 11 03 16 19    6.68  57.13   1.51  58.74
1996 11 03 16 29    5.31  51.69   1.75  57.76
1996 11 03 16 39    6.02  60.52   1.87  57.95
1996 11 03 16 49    5.39  62.04   1.93  58.26
1996 11 03 16 59    3.98  46.25   2.03  58.44
1996 11 03 17 09    4.07  54.98   2.27  58.68
1996 11 03 17 19    4.69  58.54   2.29  59.74
1996 11 03 17 29    4.87  64.44   2.32  60.39
1996 11 03 17 39    2.64  69.43   2.50  57.68
1996 11 03 17 49    4.20  71.76   2.52  69.50
1996 11 03 17 59    4.42  71.32   2.62  62.58
1996 11 03 18 09    2.89  84.57   2.86  63.29
1996 11 03 18 19    1.42  54.04   2.96  68.67
1996 11 03 18 29    2.36  71.87   3.10  63.49
1996 11 03 18 39    3.98  75.71   3.08  71.79
1996 11 03 18 49    5.67  55.02   3.33  60.96
1996 11 03 18 59    5.00  70.75   3.42  67.25
1996 11 03 19 09    5.56  73.71   3.28  62.70
1996 11 03 19 19    4.34 109.33   3.26  66.43
1996 11 03 19 29    5.41  68.73   3.33  74.25
1996 11 03 19 39    1.29  93.29   3.96  64.62
1996 11 03 19 49    2.18  68.23   5.04  68.14
1996 11 03 19 59    0.91  64.33   4.64  68.44
1996 11 03 20 09    1.89  44.65   5.09  66.39
1996 11 03 20 19    1.61  13.14   5.33  64.39
1996 11 03 20 29    4.87  75.64   5.18  64.06
1996 11 03 20 39    6.37  73.66   5.13  65.30
1996 11 03 20 49    4.57  90.40   5.35  67.14
1996 11 03 20 59    7.55  71.04   4.89  70.54
1996 11 03 21 09    4.98  62.50   5.42  68.58
1996 11 03 21 19    4.28  92.28   4.78  72.05
1996 11 03 21 29    5.94  31.79   4.97  70.26
1996 11 03 21 39    6.47  59.99   5.81  61.66
1996 11 03 21 49    4.51 119.28   5.70  61.35
1996 11 03 21 59    5.62  82.87   6.04  65.70
1996 11 03 22 09    5.92  80.31   5.92  59.90
1996 11 03 22 19    4.32  75.98   5.83  59.39
1996 11 03 22 29    6.13  79.46   5.62  64.72
1996 11 03 22 39    9.29 101.62   5.26  64.84
1996 11 03 22 49    5.61  50.39   5.33  64.29
1996 11 03 22 59    6.27  90.38   5.58  60.50
1996 11 03 23 09    7.79  63.31   5.73  64.72
1996 11 03 23 19    8.26  74.03   4.72  58.70
1996 11 03 23 29   11.13  94.30   4.88  59.35
1996 11 03 23 39    6.25  82.44   4.73  62.68
1996 11 03 23 49   10.52  88.37   4.85  59.98
1996 11 03 23 59    8.32  79.66   5.01  57.39
1996 11 04 00 09   10.58  59.75   4.99  63.71
1996 11 04 00 19    3.97  73.62   5.53  57.92
1996 11 04 00 29    6.78  80.53   5.44  51.13
1996 11 04 00 39    0.08  39.62   5.62  54.06
1996 11 04 00 49    9.65  64.71   5.56  51.45
1996 11 04 00 59    4.97  65.72   5.07  52.44
1996 11 04 01 09    7.82  54.62   4.63  50.63
1996 11 04 01 19   13.35  72.90   4.20  54.80
1996 11 04 01 29    9.03  90.32   3.79  52.80
1996 11 04 01 39   12.19  46.97   3.36  64.11
1996 11 04 01 49   10.25  80.81   3.42  55.71
1996 11 04 01 59   12.84  69.39   2.98  63.32
1996 11 04 02 09   11.75  94.83   3.19  65.06
1996 11 04 02 19   11.45  81.64   2.90  65.08
1996 11 04 02 29   10.91  83.36   2.55  65.93
1996 11 04 02 39    9.11  87.01   2.32  71.02
1996 11 04 02 49    9.93  86.33   2.37  73.63
1996 11 04 02 59    8.91  84.44   1.94  72.42
1996 11 04 03 09    8.12  90.77   1.71  77.07
1996 11 04 03 19   10.54  93.28   1.61  77.70
1996 11 04 03 29   11.16  92.82   1.30  78.75
1996 11 04 03 39   11.49 101.62   0.93  78.44
1996 11 04 03 49   10.56  91.91   0.90  83.03
1996 11 04 03 59    7.33  97.71   1.00  84.84
1996 11 04 04 09    7.27 105.56   1.02  83.14
1996 11 04 04 19    9.07  98.20   0.81  85.85
1996 11 04 04 29    8.98  98.89   0.75  86.59
1996 11 04 04 39   10.19 100.18   0.77  85.33
1996 11 04 04 49   11.69  95.20   0.53  87.44
1996 11 04 04 59    9.57  99.64   0.65  87.43
1996 11 04 05 09    8.44 109.47   0.48  86.97
1996 11 04 05 19    7.83 103.52   0.66  83.91
1996 11 04 05 29    9.05 105.43   0.63  85.00
1996 11 04 05 39    8.13 103.61   0.69  82.77
1996 11 04 05 49   10.13 103.21   0.88  69.58
1996 11 04 05 59   11.38  79.74   0.59  79.48
1996 11 04 06 09    9.80  97.30   0.83  77.70
1996 11 04 06 19   11.01  98.32   0.86  81.68
1996 11 04 06 29    9.79  93.67   0.57  82.03
1996 11 04 06 39    9.29  94.49   0.84  80.26
1996 11 04 06 49   11.84  89.03   0.84  82.12
1996 11 04 06 59    9.20  94.49   0.66  81.37
1996 11 04 07 09    7.71 110.25   0.64  73.96
1996 11 04 07 19   10.63  92.53   0.70  75.16
1996 11 04 07 29    7.75  90.06   0.67  78.71
1996 11 04 07 39   10.24  93.04   0.62  74.27
1996 11 04 07 49   14.69  99.50   0.72  80.70
1996 11 04 07 59   10.33 106.28   0.79  80.47
1996 11 04 08 09    8.92 114.26   0.61  76.98
1996 11 04 08 19    8.40 112.68   0.56  73.61
1996 11 04 08 29    7.72 102.94   0.61  79.74
1996 11 04 08 39    8.13 101.99   0.77  80.24
1996 11 04 08 49    5.60 112.49   0.85  75.98
1996 11 04 08 59    7.29 119.66   1.21  63.52
1996 11 04 09 09    7.22 109.85   1.22  62.89
1996 11 04 09 19    7.48 100.11   1.06  68.52
1996 11 04 09 29   10.47  85.27   1.17  69.19
1996 11 04 09 39   11.55 102.03   1.15  66.96
1996 11 04 09 49    8.65 108.51   1.17  71.77
1996 11 04 09 59    6.78  99.98   0.94  79.45
1996 11 04 10 09    9.64  97.51   1.02  77.03
1996 11 04 10 19    9.72 119.64   0.87  76.09
1996 11 04 10 29    8.93 102.63   0.96  72.97
1996 11 04 10 39    9.17  99.54   1.21  67.60
1996 11 04 10 49    8.20  99.52   1.36  64.06
1996 11 04 10 59    7.15 110.35   1.45  64.78
1996 11 04 11 09    8.12 102.03   1.41  63.39
1996 11 04 11 19    7.56 113.40   1.63  62.17
1996 11 04 11 29    6.38 112.79   1.46  62.97
1996 11 04 11 39    7.39  99.55   1.44  65.01
1996 11 04 11 49    8.57 105.97   1.65  65.62
1996 11 04 11 59    7.74 112.37   1.55  64.57
1996 11 04 12 09    4.55 111.70   1.71  62.26
1996 11 04 12 19    4.75 119.68   1.69  63.23
1996 11 04 12 29    4.60 112.35   2.30  48.72
1996 11 04 12 39    4.18 113.82   2.23  44.99
1996 11 04 12 49    5.02 109.93   2.08  49.48
1996 11 04 12 59    5.49 110.88   2.15  46.89
1996 11 04 13 09    4.17 112.92   2.09  57.01
1996 11 04 13 19    6.59 115.80   1.73  64.02
1996 11 04 13 29    7.36 110.41   1.17  65.77
1996 11 04 13 39    8.92 112.63   0.82  65.69
1996 11 04 13 49    6.60 121.66   1.00  63.17
1996 11 04 13 59    6.24 118.05   1.51  58.86
1996 11 04 14 09    8.04 118.45   1.31  57.72
1996 11 04 14 19    5.41 119.25   1.48  58.10
