1995 03 01 07 40   23.66 285.70    NaN  27.69
1995 03 01 07 50   27.55 294.17    NaN  24.67
1995 03 01 08 00   28.36 286.86    NaN  25.85
1995 03 01 08 10   25.67 284.11    NaN  23.40
1995 03 01 08 20   28.02 275.86    NaN  23.43
1995 03 01 08 30   22.37 295.29    NaN  24.76
1995 03 01 08 40   29.18 286.00    NaN  26.77
1995 03 01 08 50   23.36 273.47    NaN  29.10
1995 03 01 09 00   20.76 291.37    NaN  28.57
1995 03 01 09 10   24.89 276.05    NaN  29.25
1995 03 01 09 20   23.84 289.29    NaN  28.54
1995 03 01 09 30   23.73 281.71    NaN  28.43
1995 03 01 09 40   25.15 279.74    NaN  27.96
1995 03 01 09 50   28.27 278.66    NaN  23.84
1995 03 01 10 00   27.80 286.15    NaN  23.59
1995 03 01 10 10   26.33 275.00    NaN  22.10
1995 03 01 10 20   26.98 275.20    NaN  19.80
1995 03 01 10 30   29.92 278.19    NaN  20.16
1995 03 01 10 40   31.67 269.52    NaN  19.76
1995 03 01 10 50   31.77 276.09    NaN  20.06
1995 03 01 11 00   33.51 273.10    NaN  19.94
1995 03 01 11 10   29.22 273.78    NaN  18.66
1995 03 01 11 20   30.83 267.13    NaN  16.03
1995 03 01 11 30   27.72 266.20    NaN  15.27
1995 03 01 11 40   29.26 283.08    NaN  14.41
1995 03 01 11 50   27.96 279.31    NaN  15.35
1995 03 01 12 00   31.91 267.59    NaN  14.78
1995 03 01 12 10   31.33 264.86    NaN  13.37
1995 03 01 12 20   33.36 272.52    NaN  12.35
1995 03 01 12 30   35.43 268.52    NaN  12.67
1995 03 01 12 40   33.99 274.88    NaN  11.23
1995 03 01 12 50   34.21 272.47    NaN  10.70
1995 03 01 13 00   35.13 274.25    NaN   9.65
1995 03 01 13 10   32.59 272.49    NaN   8.63
1995 03 01 13 20   34.03 273.07    NaN   8.01
1995 03 01 13 30   32.98 272.12    NaN   8.22
1995 03 01 13 40   32.69 276.92    NaN  13.88
1995 03 01 13 50   35.34 270.42    NaN  12.83
1995 03 01 14 00   35.66 275.80    NaN  11.43
1995 03 01 14 10   31.79 276.58    NaN   7.88
1995 03 01 14 20   33.28 275.85    NaN   7.36
1995 03 01 14 30   31.98 277.74    NaN   5.92
1995 03 01 14 40   34.59 274.91    NaN   5.47
1995 03 01 14 50   33.80 272.64    NaN   5.44
1995 03 01 15 00   32.39 271.89    NaN   5.55
1995 03 01 15 10   30.18 266.84    NaN   5.66
1995 03 01 15 20   30.70 271.54    NaN   6.62
1995 03 01 15 30   30.98 270.18    NaN   7.69
1995 03 01 15 40   27.94 259.12    NaN   7.72
1995 03 01 15 50   29.08 271.66    NaN   8.06
1995 03 01 16 00   24.03 268.80    NaN   7.53
1995 03 01 16 10   26.53 269.33    NaN   7.15
1995 03 01 16 20   30.02 267.63    NaN   6.65
1995 03 01 16 30   27.31 271.03    NaN   7.39
1995 03 01 16 40   27.78 272.78    NaN   6.96
1995 03 01 16 50   27.99 269.80    NaN   6.32
1995 03 01 17 00   27.31 277.86    NaN   6.00
1995 03 01 17 10   27.95 268.85    NaN   6.29
1995 03 01 17 20   27.53 269.87    NaN   5.72
1995 03 01 17 30   32.78 267.80    NaN   4.05
1995 03 01 17 40   30.24 270.50    NaN   3.55
1995 03 01 17 50   30.86 266.63    NaN   3.71
1995 03 01 18 00   36.38 268.59    NaN   3.56
1995 03 01 18 10   33.77 268.62    NaN   3.70
1995 03 01 18 20   33.47 271.77    NaN   4.04
1995 03 01 18 30   32.55 264.62    NaN   4.44
1995 03 01 18 40   30.65 263.78    NaN   4.82
1995 03 01 18 50   34.90 265.46    NaN   4.79
1995 03 01 19 00   32.93 264.72    NaN   4.25
1995 03 01 19 10   34.84 259.73    NaN   4.36
1995 03 01 19 20   35.06 264.95    NaN   4.25
1995 03 01 20 19   32.82 267.23    NaN  11.42
1995 03 01 20 30   37.12 253.10    NaN   8.25
1995 03 01 20 40   34.23 281.10    NaN  15.44
1995 03 01 20 50   39.44 260.53    NaN   5.77
1995 03 01 21 00   37.76 246.54    NaN  13.03
1995 03 01 21 10   39.61 245.59    NaN  18.19
1995 03 01 21 20   43.99 254.42    NaN  15.43
1995 03 01 21 30   35.36 256.00    NaN  21.71
1995 03 01 21 40   34.57 272.44    NaN  14.06
1995 03 01 21 50   40.10 248.37    NaN  15.35
1995 03 01 22 00   42.34 256.34    NaN  16.08
1995 03 01 22 10   39.28 254.41    NaN  27.54
1995 03 01 22 20   39.30 260.73    NaN  16.36
1995 03 01 22 30   38.81 251.60    NaN  22.23
1995 03 01 22 40   42.74 256.76    NaN  35.39
1995 03 01 22 50   43.13 256.57    NaN  19.67
1995 03 01 23 00   44.14 251.04    NaN  40.58
1995 03 01 23 10   37.86 271.64    NaN  33.00
1995 03 01 23 20   43.91 257.47    NaN  31.06
1995 03 01 23 30   42.65 254.37    NaN  51.46
1995 03 01 23 40   33.88 251.08    NaN  48.68
1995 03 01 23 50   37.53 264.31    NaN  55.23
1995 03 02 00 00   37.73 255.94    NaN  44.03
1995 03 02 00 10   38.16 259.72    NaN  50.91
1995 03 02 00 20   51.67 262.64    NaN  50.08
1995 03 02 00 30   47.46 257.84    NaN  43.78
1995 03 02 00 40   41.90 259.80    NaN  61.63
1995 03 02 00 50   49.64 266.46    NaN  52.19
1995 03 02 01 00   38.84 248.33    NaN  60.93
1995 03 02 01 10   43.03 254.43    NaN  55.33
1995 03 02 01 20   41.03 260.76    NaN  57.75
1995 03 02 01 30   46.39 264.44    NaN  56.40
1995 03 02 01 40   35.70 265.75    NaN  46.69
1995 03 02 01 50   36.63 268.75    NaN  63.07
1995 03 02 02 00   43.18 271.18    NaN  63.01
1995 03 02 02 10   43.31 262.29    NaN  64.47
1995 03 02 02 20   42.53 262.76    NaN  44.60
1995 03 02 02 30   46.56 271.01    NaN  52.27
1995 03 02 02 40   50.85 272.51    NaN  47.71
1995 03 02 02 50   41.76 270.46    NaN  52.46
1995 03 02 03 00   50.50 262.50    NaN  39.90
1995 03 02 03 10   49.70 268.77    NaN  33.68
1995 03 02 03 20   48.65 270.82    NaN  38.00
1995 03 02 03 30   46.01 282.21    NaN  34.12
1995 03 02 03 40   43.02 268.17    NaN  41.86
1995 03 02 03 50   42.59 282.45    NaN  35.97
1995 03 02 04 00   50.88 270.90    NaN  35.27
1995 03 02 04 10   47.95 270.88    NaN  39.42
1995 03 02 04 20   46.45 282.90    NaN  43.26
1995 03 02 04 30   45.18 271.93    NaN  38.08
1995 03 02 04 40   48.03 284.16    NaN  38.81
1995 03 02 04 50   49.80 271.14    NaN  36.54
1995 03 02 05 00   48.29 282.26    NaN  36.53
1995 03 02 05 10   50.35 271.88    NaN  39.19
1995 03 02 05 20   50.43 273.13    NaN  37.28
1995 03 02 05 30   44.90 273.95    NaN  38.57
1995 03 02 05 40   40.81 266.88    NaN  36.33
1995 03 02 05 50   49.82 271.35    NaN  35.36
1995 03 02 06 00   40.83 268.30    NaN  34.19
1995 03 02 06 10   44.55 275.55    NaN  31.33
1995 03 02 06 20   40.27 273.23    NaN  33.67
1995 03 02 06 30   42.81 271.40    NaN  33.28
1995 03 02 06 40   41.00 282.13    NaN  33.06
1995 03 02 06 50   41.82 270.89    NaN  32.14
1995 03 02 07 00   41.44 266.91    NaN  33.81
1995 03 02 07 10   39.77 270.33    NaN  33.92
1995 03 02 07 20   45.88 268.78    NaN  32.75
1995 03 02 07 30   39.24 273.33    NaN  33.59
1995 03 02 07 40   41.81 266.85    NaN  34.23
1995 03 02 07 50   42.13 268.57    NaN  34.85
1995 03 02 08 00   42.30 266.48    NaN  32.56
1995 03 02 08 10   40.31 266.35    NaN  32.46
1995 03 02 08 20   42.58 264.83    NaN  32.57
1995 03 02 08 30   41.68 268.09    NaN  34.81
1995 03 02 08 40   38.22 268.80    NaN  32.60
1995 03 02 08 50   40.44 267.09    NaN  33.59
1995 03 02 09 00   39.82 270.36    NaN  36.33
1995 03 02 09 10   41.79 268.68    NaN  36.05
1995 03 02 09 20   40.82 268.33    NaN  37.54
1995 03 02 09 30   44.21 270.38    NaN  38.10
1995 03 02 09 40   37.73 257.45    NaN  40.47
1995 03 02 09 50   40.92 271.20    NaN  42.11
1995 03 02 10 00   45.57 270.08    NaN  44.40
1995 03 02 10 10   45.99 266.98    NaN  44.67
1995 03 02 10 20   47.25 270.07    NaN  42.07
1995 03 02 10 30   44.25 273.53    NaN  43.56
1995 03 02 10 40   43.68 267.86    NaN  38.48
1995 03 02 10 50   41.68 272.08    NaN  44.88
1995 03 02 11 00   53.57 272.80    NaN  43.18
1995 03 02 11 10   49.56 278.35    NaN  41.01
1995 03 02 11 20   52.16 278.33    NaN  40.52
1995 03 02 11 30   52.89 271.66    NaN  42.53
1995 03 02 11 40   54.86 271.38    NaN  40.27
1995 03 02 11 50   56.67 272.00    NaN  38.31
1995 03 02 12 00   55.03 269.23    NaN  39.49
1995 03 02 12 10   46.56 276.59    NaN  40.28
1995 03 02 12 20   47.92 288.67    NaN  38.68
1995 03 02 12 30   47.09 257.07    NaN  40.02
1995 03 02 12 40   52.53 272.27    NaN  38.27
1995 03 02 12 50   51.32 268.22    NaN  39.66
1995 03 02 13 00   38.98 266.90    NaN  42.05
1995 03 02 13 10   43.38 268.58    NaN  40.46
1995 03 02 13 20   46.51 268.83    NaN  40.30
1995 03 02 13 30   42.61 262.61    NaN  40.23
1995 03 02 13 40   42.90 271.07    NaN  40.23
1995 03 02 13 50   40.94 268.34    NaN  40.81
1995 03 02 14 00   38.09 262.88    NaN  38.43
1995 03 02 14 10   39.52 269.84    NaN  38.95
1995 03 02 14 20   36.55 268.24    NaN  41.76
1995 03 02 14 30   38.39 268.49    NaN  38.66
1995 03 02 14 40   36.34 270.00    NaN  38.33
1995 03 02 14 50   38.49 266.90    NaN  39.64
1995 03 02 15 00   40.82 268.30    NaN  38.50
1995 03 02 15 10   48.91 262.83    NaN  38.58
1995 03 02 15 20   39.01 265.04    NaN  38.36
1995 03 02 15 30   39.64 267.24    NaN  39.89
1995 03 02 15 40   37.50 267.84    NaN  39.30
1995 03 02 15 50   39.17 261.08    NaN  38.60
1995 03 02 16 00   46.54 264.34    NaN  39.34
1995 03 02 16 10   43.16 266.19    NaN  38.57
1995 03 02 16 20   46.22 268.34    NaN  39.40
1995 03 02 16 30   42.94 267.85    NaN  39.58
1995 03 02 16 40   41.36 264.76    NaN  40.65
1995 03 02 16 50   42.85 262.76    NaN  42.80
1995 03 02 17 00   41.18 269.16    NaN  45.02
1995 03 02 17 10   43.09 261.06    NaN  42.49
1995 03 02 17 20   41.23 268.19    NaN  43.53
1995 03 02 17 30   46.47 261.42    NaN  42.82
1995 03 02 17 40   46.95 262.14    NaN  42.58
1995 03 02 17 50   48.65 264.30    NaN  43.05
1995 03 02 18 00   50.84 265.45    NaN  42.00
1995 03 02 18 10   46.61 275.78    NaN  40.25
1995 03 02 18 20   42.77 270.36    NaN  40.21
1995 03 02 18 30   51.05 269.49    NaN  38.75
1995 03 02 18 40   47.69 272.39    NaN  36.91
1995 03 02 18 50   52.04 267.34    NaN  38.20
1995 03 02 19 00   44.76 272.56    NaN  36.10
1995 03 02 19 10   63.33 269.02    NaN  35.40
1995 03 02 19 20   51.63 262.48    NaN  35.69
1995 03 02 19 30   53.32 260.39    NaN  37.65
1995 03 02 19 40   57.21 262.65    NaN  35.12
1995 03 02 19 50   56.15 272.64    NaN  34.86
1995 03 02 20 00   58.41 264.56    NaN  37.22
1995 03 02 20 10   49.22 260.69    NaN  37.09
1995 03 02 20 20   52.78 281.65    NaN  38.08
1995 03 02 20 30   56.99 266.65    NaN  38.40
1995 03 02 20 40   61.57 273.22    NaN  34.65
1995 03 02 20 50   61.76 270.86    NaN  34.82
1995 03 02 21 00   55.85 277.29    NaN  28.34
1995 03 02 21 10   61.16 271.43    NaN  35.54
1995 03 02 21 20   64.38 273.19    NaN  31.99
1995 03 02 21 30   55.05 268.85    NaN  36.01
1995 03 02 21 40   64.35 271.91    NaN  28.51
1995 03 02 21 50   61.40 265.02    NaN  25.93
1995 03 02 22 00   54.68 266.65    NaN  38.19
1995 03 02 22 10   55.22 274.81    NaN  39.60
1995 03 02 22 20   56.51 261.60    NaN  42.43
1995 03 02 22 30   47.63 266.94    NaN  39.55
1995 03 02 22 40   47.96 270.08    NaN  50.34
1995 03 02 22 50   52.44 262.57    NaN  47.05
1995 03 02 23 00   44.81 256.95    NaN  47.90
1995 03 02 23 10   45.26 257.66    NaN  45.36
1995 03 02 23 20   37.28 262.16    NaN  56.81
1995 03 02 23 30   50.75 261.08    NaN  60.85
1995 03 02 23 40   44.27 252.45    NaN  67.73
1995 03 02 23 50   45.16 268.96    NaN  67.53
1995 03 03 00 00   47.34 270.94    NaN  62.92
1995 03 03 00 10   54.26 261.54    NaN  44.90
1995 03 03 00 20   53.08 274.78    NaN  56.09
1995 03 03 00 30   53.02 268.20    NaN  42.77
1995 03 03 00 40   49.77 262.29    NaN  55.67
1995 03 03 00 50   47.18 271.79    NaN  60.62
1995 03 03 01 00   43.18 265.85    NaN  57.50
1995 03 03 01 10   45.35 269.23    NaN  54.32
1995 03 03 01 20   44.32 250.49    NaN  59.12
1995 03 03 01 30   46.13 268.28    NaN  59.08
1995 03 03 01 40   45.61 266.54    NaN  67.13
1995 03 03 01 50   54.93 267.25    NaN  54.02
1995 03 03 02 00   42.93 264.82    NaN  62.36
1995 03 03 02 10   36.96 265.04    NaN  59.10
1995 03 03 02 20   50.09 258.23    NaN  56.98
1995 03 03 02 30   47.65 279.47    NaN  52.81
1995 03 03 02 40   49.56 258.15    NaN  67.79
1995 03 03 02 50   44.88 260.76    NaN  69.18
1995 03 03 03 00   37.44 282.42    NaN  64.25
1995 03 03 03 10   42.36 272.23    NaN  59.45
1995 03 03 03 20   47.64 275.72    NaN  51.87
1995 03 03 03 30   44.66 261.23    NaN  35.60
1995 03 03 03 40   44.73 282.46    NaN  39.31
1995 03 03 03 50   38.32 261.52    NaN  41.37
1995 03 03 04 00   48.88 274.70    NaN  43.34
1995 03 03 04 10   46.14 279.31    NaN  46.39
1995 03 03 04 20   43.64 267.29    NaN  52.44
1995 03 03 04 30   46.10 272.82    NaN  57.60
1995 03 03 04 40   53.61 276.96    NaN  63.24
1995 03 03 04 50   52.53 274.96    NaN  62.33
1995 03 03 05 00   46.83 267.84    NaN  64.48
1995 03 03 05 10   51.79 276.44    NaN  61.26
1995 03 03 05 20   53.27 269.83    NaN  59.03
1995 03 03 05 30   53.54 270.59    NaN  57.56
1995 03 03 05 40   50.75 272.33    NaN  57.92
1995 03 03 05 50   56.36 277.01    NaN  59.63
1995 03 03 06 00   54.71 270.45    NaN  61.05
1995 03 03 06 10   55.78 270.21    NaN  64.60
1995 03 03 06 20   51.48 272.22    NaN  66.58
1995 03 03 06 30   48.61 260.76    NaN  64.77
1995 03 03 06 40   58.06 273.62    NaN  61.42
1995 03 03 06 50   50.39 275.22    NaN  47.86
1995 03 03 07 00   47.28 278.26    NaN  53.03
1995 03 03 07 10   53.76 261.54    NaN  61.46
1995 03 03 07 20   51.35 270.16    NaN  60.15
1995 03 03 07 30   52.16 278.32    NaN  50.22
1995 03 03 07 40   56.49 266.32    NaN  65.57
1995 03 03 07 50   51.17 262.33    NaN  65.35
1995 03 03 08 00   57.54 268.55    NaN  62.31
1995 03 03 08 10   44.07 273.08    NaN  72.00
1995 03 03 08 20   44.06 272.80    NaN  68.18
1995 03 03 08 30   48.83 288.99    NaN  67.01
1995 03 03 08 40   62.05 272.44    NaN  69.01
1995 03 03 08 50   63.23 272.08    NaN  73.53
1995 03 03 09 00   56.62 271.51    NaN  75.17
1995 03 03 09 10   56.73 271.23    NaN  72.52
1995 03 03 09 20   64.06 275.25    NaN  70.25
1995 03 03 09 30   50.89 277.94    NaN  75.69
1995 03 03 09 40   56.87 271.68    NaN  79.46
1995 03 03 09 50   62.61 272.58    NaN  83.08
1995 03 03 10 00   70.59 264.96    NaN  86.21
1995 03 03 10 10   51.33 270.34    NaN  87.32
1995 03 03 10 20   63.38 268.37    NaN  86.93
1995 03 03 10 30   67.84 274.54    NaN  82.56
1995 03 03 10 40   59.36 273.11    NaN  82.88
1995 03 03 10 50   56.80 275.96    NaN  84.29
1995 03 03 11 00   71.08 272.14    NaN  84.87
1995 03 03 11 10   65.84 277.01    NaN  82.11
1995 03 03 11 20   67.93 274.86    NaN  75.11
1995 03 03 11 30   69.59 268.73    NaN  79.74
1995 03 03 11 40   63.46 264.77    NaN  81.86
1995 03 03 11 50   59.88 256.26    NaN  82.78
1995 03 03 12 00   65.03 254.60    NaN  86.19
1995 03 03 12 10   70.20 273.19    NaN  90.74
1995 03 03 12 20   58.66 259.43    NaN  94.76
1995 03 03 12 30   58.57 275.34    NaN  89.83
1995 03 03 12 40   52.07 269.77    NaN  85.52
1995 03 03 12 50   40.80 272.21    NaN  86.22
1995 03 03 13 00   47.73 272.80    NaN  86.34
1995 03 03 13 10   42.33 272.60    NaN  88.41
1995 03 03 13 20   46.74 272.09    NaN  89.02
1995 03 03 13 30   21.80 274.71    NaN  91.31
1995 03 03 13 40   21.50 275.26    NaN  90.66
1995 03 03 13 50   16.51 273.45    NaN  95.32
1995 03 03 14 00   28.95 275.89    NaN  97.06
1995 03 03 14 10     NaN 273.44    NaN  96.30
1995 03 03 14 20     NaN 273.34    NaN  97.71
1995 03 03 14 30     NaN 273.42    NaN  97.70
1995 03 03 14 40     NaN 273.77    NaN  97.70
1995 03 03 14 50     NaN 273.77    NaN  97.69
1995 03 03 15 00     NaN 273.77    NaN  97.69
1995 03 03 15 10     NaN 273.77    NaN  97.70
1995 03 03 15 20     NaN 273.80    NaN  97.69
1995 03 03 15 30     NaN 273.80    NaN  97.68
1995 03 03 15 40     NaN 273.80    NaN  97.68
1995 03 03 15 50     NaN 273.75    NaN  97.69
1995 03 03 16 00     NaN 273.77    NaN  97.68
1995 03 03 16 10     NaN 273.77    NaN  97.67
1995 03 03 16 20     NaN 273.76    NaN  97.68
1995 03 03 16 30     NaN 272.60    NaN  97.69
1995 03 03 16 40     NaN 272.60    NaN  97.68
1995 03 03 16 50     NaN 272.60    NaN  97.68
1995 03 03 17 00     NaN 272.60    NaN  97.67
1995 03 03 17 10     NaN 272.61    NaN  97.68
1995 03 03 17 20     NaN 272.60    NaN  97.68
1995 03 03 17 30     NaN 272.61    NaN  97.68
1995 03 03 17 40     NaN 272.61    NaN  97.69
1995 03 03 17 50     NaN 272.61    NaN  97.70
1995 03 03 18 00     NaN 272.61    NaN  97.55
1995 03 03 18 10     NaN 272.61    NaN  95.63
1995 03 03 18 20     NaN 272.61    NaN  94.76
1995 03 03 18 30     NaN 272.61    NaN  93.44
1995 03 03 18 40     NaN 272.61    NaN  95.50
1995 03 03 18 50     NaN 272.61    NaN  95.99
1995 03 03 19 00     NaN 272.61    NaN  96.73
1995 03 03 19 10     NaN 272.62    NaN  95.92
1995 03 03 19 20     NaN 272.62    NaN  95.57
1995 03 03 19 30     NaN 272.62    NaN  95.71
1995 03 03 19 40     NaN 272.62    NaN  96.26
1995 03 03 19 50     NaN 272.62    NaN  95.78
1995 03 03 20 00     NaN 272.62    NaN  96.00
1995 03 03 20 10     NaN 272.63    NaN  96.12
1995 03 03 20 20     NaN 272.63    NaN  95.25
1995 03 03 20 30     NaN 272.63    NaN  96.22
1995 03 03 20 40     NaN 272.63    NaN  96.92
1995 03 03 20 50     NaN 272.63    NaN  97.45
1995 03 03 21 00     NaN 272.63    NaN  96.48
1995 03 03 21 10     NaN 272.63    NaN  96.72
1995 03 03 21 20     NaN 272.64    NaN  97.53
1995 03 03 21 30     NaN 272.64    NaN  97.68
1995 03 03 21 40     NaN 272.64    NaN  97.67
1995 03 03 21 50     NaN 272.64    NaN  97.67
1995 03 03 22 00     NaN 272.64    NaN  97.66
1995 03 03 22 10     NaN 272.64    NaN  97.65
1995 03 03 22 20     NaN 272.64    NaN  97.66
1995 03 03 22 30     NaN 272.64    NaN  97.64
1995 03 03 22 40     NaN 272.64    NaN  97.62
1995 03 03 22 50     NaN 272.65    NaN  97.62
1995 03 03 23 00     NaN 272.65    NaN  97.63
1995 03 03 23 10     NaN 272.65    NaN  97.64
1995 03 03 23 20     NaN 272.65    NaN  97.64
1995 03 03 23 30     NaN 272.65    NaN  97.62
1995 03 03 23 40     NaN 272.65    NaN  97.63
1995 03 03 23 50     NaN 272.65    NaN  97.62
1995 03 04 00 00     NaN 272.65    NaN  97.62
1995 03 04 00 10     NaN 272.65    NaN  97.62
1995 03 04 00 20     NaN 272.65    NaN  97.62
1995 03 04 00 30     NaN 272.65    NaN  97.61
1995 03 04 00 40     NaN 272.65    NaN  97.60
1995 03 04 00 50     NaN 272.66    NaN  97.60
1995 03 04 01 00     NaN 272.66    NaN  97.59
1995 03 04 01 10     NaN 272.66    NaN  97.59
1995 03 04 01 20     NaN 272.66    NaN  97.59
1995 03 04 01 30     NaN 272.66    NaN  97.59
1995 03 04 01 40     NaN 272.66    NaN  97.59
1995 03 04 01 50     NaN 272.66    NaN  97.59
1995 03 04 02 00     NaN 272.66    NaN  97.61
1995 03 04 02 10     NaN 272.66    NaN  97.62
1995 03 04 02 20     NaN 272.66    NaN  97.63
1995 03 04 02 30     NaN 272.66    NaN  97.61
1995 03 04 02 40     NaN 272.66    NaN  97.60
1995 03 04 02 50     NaN 272.66    NaN  97.60
1995 03 04 03 00     NaN 272.66    NaN  97.59
1995 03 04 03 10     NaN 272.67    NaN  97.60
1995 03 04 03 20     NaN 272.67    NaN  97.60
1995 03 04 03 30     NaN 272.67    NaN  97.59
1995 03 04 03 40     NaN 272.67    NaN  97.59
1995 03 04 03 50     NaN 272.67    NaN  97.59
1995 03 04 04 00     NaN 272.67    NaN  97.58
1995 03 04 04 10     NaN 272.67    NaN  97.58
1995 03 04 04 20     NaN 272.67    NaN  97.58
1995 03 04 04 30     NaN 272.67    NaN  97.58
1995 03 04 04 40     NaN 272.67    NaN  97.59
1995 03 04 04 50     NaN 272.67    NaN  97.58
1995 03 04 05 00     NaN 272.68    NaN  97.58
1995 03 04 05 10     NaN 272.67    NaN  97.60
1995 03 04 05 20     NaN 272.67    NaN  97.58
1995 03 04 05 30     NaN 272.67    NaN  97.59
1995 03 04 05 40     NaN 272.67    NaN  97.59
1995 03 04 05 50     NaN 272.68    NaN  97.59
1995 03 04 06 00     NaN 272.68    NaN  97.59
1995 03 04 06 10     NaN 272.68    NaN  97.59
1995 03 04 06 20     NaN 272.67    NaN  97.61
1995 03 04 06 30     NaN 272.68    NaN  97.62
1995 03 04 06 40     NaN 272.68    NaN  97.64
1995 03 04 06 50     NaN 272.67    NaN  97.65
1995 03 04 07 00     NaN 272.67    NaN  97.65
1995 03 04 07 10     NaN 272.67    NaN  97.64
1995 03 04 07 20     NaN 272.67    NaN  97.65
1995 03 04 07 30     NaN 272.67    NaN  97.65
1995 03 04 07 40     NaN 272.67    NaN  97.65
1995 03 04 07 50     NaN 272.67    NaN  97.64
1995 03 04 08 00     NaN 272.67    NaN  97.64
1995 03 04 08 10     NaN 272.67    NaN  97.66
1995 03 04 08 20     NaN 272.68    NaN  97.64
1995 03 04 08 30     NaN 272.67    NaN  97.67
1995 03 04 08 40     NaN 272.67    NaN  97.69
1995 03 04 08 50     NaN 272.67    NaN  97.70
1995 03 04 09 00     NaN 272.67    NaN  97.48
1995 03 04 09 10     NaN 272.67    NaN  97.50
1995 03 04 09 20     NaN 272.67    NaN  97.71
1995 03 04 09 30     NaN 272.67    NaN  97.70
1995 03 04 09 40     NaN 272.66    NaN  97.73
1995 03 04 09 50     NaN 272.67    NaN  97.72
1995 03 04 10 00     NaN 272.67    NaN  97.69
1995 03 04 10 10     NaN 272.67    NaN  97.70
1995 03 04 10 20     NaN 272.67    NaN  97.70
1995 03 04 10 30     NaN 272.66    NaN  93.28
1995 03 04 10 40     NaN 272.66    NaN  96.73
1995 03 04 10 50     NaN 272.66    NaN  91.90
1995 03 04 11 00     NaN 272.66    NaN  95.30
1995 03 04 11 10     NaN 272.66    NaN  97.74
1995 03 04 11 20     NaN 272.66    NaN  97.69
1995 03 04 11 30     NaN 272.66    NaN  97.69
1995 03 04 11 40     NaN 272.66    NaN  96.97
1995 03 04 11 50     NaN 272.66    NaN  97.05
1995 03 04 12 00     NaN 272.66    NaN  97.73
1995 03 04 12 10     NaN 272.66    NaN  97.74
1995 03 04 12 20     NaN 272.66    NaN  97.72
1995 03 04 12 30     NaN 272.66    NaN  97.73
1995 03 04 12 40     NaN 272.66    NaN  97.72
1995 03 04 12 50     NaN 272.66    NaN  97.72
1995 03 04 13 00     NaN 272.66    NaN  97.70
1995 03 04 13 10     NaN 272.66    NaN  97.70
1995 03 04 13 20     NaN 272.66    NaN  97.69
1995 03 04 13 30     NaN 272.66    NaN  97.68
1995 03 04 13 40     NaN 272.66    NaN  97.70
1995 03 04 13 50     NaN 272.66    NaN  97.70
1995 03 04 14 00     NaN 272.66    NaN  97.72
1995 03 04 14 10     NaN 272.66    NaN  97.68
1995 03 04 14 20     NaN 272.66    NaN  96.87
1995 03 04 14 30     NaN 272.66    NaN  97.73
1995 03 04 14 40     NaN 272.66    NaN  97.35
1995 03 04 14 50     NaN 272.65    NaN  95.14
1995 03 04 15 00     NaN 272.65    NaN  94.06
