1993 05 02 05 30   27.58 242.65   4.61 146.88
1993 05 02 05 40   28.26 244.47   5.01 147.00
1993 05 02 05 50   31.36 235.51   4.56 146.89
1993 05 02 06 00   28.29 242.20   4.10 146.73
1993 05 02 06 10   31.21 244.30   4.10 146.70
1993 05 02 06 20   29.67 248.09   4.00 146.69
1993 05 02 06 30   28.54 249.03   4.04 146.70
1993 05 02 06 40   30.54 248.98   4.16 146.73
1993 05 02 06 50   36.32 245.74   4.36 146.79
1993 05 02 07 00   31.71 248.35   4.17 146.73
1993 05 02 07 10   31.71 247.07   4.33 146.80
1993 05 02 07 20   31.61 245.43   4.00 146.69
1993 05 02 07 30   25.02 239.93   3.95 146.69
1993 05 02 07 40   27.31 233.95   3.43 146.55
1993 05 02 07 50   29.50 242.07   3.42 146.53
1993 05 02 08 00   30.85 236.87   3.75 146.65
1993 05 02 08 10   27.13 244.18   3.43 146.58
1993 05 02 08 20   27.06 245.78   3.46 146.59
1993 05 02 08 30   26.24 251.29   3.81 146.66
1993 05 02 08 40   29.00 247.99   3.28 146.54
1993 05 02 08 50   32.34 230.73   3.24 146.51
1993 05 02 09 00   35.11 240.44   2.93 146.44
1993 05 02 09 10   27.43 246.62   3.17 146.46
1993 05 02 09 20   31.45 240.13   2.58 146.28
1993 05 02 09 30   30.71 237.42   2.15 146.15
1993 05 02 09 40   31.40 239.33   1.91 146.08
1993 05 02 09 50   33.31 231.46   1.84 146.02
1993 05 02 10 00   29.69 233.32   1.59 145.99
1993 05 02 10 10   30.06 241.26   0.81 145.74
1993 05 02 10 20   29.93 238.10   0.24 145.55
1993 05 02 10 30   33.35 237.57  -0.23 145.40
1993 05 02 10 40   33.20 237.35  -0.42 145.34
1993 05 02 10 50   29.62 239.52  -0.72 145.24
1993 05 02 11 00   27.42 232.30  -0.71 145.24
1993 05 02 11 10   30.09 237.32  -0.66 145.24
1993 05 02 11 20   29.88 241.30  -0.54 145.25
1993 05 02 11 30   28.67 239.60  -0.52 145.29
1993 05 02 11 40   28.20 239.64   0.51 145.58
1993 05 02 11 50   29.32 242.74   0.67 145.64
1993 05 02 12 00   29.21 243.79   1.21 145.83
1993 05 02 12 10   28.00 244.06   1.28 145.86
1993 05 02 12 20   28.94 239.56   1.36 145.88
1993 05 02 12 30   29.90 245.01   0.84 145.76
1993 05 02 12 40   28.87 242.81   0.03 145.50
1993 05 02 12 50   28.19 245.90  -0.23 145.37
1993 05 02 13 00   31.79 250.10  -0.43 145.32
1993 05 02 13 10   30.83 243.76  -0.85 145.20
1993 05 02 13 20   31.12 242.05  -0.89 145.16
1993 05 02 13 30   29.08 241.67  -1.16 145.09
1993 05 02 13 40   30.56 244.56  -1.34 145.04
1993 05 02 13 50   30.33 246.82  -1.64 144.92
1993 05 02 14 00   26.49 257.88  -1.46 144.98
1993 05 02 14 10   27.91 250.19  -2.24 144.73
1993 05 02 14 20   28.28 245.77  -2.11 144.76
1993 05 02 14 30   30.55 241.77  -1.59 144.88
1993 05 02 14 40   30.15 242.39  -1.15 145.05
1993 05 02 14 50   25.66 264.53  -1.01 145.10
1993 05 02 15 00   31.78 250.19  -1.81 144.87
1993 05 02 15 10   30.15 251.47  -1.66 144.90
1993 05 02 15 20   30.90 251.70  -1.41 144.96
1993 05 02 15 30   30.69 245.74  -0.92 145.12
1993 05 02 15 40   27.31 250.07  -1.33 145.04
1993 05 02 15 50   34.95 246.66  -1.94 144.81
1993 05 02 16 00   36.02 250.82  -1.37 144.99
1993 05 02 16 10   30.04 251.83  -0.65 145.22
1993 05 02 16 20   30.17 244.89  -0.26 145.31
1993 05 02 16 30   29.79 238.61   0.92 145.70
1993 05 02 16 40   32.01 251.23   0.83 145.70
1993 05 02 16 50   28.71 256.91   2.29 146.11
1993 05 02 17 00   31.72 254.66   1.91 146.07
1993 05 02 17 10   33.09 262.13   2.11 146.13
1993 05 02 17 20   29.52 261.27   1.48 145.93
1993 05 02 17 30   25.17 251.14   2.14 146.11
1993 05 02 17 40   25.17 260.14   2.15 146.16
1993 05 02 17 50   20.24 258.70   3.04 146.32
1993 05 02 18 00   24.06 264.11   3.36 146.51
1993 05 02 18 10   17.07 269.96   3.40 146.59
1993 05 02 18 20   15.36 265.47   3.87 146.68
1993 05 02 18 30   20.64 273.89   4.55 146.83
1993 05 02 18 40   16.86 271.87   4.82 146.96
1993 05 02 18 50   21.50 269.27   5.92 147.25
1993 05 02 19 00   18.26 265.99   5.78 147.33
1993 05 02 19 10   22.02 264.86   5.61 147.22
1993 05 02 19 20   19.20 265.92   6.07 147.32
1993 05 02 19 30   20.11 276.12   6.87 147.60
1993 05 02 19 40   26.99 277.95   7.56 147.77
1993 05 02 19 50   22.90 280.13   6.67 147.64
1993 05 02 20 00   23.84 280.82   6.49 147.52
1993 05 02 20 10   22.26 267.10   6.84 147.66
1993 05 02 20 20   18.70 281.49   7.64 147.89
1993 05 02 20 30   24.14 273.95   7.00 147.76
1993 05 02 20 40   19.82 289.95   7.30 147.77
1993 05 02 20 50   13.73 262.34   7.40 147.76
1993 05 02 21 00   16.42 277.92   7.94 147.93
1993 05 02 21 10    0.00 180.00    NaN   0.00
1993 05 02 21 20    0.00 180.01    NaN   0.00
1993 05 02 21 30    0.00 180.00    NaN   0.00
1993 05 02 21 40    0.00 180.00    NaN   0.00
1993 05 02 21 50    0.00 180.00    NaN   0.00
1993 05 02 22 00    0.00 180.00    NaN   0.00
1993 05 02 22 10    0.00 180.00    NaN   0.00
1993 05 02 22 20    0.02 180.12    NaN   0.03
1993 05 02 22 30   46.27 259.86   5.69 147.17
1993 05 02 22 40   26.11 270.80   5.91 147.20
1993 05 02 22 50  198.86 289.61   5.18 147.07
1993 05 02 23 00   23.34 283.51   4.85 147.03
1993 05 02 23 10    0.00 180.00    NaN   0.00
1993 05 02 23 20    0.00 180.00    NaN   0.00
1993 05 02 23 30    0.00 180.00    NaN   0.00
1993 05 02 23 40     NaN 275.57   5.08 146.93
1993 05 02 23 50     NaN 279.73   4.94 147.09
1993 05 03 00 00     NaN 281.55   4.81 147.00
1993 05 03 00 10     NaN 280.25   4.28 146.76
1993 05 03 00 20     NaN 278.27   4.43 146.81
1993 05 03 00 30    0.00 180.00    NaN   0.00
1993 05 03 00 40    0.00 180.00    NaN   0.00
1993 05 03 00 50    0.00 180.00    NaN   0.00
1993 05 03 01 00   86.26 285.47   3.01 146.27
1993 05 03 01 10   99.20 286.73   3.04 146.38
1993 05 03 01 20    0.02 180.07    NaN   0.02
1993 05 03 01 30   19.09 274.58   2.41 146.18
1993 05 03 01 40   23.06 280.27   2.05 146.11
1993 05 03 01 50   18.92 275.45   1.93 146.06
1993 05 03 02 00   20.73 289.25   1.04 145.87
1993 05 03 02 10   23.41 285.59   0.89 145.78
1993 05 03 02 20   22.79 276.79  -0.44 145.39
1993 05 03 02 30   18.46 283.10  -0.73 145.22
1993 05 03 02 40   18.38 287.42  -1.36 145.05
1993 05 03 02 50   21.43 292.36  -1.97 144.88
1993 05 03 03 00   24.81 289.71  -2.67 144.64
1993 05 03 03 10   21.64 287.50  -3.27 144.45
1993 05 03 03 20   20.14 282.40  -3.23 144.43
1993 05 03 03 30   21.11 284.64  -3.28 144.42
1993 05 03 03 40   21.30 283.24  -3.70 144.31
1993 05 03 03 50   22.19 269.30  -4.32 144.10
1993 05 03 04 00   20.43 276.11  -4.76 143.91
1993 05 03 04 10   25.70 279.52  -5.11 143.78
1993 05 03 04 20   26.33 272.88  -5.42 143.67
1993 05 03 04 30   25.83 269.27  -5.73 143.56
1993 05 03 04 40   26.83 269.61  -5.93 143.53
1993 05 03 04 50   25.48 278.24  -6.22 143.42
1993 05 03 05 00   29.27 272.93  -6.45 143.35
1993 05 03 05 10   30.13 270.06  -6.57 143.32
1993 05 03 05 20   27.68 268.63  -6.70 143.30
1993 05 03 05 30   30.13 273.23  -6.92 143.24
1993 05 03 05 40   32.08 272.39  -6.74 143.26
1993 05 03 05 50   28.25 268.20  -6.98 143.19
1993 05 03 06 00   27.63 256.87  -7.23 143.08
1993 05 03 06 10   27.76 278.20  -7.06 143.13
1993 05 03 06 20   30.22 273.26  -7.09 143.10
1993 05 03 06 30   22.58 268.20  -7.11 143.11
1993 05 03 06 40   27.14 269.48  -7.03 143.14
1993 05 03 06 50   28.66 271.39  -6.91 143.18
1993 05 03 07 00   23.53 270.95  -7.23 143.09
1993 05 03 07 10   23.34 279.17  -7.12 143.10
1993 05 03 07 20   17.04 271.06  -7.19 143.08
1993 05 03 07 30   27.31 281.12  -7.10 143.09
1993 05 03 07 40   26.37 281.48  -7.19 143.09
1993 05 03 07 50   27.20 274.85  -7.35 143.02
1993 05 03 08 00   26.07 279.17  -6.77 143.16
1993 05 03 08 10   26.49 283.34  -6.53 143.28
1993 05 03 08 20   22.08 289.82  -6.34 143.37
1993 05 03 08 30   22.86 293.28  -6.94 143.19
1993 05 03 08 40   21.37 282.29  -6.82 143.19
1993 05 03 08 50   20.66 282.61  -6.98 143.17
1993 05 03 09 00   22.56 283.02  -7.13 143.13
1993 05 03 09 10   19.82 286.72  -7.15 143.14
1993 05 03 09 20   21.38 287.22  -6.84 143.20
1993 05 03 09 30   19.74 285.58  -6.49 143.26
1993 05 03 09 40   17.25 293.80  -7.06 143.19
1993 05 03 09 50   19.02 287.74  -6.59 143.20
1993 05 03 10 00   17.67 289.12  -5.94 143.48
1993 05 03 10 10   22.04 284.73  -5.99 143.47
1993 05 03 10 20   25.85 284.96  -4.98 143.77
1993 05 03 10 30   25.44 285.79  -4.61 143.96
1993 05 03 10 40   24.75 284.31  -4.86 143.87
1993 05 03 10 50   22.89 276.53  -4.27 144.05
1993 05 03 11 00   21.08 294.55  -3.42 144.26
1993 05 03 11 10   19.68 281.00  -2.89 144.43
1993 05 03 11 20   19.75 304.73  -3.18 144.42
1993 05 03 11 30   21.53 286.29  -3.13 144.44
1993 05 03 11 40   19.11 281.52  -2.81 144.51
1993 05 03 11 50   21.90 286.37  -3.35 144.39
1993 05 03 12 00   17.02 289.38  -3.96 144.22
1993 05 03 12 10   22.32 284.58  -3.49 144.27
1993 05 03 12 20   18.44 288.06  -3.87 144.22
1993 05 03 12 30   19.84 288.76  -3.94 144.14
1993 05 03 12 40   19.25 293.44  -4.14 144.12
1993 05 03 12 50   17.21 288.19  -4.24 144.08
1993 05 03 13 00   17.85 287.39  -4.39 144.01
1993 05 03 13 10   16.60 297.41  -4.74 143.97
1993 05 03 13 20   17.71 294.52  -4.81 143.87
1993 05 03 13 30   14.15 287.56  -5.19 143.77
1993 05 03 13 40   15.61 280.46  -5.70 143.63
1993 05 03 13 50   18.25 287.80  -5.04 143.68
1993 05 03 14 00   19.39 284.88  -4.86 143.87
1993 05 03 14 10   15.87 289.58  -4.65 143.90
1993 05 03 14 20   11.39 291.62  -4.06 143.99
1993 05 03 14 30   15.65 289.21  -4.56 144.03
1993 05 03 14 40   13.87 292.16  -4.73 143.93
1993 05 03 14 50   15.78 280.83  -4.08 143.91
1993 05 03 15 00   16.42 276.19  -1.76 144.75
1993 05 03 15 10   13.51 285.70  -2.77 144.67
1993 05 03 15 20   13.64 279.79  -3.19 144.34
1993 05 03 15 30   15.62 270.16  -0.34 144.94
1993 05 03 15 40   16.74 275.05  -0.28 145.29
1993 05 03 15 50   16.37 268.67  -1.16 144.96
1993 05 03 16 00   15.50 278.29  -1.63 144.87
1993 05 03 16 10   14.13 278.67  -1.78 144.75
1993 05 03 16 20   13.12 283.24  -2.26 144.65
1993 05 03 16 30   13.31 275.05  -2.70 144.53
1993 05 03 16 40   16.12 278.71  -0.88 144.95
1993 05 03 16 50   14.35 284.70  -0.42 145.20
1993 05 03 17 00   19.00 272.77   0.36 145.41
1993 05 03 17 10   16.99 273.43   0.93 145.67
1993 05 03 17 20   14.64 280.92   1.74 145.96
1993 05 03 17 30   16.13 281.82   2.50 146.13
1993 05 03 17 40   12.45 272.83   2.86 146.35
1993 05 03 17 50   11.74 275.03   2.62 146.34
1993 05 03 18 00    9.76 292.92   4.44 146.69
1993 05 03 18 10   12.38 284.41   5.13 147.00
1993 05 03 18 20   12.85 298.92   6.28 147.25
1993 05 03 18 30   12.09 280.89   4.24 147.00
1993 05 03 18 40   10.47 291.68   4.06 146.79
1993 05 03 18 50   14.25 292.89   5.02 146.98
1993 05 03 19 00   13.70 285.32   5.41 147.10
1993 05 03 19 10   17.84 288.72   5.85 147.34
1993 05 03 19 20   14.14 288.53   5.86 147.39
1993 05 03 19 30   13.21 293.21   6.91 147.51
1993 05 03 19 40   12.02 286.97   5.27 147.27
1993 05 03 19 50   17.11 283.18   5.66 147.27
1993 05 03 20 00   14.35 293.19   5.97 147.31
1993 05 03 20 10   14.92 291.68   7.61 147.67
1993 05 03 20 20   12.92 305.41   6.76 147.63
1993 05 03 20 30   12.58 291.82   8.57 147.91
1993 05 03 20 40   12.02 275.56   9.72 148.38
1993 05 03 20 50   15.15 298.58   9.16 148.31
1993 05 03 21 00    5.85 276.88   8.45 148.22
1993 05 03 21 10   10.55 318.81   9.12 148.26
1993 05 03 21 20   16.12 318.22   8.70 148.19
1993 05 03 21 30   12.68 289.65   9.43 148.37
1993 05 03 21 40   15.34 301.44   9.02 148.46
1993 05 03 21 50   11.83 277.04   8.96 148.30
1993 05 03 22 00   11.16 291.95   8.67 148.36
1993 05 03 22 10    6.38 295.77  11.11 148.60
1993 05 03 22 20   13.24 297.91  11.41 148.99
1993 05 03 22 30   10.33 293.93  12.22 149.14
1993 05 03 22 40   10.80 300.97  12.27 149.24
1993 05 03 22 50    6.59 285.70  11.87 149.27
1993 05 03 23 00    6.47 297.55  10.86 149.01
1993 05 03 23 10   12.29 318.45  12.66 149.32
1993 05 03 23 20    4.94 331.48  11.25 149.03
1993 05 03 23 30   11.05 290.90  12.68 149.44
1993 05 03 23 40    7.05 287.71  14.66 149.88
1993 05 03 23 50   11.00 292.08  11.84 149.38
1993 05 04 00 00    3.67 312.29  12.42 149.44
1993 05 04 00 10    8.02 313.06  11.87 149.29
1993 05 04 00 20    9.74 286.24  11.92 149.24
1993 05 04 00 30    4.24 276.06  12.43 149.34
1993 05 04 00 40    6.53 317.00  12.04 149.51
1993 05 04 00 50    1.78 289.24  12.76 149.45
1993 05 04 01 00    2.76 311.57  13.10 149.63
1993 05 04 01 10    1.81 258.91  11.84 149.40
1993 05 04 01 20    2.56 240.12   9.89 148.84
1993 05 04 01 30    5.59 262.78   9.57 148.59
1993 05 04 01 40    2.18 289.88  10.04 148.60
1993 05 04 01 50    7.72 290.70  10.86 148.89
1993 05 04 02 00    2.83 276.14   9.90 148.59
1993 05 04 02 10    3.35 257.00   8.38 148.23
1993 05 04 02 20    2.21 300.06   8.81 148.12
1993 05 04 02 30    6.23 293.39   8.20 148.02
1993 05 04 02 40    3.92 284.19   7.31 147.72
1993 05 04 02 50     NaN 247.15   7.07 147.58
1993 05 04 03 00     NaN 261.21   8.62 148.13
1993 05 04 03 10    1.03 274.33   8.00 147.95
1993 05 04 03 20    1.78 272.22   8.14 147.86
1993 05 04 03 30    1.64 275.83   6.55 147.60
1993 05 04 03 40    0.47 285.80   5.40 147.13
1993 05 04 03 50    1.24 305.14   4.50 146.93
1993 05 04 04 00    0.88 290.21   2.78 146.30
1993 05 04 04 10    4.71 147.87   7.66 147.06
1993 05 04 04 20    2.73 163.44   8.06 147.70
1993 05 04 04 30     NaN 294.92   5.95 147.59
1993 05 04 04 40    0.00 323.85   4.82 147.07
1993 05 04 04 50    1.71 297.25   2.88 146.40
1993 05 04 05 00    1.81 297.10   1.25 145.75
1993 05 04 05 10    2.06 292.75   0.95 145.52
1993 05 04 05 20    5.25 278.23   0.20 145.32
1993 05 04 05 30    5.48 285.93  -0.21 145.22
1993 05 04 05 40    9.70 290.95  -0.74 145.07
1993 05 04 05 50    5.93 285.53  -0.83 145.02
1993 05 04 06 00    5.09 292.80  -1.21 144.94
1993 05 04 06 10    9.00 284.13  -1.67 144.77
1993 05 04 06 20   10.37 288.46  -1.70 144.77
1993 05 04 06 30    9.40 277.44  -1.56 144.75
1993 05 04 06 40    5.41 293.09  -1.62 144.75
1993 05 04 06 50    7.35 274.97  -1.79 144.70
1993 05 04 07 00   10.07 273.60  -1.32 144.78
1993 05 04 07 10   11.08 280.47  -1.39 144.81
1993 05 04 07 20   14.53 277.58  -1.70 144.71
1993 05 04 07 30   13.25 277.55  -2.03 144.67
1993 05 04 07 40   13.38 274.24  -2.03 144.63
1993 05 04 07 50    9.08 282.32  -2.39 144.56
1993 05 04 08 00   10.05 275.30  -1.80 144.65
1993 05 04 08 10   12.83 276.65  -1.73 144.73
1993 05 04 08 20   12.22 277.60  -1.74 144.73
1993 05 04 08 30   12.42 281.96  -2.04 144.59
1993 05 04 08 40   10.40 285.26  -2.78 144.44
1993 05 04 08 50   11.77 281.93  -2.42 144.46
1993 05 04 09 00    8.94 276.43  -2.31 144.55
1993 05 04 09 10   11.30 290.70  -2.41 144.47
1993 05 04 09 20    8.66 283.97  -2.42 144.52
1993 05 04 09 30    5.99 273.64  -2.10 144.56
1993 05 04 09 40    7.02 294.07  -2.23 144.56
1993 05 04 09 50   13.15 287.99  -3.08 144.35
1993 05 04 10 00   12.53 284.12  -2.75 144.40
1993 05 04 10 10   12.98 286.95  -2.77 144.38
1993 05 04 10 20   13.25 275.20  -3.17 144.31
1993 05 04 10 30   10.78 292.82  -2.64 144.40
1993 05 04 10 40   12.00 289.88  -2.57 144.48
1993 05 04 10 50    8.81 296.18  -2.63 144.46
1993 05 04 11 00    9.26 305.77  -2.53 144.46
1993 05 04 11 10   14.02 286.37  -2.65 144.45
1993 05 04 11 20   10.10 294.85  -2.89 144.38
1993 05 04 11 30   13.02 288.10  -2.96 144.38
1993 05 04 11 40   11.67 282.25  -2.93 144.36
1993 05 04 11 50   13.22 290.99  -3.10 144.31
1993 05 04 12 00   15.71 284.48  -3.40 144.22
1993 05 04 12 10   14.79 284.80  -3.43 144.19
1993 05 04 12 20   12.82 285.53  -3.76 144.15
1993 05 04 12 30   10.71 278.60  -3.59 144.13
1993 05 04 12 40   13.80 284.03  -3.82 144.06
1993 05 04 12 50   13.04 292.38  -3.81 144.05
