2005 09 01 00 00   13.04     139    4.70       5   618.6
2005 09 01 00 05   13.91     132    4.60       5   618.6
2005 09 01 00 10   16.52     118    4.60       5   618.5
2005 09 01 00 15   17.39     121    4.70       5   618.5
2005 09 01 00 20   18.26     118    4.70       5   618.3
2005 09 01 00 25   15.65     112    4.70       5   618.3
2005 09 01 00 30   16.52     119    4.70       5   618.3
2005 09 01 00 35   17.39     121    4.60       5   618.3
2005 09 01 00 40   17.39     126    4.50       6   618.2
2005 09 01 00 45   17.39     126    4.50       6   618.3
2005 09 01 00 50   18.26     118    4.60       6   618.2
2005 09 01 00 55   16.52     110    4.50       6   618.2
2005 09 01 01 00   17.39     101    4.50       6   618.2
2005 09 01 01 05   17.39     112    4.60       6   618.1
2005 09 01 01 10   14.78     113    4.60       6   618.2
2005 09 01 01 15   18.26     120    4.60       6   618.1
2005 09 01 01 20   15.65     100    4.60       6   618.1
2005 09 01 01 25   17.39     119    4.70       6   617.9
2005 09 01 01 30   16.52     123    4.70       6   618.0
2005 09 01 01 35   16.52     111    4.70       7   617.9
2005 09 01 01 40   16.52     108    4.70       7   617.9
2005 09 01 01 45   15.65     119    4.70       7   617.9
2005 09 01 01 50   17.39     125    4.70       7   617.8
2005 09 01 01 55   16.52     127    4.80       7   617.8
2005 09 01 02 00   16.52     117    4.70       6   617.8
2005 09 01 02 05   14.78     124    4.70       7   617.8
2005 09 01 02 10   14.78      85    4.60       7   617.7
2005 09 01 02 15   17.39     118    4.70       7   617.6
2005 09 01 02 20   15.65     103    4.70       7   617.6
2005 09 01 02 25   14.78     108    4.70       6   617.6
2005 09 01 02 30   13.91     129    4.70       6   617.6
2005 09 01 02 35   15.65     121    4.70       7   617.7
2005 09 01 02 40   14.78     105    4.60       7   617.7
2005 09 01 02 45   16.52     102    4.60       7   617.6
2005 09 01 02 50   14.78     105    4.70       7   617.6
2005 09 01 02 55   15.65     107    4.70       7   617.6
2005 09 01 03 00   15.65     125    4.60       7   617.5
2005 09 01 03 05   13.91      99    4.60       7   617.6
2005 09 01 03 10   15.65     101    4.50       7   617.6
2005 09 01 03 15   14.78     113    4.60       7   617.6
2005 09 01 03 20   17.39     110    4.50       7   617.5
2005 09 01 03 25   17.39     113    4.60       7   617.5
2005 09 01 03 30   13.91     120    4.70       7   617.5
2005 09 01 03 35   13.91     109    4.60       7   617.5
2005 09 01 03 40   14.78     130    4.50       7   617.6
2005 09 01 03 45   16.52     136    4.50       7   617.6
2005 09 01 03 50   15.65     132    4.50       7   617.5
2005 09 01 03 55   14.78     117    4.50       7   617.5
2005 09 01 04 00   14.78     103    4.40       7   617.5
2005 09 01 04 05   15.65     120    4.50       7   617.5
2005 09 01 04 10   16.52     107    4.40       7   617.5
2005 09 01 04 15   15.65     100    4.60       7   617.5
2005 09 01 04 20   15.65     101    4.60       7   617.5
2005 09 01 04 25   16.52     121    4.60       7   617.6
2005 09 01 04 30   14.78      86    4.60       7   617.5
2005 09 01 04 35   13.91     112    4.60       7   617.5
2005 09 01 04 40   15.65     142    4.60       7   617.5
2005 09 01 04 45   14.78     116    4.50       7   617.6
2005 09 01 04 50   14.78     119    4.50       7   617.5
2005 09 01 04 55   14.78     105    4.50       7   617.5
2005 09 01 05 00   13.91     124    4.60       7   617.5
2005 09 01 05 05   16.52     102    4.60       7   617.5
2005 09 01 05 10   15.65     113    4.70       7   617.7
2005 09 01 05 15   16.52      95    4.60       7   617.6
2005 09 01 05 20   18.26     121    4.70       7   617.7
2005 09 01 05 25   17.39      94    4.70       6   617.6
2005 09 01 05 30   16.52      99    4.70       6   617.7
2005 09 01 05 35   15.65     105    4.70       6   617.8
2005 09 01 05 40   15.65     122    4.70       6   617.9
2005 09 01 05 45   17.39     118    4.70       6   617.9
2005 09 01 05 50   14.78     114    4.60       6   617.9
2005 09 01 05 55   15.65     103    4.60       6   618.0
2005 09 01 06 00   13.04     116    4.60       6   618.0
2005 09 01 06 05   13.04     117    4.70       6   618.0
2005 09 01 06 10   13.04     136    4.70       6   618.0
2005 09 01 06 15   13.91     115    4.70       6   618.1
2005 09 01 06 20   15.65     118    4.90       5   618.1
2005 09 01 06 25   14.78     113    5.10       5   618.1
2005 09 01 06 30   15.65     114    5.20       5   618.2
2005 09 01 06 35   14.78     127    5.30       4   618.2
2005 09 01 06 40   13.91     110    5.50       4   618.2
2005 09 01 06 45   13.91     123    5.60       4   618.3
2005 09 01 06 50   15.65     122    5.70       5   618.2
2005 09 01 06 55   13.91     102    5.80       5   618.3
2005 09 01 07 00   12.17     115    5.90       5   618.3
2005 09 01 07 05   13.91     107    6.00       5   618.5
2005 09 01 07 10   14.78     100    6.20       5   618.5
2005 09 01 07 15   14.78     107    6.30       6   618.5
2005 09 01 07 20   13.91      99    6.30       5   618.5
2005 09 01 07 25   14.78     122    6.40       6   618.5
2005 09 01 07 30   13.91     100    6.60       5   618.6
2005 09 01 07 35   14.78      98    6.70       5   618.6
2005 09 01 07 40   13.91      94    6.80       6   618.6
2005 09 01 07 45   14.78     100    7.10       6   618.7
2005 09 01 07 50   15.65     101    7.20       6   618.7
2005 09 01 07 55   14.78      92    7.20       6   618.8
2005 09 01 08 00   14.78      98    7.20       5   618.8
2005 09 01 08 05   13.04     111    7.30       7   618.9
2005 09 01 08 10   11.30     101    7.40       6   618.9
2005 09 01 08 15   13.91     113    7.60       6   618.9
2005 09 01 08 20   13.04     118    7.70       7   618.9
2005 09 01 08 25   13.04     137    7.80       6   619.0
2005 09 01 08 30   13.91      97    7.80       7   618.9
2005 09 01 08 35   15.65      95    7.90       6   618.9
2005 09 01 08 40   13.04      82    7.70       6   619.0
2005 09 01 08 45   11.30     104    7.90       6   619.0
2005 09 01 08 50   15.65     108    7.90       6   619.1
2005 09 01 08 55   14.78     105    8.00       7   619.0
2005 09 01 09 00   15.65     104    8.20       6   619.0
2005 09 01 09 05   15.65      83    8.30       6   619.1
2005 09 01 09 10   16.52     104    8.20       7   619.1
2005 09 01 09 15   16.52      89    8.10       6   619.1
2005 09 01 09 20   17.39      96    8.30       6   619.2
2005 09 01 09 25   15.65     117    8.40       7   619.1
2005 09 01 09 30   14.78     100    8.40       7   619.1
2005 09 01 09 35   16.52      97    8.40       6   619.0
2005 09 01 09 40   17.39      96    8.30       6   619.1
2005 09 01 09 45   18.26     107    8.40       6   619.1
2005 09 01 09 50   14.78     107    8.60       6   619.1
2005 09 01 09 55   18.26      99    8.60       7   619.2
2005 09 01 10 00   15.65     106    8.50       6   619.2
2005 09 01 10 05   16.52      91    8.80       6   619.2
2005 09 01 10 10   15.65     124    8.60       6   619.1
2005 09 01 10 15   15.65     106    8.50       6   619.0
2005 09 01 10 20   16.52      94    8.50       6   619.0
2005 09 01 10 25   19.13      79    8.50       6   619.0
2005 09 01 10 30   19.13      76    8.40       7   619.2
2005 09 01 10 35   14.78     102    8.50       7   619.2
2005 09 01 10 40   20.87      94    8.80       7   619.2
2005 09 01 10 45   19.13     100    8.90       7   619.1
2005 09 01 10 50   13.04      96    9.00       6   619.1
2005 09 01 10 55   21.74      79    9.10       7   619.1
2005 09 01 11 00   20.00      93    9.30       6   619.0
