2004 12 01 00 00    8.70     107    0.90       6   615.9
2004 12 01 00 05   10.43     102    0.80       7   615.8
2004 12 01 00 10   12.17     102    0.70       7   615.8
2004 12 01 00 15   11.30      97    0.70       8   615.7
2004 12 01 00 20    9.57     100    0.80       9   615.7
2004 12 01 00 25   10.43      96    0.90       7   615.7
2004 12 01 00 30    7.83      96    1.00       7   615.7
2004 12 01 00 35   10.43      96    1.00       4   615.6
2004 12 01 00 40   11.30      87    1.10       5   615.5
2004 12 01 00 45   10.43      93    1.30       7   615.5
2004 12 01 00 50   11.30      94    1.10      12   615.6
2004 12 01 00 55    6.96      91    1.10      12   615.7
2004 12 01 01 00    9.57      89    1.20      13   615.7
2004 12 01 01 05    6.09      89    1.20      18   615.7
2004 12 01 01 10    8.70      80    1.40      12   615.6
2004 12 01 01 15    8.70      92    1.50      11   615.5
2004 12 01 01 20    9.57      98    1.40      11   615.5
2004 12 01 01 25    6.96      91    1.30      14   615.5
2004 12 01 01 30   10.43      95    1.10      12   615.5
2004 12 01 01 35    9.57      99    1.10      10   615.4
2004 12 01 01 40    8.70     111    1.10      11   615.4
2004 12 01 01 45    8.70      95    1.10      10   615.4
2004 12 01 01 50    9.57     100    1.00      10   615.3
2004 12 01 01 55    7.83      97    1.10      10   615.5
2004 12 01 02 00    6.09     102    1.10      10   615.4
2004 12 01 02 05    6.96     108    1.10       9   615.4
2004 12 01 02 10    6.09      93    1.30       8   615.4
2004 12 01 02 15    3.48      79    1.50       6   615.4
2004 12 01 02 20    5.22      89    1.60       6   615.3
2004 12 01 02 25    7.83      92    1.60       8   615.3
2004 12 01 02 30    7.83      89    1.30       9   615.3
2004 12 01 02 35    6.96      97    1.30       8   615.3
2004 12 01 02 40    6.96      92    1.30       8   615.3
2004 12 01 02 45    6.09      87    1.30       8   615.2
2004 12 01 02 50    7.83      97    1.20       7   615.1
2004 12 01 02 55    9.57      99    1.20       7   615.1
2004 12 01 03 00    7.83      91    1.10       7   615.1
2004 12 01 03 05    7.83      87    1.10       7   615.0
