1996 05 01 00 00   39.75 260.37   4.09  45.72
1996 05 01 00 10   33.02 263.63   3.45  62.26
1996 05 01 00 20   37.90 269.83   3.36  52.95
1996 05 01 00 30   40.17 266.04   3.71  41.28
1996 05 01 00 40   37.67 256.99   4.09  42.52
1996 05 01 00 50   41.32 267.06   3.71  60.41
1996 05 01 01 00   37.35 256.93   4.03  51.50
1996 05 01 01 10   38.17 268.27   4.21  34.63
1996 05 01 01 20   38.12 267.88   4.53  29.48
1996 05 01 01 30   37.54 270.03   4.22  40.31
1996 05 01 01 40   38.85 252.10   3.58  34.56
1996 05 01 01 50   30.55 257.10   4.02  39.40
1996 05 01 02 00   34.17 267.13   4.14  30.18
1996 05 01 02 10   36.93 264.76   4.44  27.51
1996 05 01 02 20   39.33 264.14   4.79  18.81
1996 05 01 02 30   29.58 270.42   4.18  30.96
1996 05 01 02 40   34.97 265.28   3.95  32.40
1996 05 01 02 50   37.79 274.12   3.55  11.23
1996 05 01 03 00   34.72 276.88   3.57  14.49
1996 05 01 03 10   34.72 266.25   3.49  25.94
1996 05 01 03 20   41.92 259.30   3.13  22.48
1996 05 01 03 30   37.79 256.04   3.21  12.43
1996 05 01 03 40   37.10 273.10   3.15  26.71
1996 05 01 03 50   35.62 273.97   2.40  22.21
1996 05 01 04 00   37.90 259.33   2.20  28.74
1996 05 01 04 10   35.96 271.58   1.52  34.48
1996 05 01 04 20   34.82 277.91   1.66  19.35
1996 05 01 04 30   41.05 276.59   1.71  14.71
1996 05 01 04 40   39.07 275.43   1.21  21.30
1996 05 01 04 50   41.45 266.09   1.21  12.69
1996 05 01 05 00   40.21 267.64   1.26   2.49
1996 05 01 05 10   42.48 276.24   1.69   2.72
1996 05 01 05 20   39.98 268.96   1.30   1.65
1996 05 01 05 30   38.95 266.30   1.30   3.23
1996 05 01 05 40   43.17 267.87   0.47   2.72
1996 05 01 05 50   43.35 268.92   0.59   5.77
1996 05 01 06 00   42.56 272.22   0.80   7.92
1996 05 01 06 10   42.18 271.03   1.62  11.18
1996 05 01 06 20   42.08 261.35   0.50   6.36
1996 05 01 06 30   42.14 270.40   1.47   2.86
1996 05 01 06 40   39.73 282.54   0.77   7.60
1996 05 01 06 50   41.56 262.90   0.63    NaN
1996 05 01 07 00   39.40 272.89   0.29    NaN
1996 05 01 07 10   40.37 267.15   0.40    NaN
1996 05 01 07 20   38.62 264.13   0.23    NaN
