2002 01 01 10 29  30.55 296.33   1.02   4.73 615.90
2002 01 01 10 39  29.41 296.51   1.32   6.00 615.79
2002 01 01 10 49  31.06 289.72   1.51   5.39 615.72
2002 01 01 10 59  28.56 289.28   1.56   5.35 615.86
2002 01 01 11 09  29.22 289.37   1.63   6.20 615.68
2002 01 01 11 19  30.15 289.56   1.63   5.20 615.55
2002 01 01 11 29  28.63 278.84   1.55   8.03 615.56
2002 01 01 11 39  26.38 285.26   1.75   5.93 615.47
2002 01 01 11 49  28.78 280.79   1.80   7.20 615.25
2002 01 01 11 59  27.70 270.85   1.88   7.57 615.31
2002 01 01 12 09  31.27 276.55   2.05   7.33 615.07
2002 01 01 12 19  28.59 275.24   2.12   7.08 615.01
2002 01 01 12 29  30.34 279.87   2.36   8.30 614.97
2002 01 01 12 39  29.80 282.89   2.49   8.98 614.71
2002 01 01 12 49  30.73 287.36   2.61   8.59 614.64
2002 01 01 12 59  34.88 276.29   2.66   9.47 614.44
2002 01 01 13 09  28.95 275.88   2.73   9.97 614.48
2002 01 01 13 19  35.02 280.59   2.73  10.36 614.25
2002 01 01 13 29  32.24 278.05   2.73   9.99 614.24
2002 01 01 13 39  27.26 286.40   2.73   8.52 614.34
2002 01 01 13 49  33.86 284.96   2.90   8.69 614.14
2002 01 01 13 59  31.81 286.15   3.02   8.38 614.15
2002 01 01 14 09  35.27 287.02   3.09   8.64 614.23
2002 01 01 14 19  31.51 282.72   3.09   9.20 614.21
2002 01 01 14 29  37.31 279.63   3.02   9.01 614.19
2002 01 01 14 39  35.91 279.79   3.02   9.27 613.87
2002 01 01 14 49  30.16 276.12   2.97   9.13 613.75
2002 01 01 14 59  28.70 286.06   2.97   9.84 614.13
2002 01 01 15 09  34.19 278.49   2.90   9.08 614.18
2002 01 01 15 19  34.90 287.89   3.02   8.52 614.12
2002 01 01 15 29  32.83 285.88   2.97   9.23 614.16
2002 01 01 15 39  27.50 287.71   3.02   9.27 614.26
2002 01 01 15 49  32.30 275.26   2.90   9.20 614.06
2002 01 01 15 59  31.36 292.72   2.90   8.45 614.08
2002 01 01 16 09  35.71 281.39   2.78   8.67 613.99
2002 01 01 16 19  27.46 279.81   2.61   9.99 614.11
2002 01 01 16 29  30.03 278.22   2.45   9.03 613.98
2002 01 01 16 39  29.85 284.20   2.24   9.72 614.19
2002 01 01 16 49  29.10 285.48   2.17  10.13 614.12
2002 01 01 16 59  31.71 292.46   2.24   9.77 614.34
2002 01 01 17 09  30.64 288.52   2.29  10.16 614.44
2002 01 01 17 19  31.66 286.06   2.24   9.74 614.39
2002 01 01 17 29  32.98 282.63   2.05   9.23 614.37
2002 01 01 17 39  32.20 278.58   1.92  10.75 614.46
2002 01 01 17 49  31.51 286.92   1.63  10.16 614.50
2002 01 01 17 59  31.56 274.63   1.39  10.86 614.63
2002 01 01 18 09  29.97 280.96   1.07  11.09 614.63
2002 01 01 18 19  32.12 281.21   0.82  12.89 614.39
2002 01 01 18 29  30.25 280.84   0.70  13.06 614.54
2002 01 01 18 39  31.42 282.63   0.58  12.72 614.69
2002 01 01 18 49  29.12 282.10   0.65  12.55 614.83
2002 01 01 18 59  30.83 289.55   0.77  11.72 614.86
2002 01 01 19 09  26.73 281.39   0.65  13.89 614.90
2002 01 01 19 19  29.19 285.11   0.58  13.18 614.73
2002 01 01 19 29  29.91 273.93   0.58  12.82 614.75
2002 01 01 19 39  30.05 282.63   0.58  13.03 614.82
2002 01 01 19 49  30.01 282.71   0.58  13.60 614.79
2002 01 01 19 59  31.56 278.40   0.65  13.88 614.83
2002 01 01 20 09  31.27 284.04   0.58  14.18 614.90
2002 01 01 20 19  31.06 278.31   0.58  14.13 614.85
2002 01 01 20 29  25.38 282.45   0.65  14.03 614.81
2002 01 01 20 39  28.68 276.11   0.65  15.47 614.79
2002 01 01 20 49  28.68 285.53   0.58  15.40 614.77
2002 01 01 20 59  26.73 282.71   0.58  15.72 614.84
2002 01 01 21 09  26.77 284.48   0.58  16.94 614.79
2002 01 01 21 19  27.53 278.57   0.53  14.74 614.72
2002 01 01 21 29  29.37 282.51   0.58  13.55 614.65
2002 01 01 21 39  28.88 269.34   0.70  14.06 614.49
2002 01 01 21 49  28.04 283.04   0.70  14.01 614.58
2002 01 01 21 59  27.22 289.47   0.66  12.67 614.39
2002 01 01 22 09  27.81 286.65   0.66  13.04 614.37
2002 01 01 22 19  29.55 288.50   0.58  14.11 614.25
2002 01 01 22 29  25.56 280.59   0.53  13.09 614.18
2002 01 01 22 39  31.86 276.47   0.46  13.38 614.18
2002 01 01 22 49  27.41 286.06   0.46  15.11 614.15
2002 01 01 22 59  22.14 284.40   0.41  15.14 614.20
2002 01 01 23 09  24.55 285.45   0.21  16.04 614.19
2002 01 01 23 19  22.04 282.27   0.04  15.70 614.12
2002 01 01 23 29  21.41 291.13  -0.08  15.16 613.93
2002 01 01 23 39  26.42 291.82  -0.20  17.85 613.87
2002 01 01 23 49  26.19 287.45  -0.44  19.24 613.84
2002 01 01 23 59  24.77 280.58  -0.44  21.56 613.80
2002 01 02 00 09  23.73 289.82  -0.69  20.66 613.69
2002 01 02 00 19  23.71 282.00  -0.69  22.44 613.61
2002 01 02 00 29  22.38 284.39  -0.45  18.31 613.65
2002 01 02 00 39  27.03 289.64  -0.32  20.02 613.54
2002 01 02 00 49  22.77 292.08  -0.32  22.86 613.60
2002 01 02 00 59  24.29 290.17  -0.86  24.52 613.67
2002 01 02 01 09  23.31 277.31  -0.93  24.49 613.65
2002 01 02 01 19  23.19 283.24  -0.93  24.37 613.69
2002 01 02 01 29  25.21 288.67  -1.01  27.05 613.71
2002 01 02 01 39  25.60 284.92  -1.13  28.02 613.58
2002 01 02 01 49  23.14 284.04  -1.18  28.52 613.60
2002 01 02 01 59  25.50 286.91  -1.25  27.57 613.47
2002 01 02 02 09  25.31 283.85  -1.33  30.52 613.40
2002 01 02 02 19  22.38 277.95  -1.42  31.46 613.41
2002 01 02 02 29  26.08 283.15  -1.37  29.64 613.39
2002 01 02 02 39  22.02 281.84  -1.25  31.23 613.40
2002 01 02 02 49  24.09 276.64  -1.18  25.68 613.33
2002 01 02 02 59  24.20 281.03  -1.05  27.71 613.28
2002 01 02 03 09  26.34 281.30  -1.05  25.41 613.31
2002 01 02 03 19  26.63 280.07  -1.01  23.93 613.23
2002 01 02 03 29  27.22 279.89  -0.93  21.75 613.28
2002 01 02 03 39  24.74 279.71  -0.76  20.44 613.31
2002 01 02 03 49  22.97 279.19  -0.69  22.44 613.26
2002 01 02 03 59  26.48 279.02  -0.69  20.88 613.28
2002 01 02 04 09  28.73 279.99  -0.52  15.60 613.28
2002 01 02 04 19  28.29 279.81  -0.20  15.97 613.32
2002 01 02 04 29  26.63 282.75  -0.27  14.55 613.15
2002 01 02 04 39  28.78 279.98  -0.27  15.26 613.27
2002 01 02 04 49  26.43 276.20  -0.27  15.41 613.09
2002 01 02 04 59  27.61 283.10  -0.04  13.87 613.05
2002 01 02 05 09  26.38 280.07  -0.04  15.45 613.07
2002 01 02 05 19  28.29 283.24  -0.08  15.75 613.09
2002 01 02 05 29  29.65 278.21   0.04  14.28 613.05
2002 01 02 05 39  27.72 279.62   0.09  13.87 613.11
2002 01 02 05 49  27.41 279.16   0.09  13.57 613.06
2002 01 02 05 59  27.90 279.53   0.21  13.77 613.13
2002 01 02 06 09  29.07 275.76   0.29  14.48 613.14
2002 01 02 06 19  31.61 279.54   0.29  13.55 613.16
2002 01 02 06 29  29.85 276.99   0.33  13.77 613.19
2002 01 02 06 39  29.85 277.52   0.41  13.55 613.34
2002 01 02 06 49  30.64 276.47   0.46  13.18 613.43
2002 01 02 06 59  30.83 278.77   0.77  11.88 613.41
2002 01 02 07 09  27.31 274.90   0.95  12.23 613.51
2002 01 02 07 19  25.99 278.40   1.14  11.79 613.56
2002 01 02 07 29  24.39 275.32   1.31  12.18 613.69
2002 01 02 07 39  22.09 276.20   1.44  12.23 613.71
2002 01 02 07 49  26.63 279.45   1.55  11.52 613.81
2002 01 02 07 59  25.01 274.89   1.68  11.30 613.74
2002 01 02 08 09  24.85 276.47   1.80  11.13 613.91
2002 01 02 08 19  21.07 281.39   1.92  10.90 613.97
2002 01 02 08 29  26.83 277.26   1.92  12.33 613.89
2002 01 02 08 39  25.07 273.17   1.91  11.18 614.02
2002 01 02 08 49  22.50 278.75   2.29  10.75 614.16
2002 01 02 08 59  22.48 272.34   2.61  12.20 614.11
2002 01 02 09 09  25.80 267.96   2.61  11.13 614.29
2002 01 02 09 19  27.61 264.17   2.66  11.06 614.39
2002 01 02 09 29  22.46 265.04   2.85  10.75 614.38
2002 01 02 09 39  23.58 270.61   2.81  10.63 614.03
2002 01 02 09 49  29.22 256.70   2.90  11.11 614.11
2002 01 02 09 59  24.09 272.25   2.90  11.55 614.10
2002 01 02 10 09  24.82 274.28   2.61  11.43 614.09
2002 01 02 10 19  29.46 272.87   2.41  10.04 614.04
2002 01 02 10 29  25.60 274.37   2.41  10.94 613.85
2002 01 02 10 39  28.69 273.89   2.36  11.55 613.83
2002 01 02 10 49  28.49 274.63   2.49  12.18 613.74
2002 01 02 10 59  29.50 281.04   2.55  11.21 613.71
2002 01 02 11 09  30.03 272.17   2.53  10.31 613.57
2002 01 02 11 19  25.36 279.11   2.66   9.47 613.34
2002 01 02 11 29  29.05 282.53   2.61  10.08 613.23
2002 01 02 11 39  29.77 275.94   2.66   9.37 613.14
2002 01 02 11 49  26.90 272.16   2.78   9.40 613.01
2002 01 02 11 59  31.43 272.16   2.97  10.36 612.91
2002 01 02 12 09  31.71 274.38   3.09   9.84 612.56
2002 01 02 12 19  30.15 277.17   3.02   8.25 612.58
2002 01 02 12 29  33.82 265.67   3.02   8.45 612.30
2002 01 02 12 39  36.25 268.13   2.90   8.33 612.02
2002 01 02 12 49  34.28 271.19   2.85   8.69 611.99
2002 01 02 12 59  39.00 266.37   2.85   8.79 611.78
2002 01 02 13 09  43.82 276.55   2.78  11.60 611.69
2002 01 02 13 19  35.66 262.35   2.73   9.50 611.52
2002 01 02 13 29  35.25 287.09   2.78  10.65 611.43
2002 01 02 13 39  36.60 284.83   2.61  10.53 611.47
2002 01 02 13 49  39.28 280.60   2.73   9.62 611.11
2002 01 02 13 59  38.51 263.26   2.73  10.53 611.26
2002 01 02 14 09  37.56 278.31   2.78  11.06 611.11
2002 01 02 14 19  39.23 271.37   2.66   9.47 611.11
2002 01 02 14 29  34.25 278.02   2.66  10.77 611.20
2002 01 02 14 39  30.12 268.22   2.61   9.52 611.17
2002 01 02 14 49  33.86 272.34   2.36   8.96 611.02
2002 01 02 14 59  36.79 274.63   2.12   9.13 610.74
2002 01 02 15 09  36.78 267.84   1.80  10.11 610.85
2002 01 02 15 19  37.31 279.72   1.62   8.77 610.65
2002 01 02 15 29  37.96 274.72   1.44  11.11 610.70
2002 01 02 15 39  36.87 278.12   1.44  10.23 610.73
2002 01 02 15 49  38.04 270.76   1.39   8.69 610.67
2002 01 02 15 59  38.09 276.64   1.39   8.08 611.10
2002 01 02 16 09  32.78 270.44   1.39   9.62 610.91
2002 01 02 16 19  36.68 278.93   1.16   8.20 610.97
2002 01 02 16 29  33.23 282.98   1.02   8.59 610.87
2002 01 02 16 39  34.86 269.87   0.70   7.79 610.83
2002 01 02 16 49  37.08 276.47   0.53   9.01 611.13
2002 01 02 16 59  36.54 283.06   0.16   7.59 611.37
2002 01 02 17 09  37.57 280.94  -0.20   7.40 611.20
2002 01 02 17 19  38.79 284.92  -0.32   6.96 610.91
2002 01 02 17 29  35.71 285.56  -0.44   7.64 611.08
2002 01 02 17 39  38.88 281.04  -0.57   7.69 611.18
2002 01 02 17 49  41.68 280.16  -0.64   6.32 610.77
2002 01 02 17 59  38.59 284.30  -0.89   8.54 611.12
2002 01 02 18 09  45.40 278.84  -1.05   8.13 610.70
2002 01 02 18 19  43.47 277.96  -1.25   8.42 611.27
2002 01 02 18 29  45.81 281.12  -1.25  11.11 610.99
2002 01 02 18 39  43.16 281.30  -1.05   9.03 610.81
2002 01 02 18 49  40.02 280.44  -1.13   9.77 611.31
2002 01 02 18 59  40.59 281.56  -1.18  11.18 611.26
2002 01 02 19 09  37.91 281.92  -1.13  13.28 611.33
2002 01 02 19 19  38.59 281.65  -1.13  12.79 611.49
2002 01 02 19 29  31.42 280.94  -1.18  11.23 611.75
2002 01 02 19 39  34.39 275.23  -1.30  10.11 611.78
2002 01 02 19 49  39.08 276.72  -1.25  12.94 611.93
2002 01 02 19 59  32.99 278.04  -1.18  12.35 612.18
2002 01 02 20 09  35.66 277.70  -1.30   8.77 612.04
2002 01 02 20 19  33.26 279.63  -1.25  12.28 611.94
2002 01 02 20 29  32.03 278.67  -1.25  11.11 611.91
2002 01 02 20 39  33.35 278.40  -1.30  10.26 611.89
2002 01 02 20 49  40.40 270.93  -1.42   9.87 611.55
2002 01 02 20 59  35.71 277.26  -1.55   8.03 611.36
2002 01 02 21 09  41.27 277.87  -1.86  10.86 611.73
2002 01 02 21 19  38.30 276.02  -2.27  10.58 611.48
2002 01 02 21 29  37.96 275.85  -2.59  10.94 611.54
2002 01 02 21 39  37.88 275.32  -2.22  12.62 611.31
2002 01 02 21 49  36.79 276.08  -2.22  11.72 611.03
2002 01 02 21 59  46.07 276.20  -2.52  18.07 609.92
2002 01 02 22 09  42.60 281.03  -2.52  21.15 610.57
2002 01 02 22 19  40.69 279.98  -2.71  13.77 610.67
2002 01 02 22 29  47.87 276.02  -2.76  26.08 610.37
2002 01 02 22 39  50.40 279.11  -2.84  25.98 609.70
2002 01 02 22 49  48.41 278.93  -3.21  33.82 610.01
2002 01 02 22 59  49.05 277.53  -3.37  50.73 609.59
2002 01 02 23 09  42.95 285.63  -3.50  77.59 609.94
2002 01 02 23 19  46.15 282.04  -3.69  75.00 609.85
2002 01 02 23 29  45.54 279.99  -3.74  89.48 609.73
2002 01 02 23 39  42.75 273.84  -3.86  76.03 609.96
2002 01 02 23 49  46.56 273.14  -3.69  66.49 609.31
2002 01 02 23 59  47.48 278.58  -3.50  95.16 609.74
2002 01 03 00 09  38.71 274.31  -2.96  99.04 609.65
2002 01 03 00 19  40.70 274.38  -1.18 100.21 609.12
2002 01 03 00 29  40.74 284.83  -0.57  99.29 609.35
2002 01 03 00 39  35.37 278.13  -0.20  99.14 608.96
2002 01 03 00 49  36.54 281.75  -0.15  98.70 608.91
2002 01 03 00 59  45.58 285.03  -0.15  98.73 607.51
2002 01 03 01 09  38.15 281.04  -0.20  98.43 608.48
2002 01 03 01 19  29.70 278.67  -0.44  98.00 608.95
2002 01 03 01 29  25.56 275.67  -0.32  98.65 608.82
2002 01 03 01 39  26.14 286.32  -0.32  98.10 608.58
2002 01 03 01 49  16.48 269.43  -0.64  96.04 608.73
2002 01 03 01 59  14.85 267.60  -0.93  94.63 609.49
2002 01 03 02 09  16.72 275.59  -1.42  92.55 608.81
2002 01 03 02 19  11.84 272.81  -1.83  92.67 608.71
2002 01 03 02 29  11.70 264.53  -2.22  96.48 608.58
2002 01 03 02 39  12.18 281.39  -2.27  97.36 608.94
2002 01 03 02 49   9.79 279.89  -2.22  96.16 608.67
2002 01 03 02 59  11.35 283.85  -2.35  97.63 608.97
2002 01 03 03 09  10.84 274.07  -2.03  98.77 608.40
2002 01 03 03 19   5.83 267.79  -1.78  96.87 609.19
2002 01 03 03 29   9.15 283.50  -2.40  94.11 608.70
2002 01 03 03 39   7.64 290.51  -2.89  98.07 609.24
2002 01 03 03 49   7.50 270.41  -2.10  99.80 609.16
2002 01 03 03 59   6.22 276.81  -3.01  93.23 608.97
2002 01 03 04 09   8.13 284.92  -3.99  95.31 608.82
2002 01 03 04 19   6.47 269.34  -3.99  98.19 608.73
2002 01 03 04 29   5.59 277.09  -4.11  93.40 609.60
2002 01 03 04 39   6.34 276.02  -4.67  93.59 609.34
2002 01 03 04 49   7.45 278.31  -5.20  84.50 608.73
2002 01 03 04 59   7.79 278.67  -5.57  77.83 608.42
2002 01 03 05 09   8.18 280.76  -5.65  74.61 609.29
2002 01 03 05 19   7.25 278.32  -6.19  66.22 609.20
2002 01 03 05 29   6.35 280.76  -6.67  67.48 609.16
2002 01 03 05 39   7.05 276.38  -6.06  75.12 609.06
2002 01 03 05 49   5.97 277.08  -5.65  71.90 609.49
2002 01 03 05 59   7.30 281.21  -5.65  69.26 609.66
2002 01 03 06 09   8.18 288.51  -5.70  68.97 610.31
2002 01 03 06 19   7.74 289.62  -5.70  71.70 609.77
2002 01 03 06 29   6.47 283.42  -5.58  72.69 610.25
2002 01 03 06 39   7.82 283.95  -5.53  70.85 610.94
2002 01 03 06 49   8.08 278.93  -5.53  72.13 610.99
2002 01 03 06 59   5.64 280.32  -5.45  72.37 611.40
2002 01 03 07 09   5.15 279.29  -5.33  69.17 611.13
2002 01 03 07 19   6.76 278.58  -5.16  70.34 611.36
2002 01 03 07 29   6.64 274.55  -4.84  70.95 611.57
2002 01 03 07 39   6.45 276.55  -4.72  71.63 611.75
2002 01 03 07 49   6.71 284.65  -4.60  70.57 611.75
2002 01 03 07 59   6.22 272.69  -4.55  71.59 611.55
2002 01 03 08 09   7.74 279.71  -4.43  71.56 611.68
2002 01 03 08 19   6.53 287.96  -4.35  72.66 612.02
2002 01 03 08 29   5.69 276.47  -4.31  72.34 612.11
2002 01 03 08 39   7.05 272.86  -4.18  72.19 612.33
2002 01 03 08 49   5.59 281.63  -4.11  72.78 612.39
2002 01 03 08 59   6.80 279.46  -4.06  74.07 612.33
2002 01 03 09 09   5.20 280.33  -3.99  70.36 612.38
2002 01 03 09 19   6.49 276.64  -3.99  72.20 612.27
2002 01 03 09 29   6.27 279.71  -3.94  71.63 612.41
2002 01 03 09 39   6.42 287.80  -3.87  72.47 612.55
2002 01 03 09 49   8.23 285.36  -3.82  72.73 612.11
2002 01 03 09 59   7.85 281.30  -3.25  64.04 612.42
2002 01 03 10 09   8.19 287.62  -3.08  62.99 612.38
2002 01 03 10 19   8.72 280.51  -3.01  59.48 611.89
2002 01 03 10 29   9.29 284.30  -2.89  59.82 611.94
2002 01 03 10 39  10.62 276.64  -2.76  61.17 612.14
2002 01 03 10 49   9.44 283.06  -2.76  63.93 612.20
2002 01 03 10 59   7.89 281.39  -2.84  63.46 611.99
2002 01 03 11 09  10.88 278.38  -2.96  59.58 611.93
2002 01 03 11 19   9.59 277.70  -3.08  58.52 611.80
2002 01 03 11 29  11.88 275.23  -2.96  52.93 611.65
2002 01 03 11 39  12.35 277.99  -2.84  47.00 611.58
2002 01 03 11 49  11.55 280.84  -2.72  60.84 611.92
2002 01 03 11 59  12.71 277.52  -2.64  33.25 611.55
2002 01 03 12 09  11.94 279.20  -2.47  29.03 611.37
2002 01 03 12 19  13.96 277.60  -2.47  28.30 611.32
2002 01 03 12 29  14.53 285.09  -2.22  24.17 611.41
2002 01 03 12 39  16.48 277.70  -2.35  19.78 611.28
2002 01 03 12 49  16.90 282.53  -2.34  24.51 611.28
2002 01 03 12 59  17.01 286.83  -2.15  21.39 611.43
2002 01 03 13 09  19.55 279.77  -2.10  17.92 610.90
2002 01 03 13 19  18.67 287.00  -1.74  22.24 611.07
2002 01 03 13 29  19.80 284.75  -1.62  20.51 611.08
2002 01 03 13 39  19.85 283.33  -1.62  17.70 610.92
2002 01 03 13 49  16.91 280.67  -1.62  15.60 611.30
2002 01 03 13 59  21.76 282.10  -1.66  11.92 610.86
2002 01 03 14 09  22.53 284.75  -1.55  16.73 611.21
2002 01 03 14 19  18.82 275.49  -1.55  16.02 611.36
2002 01 03 14 29  23.71 287.26  -1.55  13.84 611.39
2002 01 03 14 39  28.35 285.17  -1.30  12.42 611.17
2002 01 03 14 49  28.24 286.83  -1.37  12.08 611.49
2002 01 03 14 59  28.77 286.74  -1.01  12.33 611.38
2002 01 03 15 09  24.11 284.77  -0.76  11.47 611.80
2002 01 03 15 19  27.94 286.92  -0.57  12.21 611.46
2002 01 03 15 29  26.58 290.72  -0.52  12.79 611.82
2002 01 03 15 39  27.26 293.42  -0.76  11.08 611.90
2002 01 03 15 49  31.95 287.97  -0.89  11.43 611.91
2002 01 03 15 59  24.58 284.21  -0.93  11.30 611.92
2002 01 03 16 09  30.29 286.22  -0.69  10.58 611.82
2002 01 03 16 19  33.03 278.75  -0.93  11.38 611.91
2002 01 03 16 29  31.32 291.08  -1.13  11.74 611.80
2002 01 03 16 39  32.33 293.86  -0.93  12.09 612.18
2002 01 03 16 49  31.32 284.74  -0.82  10.99 612.03
2002 01 03 16 59  28.10 249.07  -0.57  10.31 612.06
2002 01 03 17 09  32.49 284.31  -0.16   9.55 612.32
2002 01 03 17 19  31.70 289.20  -0.44   9.96 612.49
2002 01 03 17 29  28.04 294.82  -1.01  10.50 612.59
2002 01 03 17 39  31.06 286.91  -1.74  12.54 612.58
2002 01 03 17 49  33.82 279.81  -1.86  13.79 612.60
2002 01 03 17 59  30.84 300.10  -2.15  11.79 612.44
2002 01 03 18 09  30.83 280.75  -1.91  12.77 612.52
2002 01 03 18 19  33.81 301.24  -2.10  12.67 612.55
2002 01 03 18 29  33.76 298.96  -2.15  12.64 612.60
2002 01 03 18 39  29.86 303.00  -2.22  13.03 612.73
2002 01 03 18 49  31.57 294.75  -2.10  13.45 612.75
2002 01 03 18 59  33.52 292.28  -2.03  12.89 612.82
2002 01 03 19 09  31.75 295.45  -2.15  13.87 612.93
2002 01 03 19 19  31.74 315.22  -2.15  13.50 612.96
2002 01 03 19 29  30.97 303.79  -2.27  14.72 613.01
2002 01 03 19 39  35.03 299.84  -2.52  15.54 613.18
2002 01 03 19 49  30.29 305.38  -2.47  15.82 613.18
2002 01 03 19 59  36.93 299.66  -2.52  16.21 613.17
2002 01 03 20 09  38.20 294.12  -2.47  14.65 612.91
2002 01 03 20 19  36.80 304.24  -2.47  15.45 613.07
2002 01 03 20 29  34.54 302.11  -2.52  15.87 613.21
2002 01 03 20 39  35.95 307.06  -2.47  16.16 613.09
2002 01 03 20 49  38.13 299.92  -2.35  17.43 613.02
2002 01 03 20 59  35.49 301.94  -2.27  17.68 613.17
2002 01 03 21 09  32.00 296.41  -2.35  17.79 613.30
2002 01 03 21 19  34.02 300.10  -2.40  17.11 613.19
2002 01 03 21 29  33.96 299.30  -2.15  17.70 613.22
2002 01 03 21 39  36.88 285.58  -2.22  16.09 613.17
2002 01 03 21 49  36.15 299.22  -1.25  13.50 613.28
2002 01 03 21 59  36.79 298.43  -0.76  13.57 613.23
2002 01 03 22 09  38.66 308.89  -0.57  13.89 613.26
2002 01 03 22 19  32.44 311.43  -0.64  14.44 613.32
2002 01 03 22 29  30.88 312.75  -0.82  16.31 613.28
2002 01 03 22 39  24.53 282.53  -0.93  16.43 613.19
2002 01 03 22 49  27.41 288.67  -1.06  16.65 613.19
2002 01 03 22 59  32.78 298.96  -0.94  17.31 612.97
2002 01 03 23 09  36.63 278.40  -0.77  17.65 612.98
2002 01 03 23 19  31.30 311.94  -0.94  18.04 612.95
2002 01 03 23 29  35.80 304.14  -1.01  18.55 612.82
2002 01 03 23 39  30.44 301.33  -1.13  19.38 612.97
2002 01 03 23 49  35.12 303.70  -0.94  18.82 612.77
2002 01 03 23 59  35.32 282.27  -0.94  19.26 612.85
2002 01 04 00 09  33.26 309.31  -0.94  19.21 612.75
2002 01 04 00 19  28.34 295.80  -0.94  19.29 612.71
2002 01 04 00 29  33.13 329.62  -1.06  19.24 612.70
2002 01 04 00 39  33.52 303.43  -1.06  20.12 612.62
2002 01 04 00 49  35.58 259.33  -1.06  18.99 612.72
2002 01 04 00 59  31.02 306.34  -1.06  21.46 612.64
2002 01 04 01 09  30.05 305.99  -0.89  21.22 612.87
2002 01 04 01 19  28.62 310.88  -0.94  20.65 612.97
2002 01 04 01 29  32.07 308.34  -1.01  22.58 612.97
2002 01 04 01 39  29.80 316.95  -0.89  23.13 612.90
