1998 01 01 09 59   16.24 293.31   2.93   3.92
1998 01 01 10 09   21.90 268.44   3.08   3.34
1998 01 01 10 19   15.51 282.82   3.04   3.24
1998 01 01 10 29   15.39 272.53   3.33   3.35
1998 01 01 10 39   16.33 276.67   2.87   3.53
1998 01 01 10 49   21.16 280.80   2.98   2.30
1998 01 01 10 59   15.40 281.63   3.43   1.79
1998 01 01 11 09   15.64 274.56   3.47   1.70
1998 01 01 11 19   15.55 264.30   3.48   1.63
1998 01 01 11 29   14.96 271.94   3.72   1.21
1998 01 01 11 39   15.46 279.63   3.38   2.03
1998 01 01 11 49   12.97 291.54   2.87   2.38
1998 01 01 11 59   14.43 289.80   3.26   2.46
1998 01 01 12 09   13.50 273.88   3.16   2.58
1998 01 01 12 19   13.83 275.65   2.99   2.94
1998 01 01 12 29   15.69 288.05   2.88   3.02
1998 01 01 12 39   14.72 282.87   3.05   1.66
1998 01 01 12 49   14.28 282.83   2.93   1.95
1998 01 01 12 59   18.25 277.57   3.18   1.72
1998 01 01 13 09   17.25 278.86   3.15   1.72
1998 01 01 13 19   20.22 287.82   3.28   0.79
1998 01 01 13 29   19.97 280.52   3.51    NaN
1998 01 01 13 39   18.69 285.82   3.60   0.17
1998 01 01 13 49   15.97 283.38   3.25   0.30
1998 01 01 13 59   14.20 287.33   3.50   0.40
1998 01 01 14 09   16.14 284.18   3.15   0.40
1998 01 01 14 19   15.75 288.42   3.51   0.57
1998 01 01 14 29   13.06 279.46   3.67    NaN
1998 01 01 14 39   12.09 289.65   3.47   0.95
1998 01 01 14 49   10.04 258.24   3.28   1.53
1998 01 01 14 59   12.45 263.11   3.30   0.59
1998 01 01 15 09   13.65 266.65   3.40   0.05
1998 01 01 15 19   16.80 269.67   3.49    NaN
1998 01 01 15 29   18.88 270.42   3.28    NaN
1998 01 01 15 39   18.07 268.20   3.32    NaN
1998 01 01 15 49   15.48 271.23   3.31   0.25
1998 01 01 15 59   15.22 267.02   3.48   0.82
1998 01 01 16 09   15.48 272.49   3.51   0.19
1998 01 01 16 19   14.76 268.15   3.49   0.14
1998 01 01 16 29   14.61 276.56   2.99   1.37
1998 01 01 16 39   14.05 279.38   2.93   0.98
1998 01 01 16 49   13.25 266.22   3.16   1.24
1998 01 01 16 59   13.50 277.39   3.16   2.07
1998 01 01 17 09   11.65 274.10   2.83   1.66
1998 01 01 17 19   13.65 274.42   3.35   1.00
1998 01 01 17 29   14.54 274.43   3.41   1.28
1998 01 01 17 39   14.02 277.37   3.63   2.55
1998 01 01 17 49   12.20 281.46   3.57   0.28
1998 01 01 17 59   12.55 288.95   3.95    NaN
1998 01 01 18 09   13.54 285.46   4.36    NaN
1998 01 01 18 19   13.38 274.96   4.58    NaN
1998 01 01 18 29   13.27 273.59   4.28    NaN
1998 01 01 18 39   12.40 264.66   4.61    NaN
1998 01 01 18 49   10.22 271.48   4.78    NaN
1998 01 01 18 59   11.13 270.65   4.78    NaN
1998 01 01 19 09   11.35 291.08   5.09    NaN
1998 01 01 19 19   13.85 269.72   5.30    NaN
1998 01 01 19 29   14.51 267.35   5.17    NaN
1998 01 01 19 39    9.47 286.66   5.43    NaN
1998 01 01 19 49   10.00 268.19   5.75    NaN
1998 01 01 19 59   12.07 281.25   5.99    NaN
1998 01 01 20 09   12.38 276.86   6.13    NaN
1998 01 01 20 19   10.75 284.20   6.34    NaN
1998 01 01 20 29   12.17 258.03   6.45    NaN
1998 01 01 20 39   11.66 268.21   6.68    NaN
1998 01 01 20 49   11.84 266.19   6.73    NaN
1998 01 01 20 59   15.19 268.09   6.70    NaN
1998 01 01 21 09    9.00 264.66   6.79    NaN
1998 01 01 21 19   11.07 241.17   7.11    NaN
1998 01 01 21 29    9.19 265.27   7.04    NaN
1998 01 01 21 39   13.72 274.47   6.62    NaN
1998 01 01 21 49   11.68 269.60   6.73    NaN
1998 01 01 21 59   10.01 274.52   6.86    NaN
1998 01 01 22 09   10.98 260.34   7.21    NaN
1998 01 01 22 19   10.32 255.35   7.06    NaN
1998 01 01 22 29    7.59 256.09   7.14    NaN
1998 01 01 22 39    5.30 264.72   6.91    NaN
1998 01 01 22 49   11.04 258.85   7.11    NaN
1998 01 01 22 59    8.70 252.06   7.12    NaN
1998 01 01 23 09   11.43 263.43   7.14   0.16
1998 01 01 23 19   13.23 238.88   7.19   3.34
1998 01 01 23 29   17.71 248.67   6.90   0.09
1998 01 01 23 39   13.23 254.20   7.06   4.12
1998 01 01 23 49   12.97 258.64   6.99    NaN
1998 01 01 23 59   15.71 260.30   6.89    NaN
1998 01 02 00 09   15.90 246.83   6.79   3.27
1998 01 02 00 19   17.88 243.74   6.57   5.54
1998 01 02 00 29   15.66 247.24   6.93   2.93
1998 01 02 00 39   15.44 260.32   6.54   0.76
1998 01 02 00 49   15.51 254.55   6.44   0.93
1998 01 02 00 59   14.12 279.51   6.89   2.18
1998 01 02 01 09   17.17 253.93   7.06    NaN
1998 01 02 01 19   20.35 253.79   6.66   0.19
1998 01 02 01 29   17.33 269.53   6.55   2.72
1998 01 02 01 39   16.49 261.42   6.90   1.52
1998 01 02 01 49   20.38 243.95   6.40   4.18
1998 01 02 01 59   18.46 262.26   6.24   3.03
1998 01 02 02 09   15.36 254.94   6.60   0.18
1998 01 02 02 19   15.32 279.13   6.09   2.90
1998 01 02 02 29   16.03 255.18   6.07   2.79
1998 01 02 02 39   19.43 264.82   5.88   5.05
1998 01 02 02 49   17.52 272.57   6.05   4.54
1998 01 02 02 59   21.59 246.65   5.97   3.55
1998 01 02 03 09   15.84 281.90   5.55   3.76
1998 01 02 03 19   20.16 264.79   5.41   4.92
1998 01 02 03 29   17.46 262.81   5.10   4.95
1998 01 02 03 39   15.51 272.61   4.79   5.61
1998 01 02 03 49   15.38 268.09   4.33   7.44
1998 01 02 03 59   14.68 271.44   3.90   8.15
1998 01 02 04 09   16.04 279.36   3.33   9.24
1998 01 02 04 19   12.35 282.92   3.38   9.08
1998 01 02 04 29   10.49 291.40   2.95   9.08
1998 01 02 04 39   11.61 277.97   2.91  10.25
1998 01 02 04 49   12.83 280.89   2.99  10.64
1998 01 02 04 59   12.34 281.39   2.92   9.74
1998 01 02 05 09   12.96 287.60   3.31  12.68
1998 01 02 05 19   10.35 288.63   3.32  12.03
1998 01 02 05 29    8.92 278.85   3.23  12.71
1998 01 02 05 39   13.29 276.42   3.35  12.55
1998 01 02 05 49   12.69 271.10   3.35  12.85
1998 01 02 05 59   13.32 284.31   3.28  12.72
1998 01 02 06 09   10.59 274.51   3.26  14.14
1998 01 02 06 19   12.41 267.50   3.02  14.27
1998 01 02 06 29   13.51 281.76   2.93  14.76
1998 01 02 06 39   13.15 275.07   2.91  12.64
1998 01 02 06 49   13.81 277.42   2.77  14.00
1998 01 02 06 59   17.89 275.08   3.06  14.14
1998 01 02 07 09   19.15 273.59   3.15  14.52
1998 01 02 07 19   12.96 279.52   3.09  16.90
1998 01 02 07 29   13.25 269.57   3.06  16.92
1998 01 02 07 39   14.81 275.33   2.95  19.43
1998 01 02 07 49   14.17 286.07   2.71  21.29
1998 01 02 07 59   12.76 273.17   3.06  20.34
1998 01 02 08 09   15.72 279.43   2.98  20.11
1998 01 02 08 19   15.70 282.50   3.00  20.64
1998 01 02 08 29   14.17 286.51   2.97  20.38
1998 01 02 08 39   18.10 281.41   2.79  19.48
