1996 06 01 09 29   14.61  56.74   0.44  10.99
1996 06 01 09 39   12.83  63.73   0.45  12.17
1996 06 01 09 49   12.25  60.30   0.49  12.09
1996 06 01 09 59   15.33  56.33   0.49  12.13
1996 06 01 10 09   13.17  53.81   0.51  12.39
1996 06 01 10 19   14.35  52.31   0.60  11.71
1996 06 01 10 29   14.97  58.22   0.56  12.94
1996 06 01 10 39    7.29  87.75   0.31  12.82
1996 06 01 10 49   15.93  61.65   0.46  13.08
1996 06 01 10 59   16.63  62.68   0.16  12.90
1996 06 01 11 09   15.18  59.76   0.21  12.76
1996 06 01 11 19   15.20  58.69   0.20  13.49
1996 06 01 11 29   15.44  55.52   0.51  14.23
1996 06 01 11 39   15.07  50.38   0.56  13.44
1996 06 01 11 49   16.95  48.96   0.17  14.71
1996 06 01 11 59   12.06  61.50   0.34  14.24
1996 06 01 12 09   12.00  52.44   0.15  14.13
1996 06 01 12 19   13.40  55.26   0.36  14.15
1996 06 01 12 29   14.85  56.14  -0.07  15.68
1996 06 01 12 39   15.66  51.35  -0.03  14.25
1996 06 01 12 49   12.16  57.26   0.17  15.01
1996 06 01 12 59   15.48  48.90   0.28  14.84
1996 06 01 13 09   16.77  46.49  -0.28  14.64
1996 06 01 13 19   17.49  48.81   0.17  14.48
1996 06 01 13 29   17.96  41.89  -0.39  15.65
1996 06 01 13 39   16.14  45.03  -0.37  15.78
1996 06 01 13 49   14.26  53.14   0.18  15.98
1996 06 01 13 59   12.86  43.56   0.29  15.51
1996 06 01 14 09   11.89  44.98   0.14  15.99
1996 06 01 14 19   12.17  49.96  -0.16  15.53
1996 06 01 14 29   16.04  42.97   0.18  15.64
1996 06 01 14 39   12.06  44.75   0.13  15.86
1996 06 01 14 49   14.75  46.41  -0.07  15.23
1996 06 01 14 59   14.31  45.85  -0.31  15.21
1996 06 01 15 09   16.19  47.96  -0.20  15.23
1996 06 01 15 19   14.83  42.73  -0.30  15.77
1996 06 01 15 29   13.19  47.87  -0.20  16.08
1996 06 01 15 39   13.79  47.48   0.11  16.47
1996 06 01 15 49   15.77  48.18  -0.24  16.47
1996 06 01 15 59   18.57  48.27   0.51  16.05
1996 06 01 16 09   14.75  44.46   0.79  15.30
1996 06 01 16 19   17.09  48.53   0.49  18.22
1996 06 01 16 29   16.09  44.58   1.12  16.71
1996 06 01 16 39   16.23  44.39   0.93  16.96
1996 06 01 16 49   16.83  51.82   1.64  15.55
1996 06 01 16 59   15.21  43.94   1.88  14.70
1996 06 01 17 09   13.89  55.47   1.75  14.93
1996 06 01 17 19   15.23  51.29   2.66  13.58
1996 06 01 17 29   17.91  62.88   2.53  14.31
1996 06 01 17 39   17.99  59.19   2.71  13.54
1996 06 01 17 49   16.54  60.67   3.21  13.06
1996 06 01 17 59   15.78  62.22   3.04  13.30
1996 06 01 18 09   15.53  63.72   3.38  12.95
1996 06 01 18 19   10.73  56.14   3.34  12.80
1996 06 01 18 29   13.97  58.82   3.66  13.49
1996 06 01 18 39   13.69  60.63   3.81  13.03
1996 06 01 18 49   12.11  69.36   4.04  11.94
1996 06 01 18 59   14.55  56.45   4.52  12.48
1996 06 01 19 09   16.04  62.68   4.48  11.83
1996 06 01 19 19   16.12  75.30   4.46  11.32
1996 06 01 19 29   16.10  69.86   4.78  12.35
1996 06 01 19 39   14.68  67.85   4.72  11.28
1996 06 01 19 49   15.73  64.64   4.99  11.14
1996 06 01 19 59   17.37  61.69   4.94  13.08
1996 06 01 20 09   17.99  47.13   5.51  10.35
1996 06 01 20 19   17.59  80.89   5.11  11.33
1996 06 01 20 29   17.01  67.87   5.46  10.89
1996 06 01 20 39   18.97  63.91   5.70  11.43
1996 06 01 20 49   17.60  84.25   5.53  14.44
1996 06 01 20 59   14.61  74.32   5.54  13.30
1996 06 01 21 09   15.08  85.23   5.69  11.75
1996 06 01 21 19   14.53  62.36   5.72  13.16
1996 06 01 21 29   15.67  87.20   6.45  13.17
1996 06 01 21 39   14.26  75.94   6.26  12.80
1996 06 01 21 49    7.67  57.09   6.09  12.74
1996 06 01 21 59   15.44  77.14   6.78  12.89
1996 06 01 22 09   10.96  90.56   6.72  12.91
1996 06 01 22 19   10.97  81.81   6.43  14.24
1996 06 01 22 29   14.19  80.80   6.90  16.22
1996 06 01 22 39   14.31  82.88   6.67  18.47
1996 06 01 22 49   12.82  81.41   6.31  21.08
1996 06 01 22 59   13.76  88.27   5.99  17.91
1996 06 01 23 09    8.88  71.64   6.14  17.64
1996 06 01 23 19    9.62  93.14   6.39  14.11
1996 06 01 23 29   12.68  84.34   6.13  14.75
1996 06 01 23 39   15.61  95.46   6.68  12.18
1996 06 01 23 49    7.87  97.53   6.39  17.70
1996 06 01 23 59   10.71  80.85   6.45  15.57
1996 06 02 00 09   14.21  93.84   6.05  22.19
1996 06 02 00 19   10.13  76.49   5.93  15.46
1996 06 02 00 29    9.83  87.26   6.15  14.63
1996 06 02 00 39   10.14  72.10   5.99  18.26
1996 06 02 00 49   13.09 106.16   6.14  14.23
1996 06 02 00 59   11.01  92.63   6.05  16.71
1996 06 02 01 09    6.73  96.12   6.00  16.16
1996 06 02 01 19    6.69 107.40   5.79  13.72
1996 06 02 01 29   10.11  83.97   5.82  13.34
1996 06 02 01 39    6.75  97.62   5.66  13.77
1996 06 02 01 49    4.79  83.68   5.82  14.30
1996 06 02 01 59    5.83  94.89   5.60  11.31
1996 06 02 02 09    8.17  85.70   5.50  13.94
1996 06 02 02 19    3.65 106.62   5.45  12.12
1996 06 02 02 29    8.16  94.15   5.47  12.66
1996 06 02 02 39    9.41  85.31   5.46  12.27
1996 06 02 02 49    6.47  92.66   5.18  11.93
1996 06 02 02 59    4.94  92.82   5.17  12.70
1996 06 02 03 09    6.30  86.26   5.04  12.04
1996 06 02 03 19    3.74  98.03   4.86  11.21
1996 06 02 03 29    5.32  95.15   4.61  11.24
1996 06 02 03 39    4.14  92.68   4.32  11.17
1996 06 02 03 49    4.84  86.29   4.24  11.28
1996 06 02 03 59    6.49  82.77   4.07   8.48
1996 06 02 04 09    5.33  81.39   4.06   9.51
1996 06 02 04 19    5.59  85.32   3.90  10.09
1996 06 02 04 29    6.15  88.79   3.89  10.44
1996 06 02 04 39    6.29  70.32   3.78  10.85
1996 06 02 04 49    7.26  76.99   3.82  12.52
1996 06 02 04 59    6.45  73.44   3.64   8.80
1996 06 02 05 09    6.31  68.56   3.50   8.73
1996 06 02 05 19    5.46  66.39   3.56   8.98
1996 06 02 05 29    6.59  72.52   3.31   8.09
1996 06 02 05 39    7.22  72.98   3.19   8.17
1996 06 02 05 49    6.44  82.35   3.16   8.19
1996 06 02 05 59    6.33  75.19   2.91   8.83
1996 06 02 06 09    7.31  75.96   2.91   8.62
1996 06 02 06 19    7.60  73.50   2.88   8.36
1996 06 02 06 29    7.36  75.91   2.70   9.32
1996 06 02 06 39    6.84  74.40   2.77   8.20
1996 06 02 06 49    7.03  73.99   2.74   8.20
1996 06 02 06 59    4.98  68.54   3.06   8.74
1996 06 02 07 09    6.02  72.81   2.79   8.78
1996 06 02 07 19    6.00  76.30   2.81   9.36
1996 06 02 07 29    6.64  79.91   2.79   8.74
1996 06 02 07 39    7.25  78.78   2.72   9.36
1996 06 02 07 49    6.64  77.09   2.54   9.60
1996 06 02 07 59    5.98  80.39   2.52   8.98
1996 06 02 08 09    5.27  80.87   2.34  10.20
1996 06 02 08 19    5.30  82.86   2.37  10.06
1996 06 02 08 29    4.79  80.40   2.49  10.14
1996 06 02 08 39    6.54  79.88   2.41  11.98
1996 06 02 08 49    5.70  82.85   2.34  12.19
1996 06 02 08 59    6.37  71.43   2.23  11.31
1996 06 02 09 09    5.69  76.54   2.06  13.02
1996 06 02 09 19    3.83 105.92   1.98  12.73
1996 06 02 09 29    5.89  80.89   2.18  11.75
1996 06 02 09 39    3.26  88.76   2.31   9.49
1996 06 02 09 49    3.21  90.71   3.04  10.92
1996 06 02 09 59    4.26  84.30   3.31  12.67
1996 06 02 10 09    3.46  85.80   3.24  14.76
1996 06 02 10 19    2.40  86.78   3.20  14.92
1996 06 02 10 29    2.76  92.55   3.30  15.55
1996 06 02 10 39    1.76  98.89   3.30  14.88
1996 06 02 10 49    1.24 103.44   3.50  15.93
1996 06 02 10 59    0.95 102.00   3.47  16.14
1996 06 02 11 09    2.53  93.52   3.38  15.66
1996 06 02 11 19    1.09  77.69   3.15  15.37
1996 06 02 11 29    1.61  77.43   3.06  16.42
1996 06 02 11 39    2.45  85.75   3.03  15.15
1996 06 02 11 49    2.40  83.27   3.07  14.43
1996 06 02 11 59    0.61  96.61   2.77  13.78
1996 06 02 12 09    1.73  98.55   2.90  17.79
1996 06 02 12 19    0.91  89.74   2.97  17.03
1996 06 02 12 29    1.46  76.47   2.99  15.50
1996 06 02 12 39    2.16  85.31   2.80  16.33
1996 06 02 12 49    1.69  84.82   2.78  11.31
1996 06 02 12 59    1.78  76.89   2.60  10.57
1996 06 02 13 09    2.79  65.10   2.83  13.80
1996 06 02 13 19    0.91  58.67   2.48  10.21
1996 06 02 13 29    1.95  61.65   2.48  11.47
1996 06 02 13 39    2.97  70.61   2.56  10.50
1996 06 02 13 49    2.56  35.31   2.52  11.57
1996 06 02 13 59    3.49  61.14   2.46  10.06
1996 06 02 14 09    4.62  58.67   2.53  10.24
1996 06 02 14 19    2.92  89.75   2.10   9.62
1996 06 02 14 29    1.01  69.54   2.38   9.03
1996 06 02 14 39    2.55  55.20   2.53   9.74
1996 06 02 14 49    4.07  54.34   2.31  10.31
1996 06 02 14 59    1.50  60.22   2.25   8.95
1996 06 02 15 09    1.55  58.68   2.33   8.77
1996 06 02 15 19    1.85  48.35   2.42  10.96
1996 06 02 15 29    2.62  40.20   2.44   9.02
1996 06 02 15 39    1.91  77.91   2.35   9.81
1996 06 02 15 49    2.22   4.83   2.38   9.54
1996 06 02 15 59    2.40  72.55   2.39   9.40
1996 06 02 16 09    2.85  43.01   2.61  10.24
1996 06 02 16 19    2.83  58.69   2.70  10.56
1996 06 02 16 29    3.30  57.24   3.10  10.35
1996 06 02 16 39    4.64  63.89   3.36   8.96
1996 06 02 16 49    5.59  50.92   3.51   8.75
1996 06 02 16 59    4.31  62.77   3.79   9.58
1996 06 02 17 09    3.99  61.60   4.10   8.67
1996 06 02 17 19    0.01 118.63   4.79  12.33
1996 06 02 17 29    0.34  71.98   5.39  11.41
1996 06 02 17 39    2.36  54.14   5.53  11.82
1996 06 02 17 49    2.64  62.65   5.46  10.84
1996 06 02 17 59    3.37  35.58   5.41  11.06
1996 06 02 18 09    0.48  65.54   5.80  10.17
1996 06 02 18 19    1.67  65.69   5.52  10.82
1996 06 02 18 29    0.06 306.69   5.40  10.83
1996 06 02 18 39    0.33  83.27   5.64  10.70
1996 06 02 18 49    3.64  65.96   5.89  10.94
1996 06 02 18 59    3.37  42.56   6.76   8.90
1996 06 02 19 09   10.99  66.97   6.71  10.10
1996 06 02 19 19    2.36  67.12   6.52  12.52
1996 06 02 19 29    5.85  62.55   6.24  12.84
1996 06 02 19 39    6.06  55.23   6.66  12.84
1996 06 02 19 49    8.20  59.77   6.53  18.32
1996 06 02 19 59    5.84 104.67   6.34  18.44
1996 06 02 20 09    7.42  57.74   6.26  20.13
1996 06 02 20 19    2.85  82.76   6.51  18.77
1996 06 02 20 29    2.98  46.43   6.94  16.15
1996 06 02 20 39    9.37  50.79   7.53  17.13
1996 06 02 20 49   10.00  77.72   7.51  18.86
1996 06 02 20 59    5.92  65.28   8.26  21.74
1996 06 02 21 09   10.46  61.22   7.08  24.58
1996 06 02 21 19    3.78  37.06   7.15  25.92
1996 06 02 21 29    4.38 105.90   7.91  26.28
1996 06 02 21 39    4.58  68.97   7.86  23.68
1996 06 02 21 49   10.35 110.27   7.90  24.14
1996 06 02 21 59   16.38 141.89   7.42  44.30
1996 06 02 22 09    4.14 137.12   7.47  34.06
1996 06 02 22 19    1.99  87.53   7.10  30.45
1996 06 02 22 29    7.27  84.30   7.71  23.92
1996 06 02 22 39   11.71 130.63   8.13  26.19
1996 06 02 22 49    8.95  93.15   7.35  24.12
1996 06 02 22 59   12.13  74.34   6.91  31.24
1996 06 02 23 09    8.13  57.64   7.13  29.89
1996 06 02 23 19   16.70  88.69   7.11  38.50
1996 06 02 23 29   10.98 102.94   7.27  36.42
1996 06 02 23 39   12.27  94.00   7.34  36.71
1996 06 02 23 49    7.87  92.18   7.25  39.02
1996 06 02 23 59    7.43 112.96   6.77  34.89
1996 06 03 00 09   10.70 125.38   7.19  37.05
1996 06 03 00 19    5.50  77.46   7.08  33.03
1996 06 03 00 29    6.38 103.86   7.28  40.60
1996 06 03 00 39    2.91  83.28   7.53  24.31
1996 06 03 00 49    6.78  86.70   7.54  32.79
1996 06 03 00 59   11.17  86.74   7.36  41.27
1996 06 03 01 09    8.35  47.69   7.11  38.79
1996 06 03 01 19    6.94 113.73   6.41  38.09
1996 06 03 01 29    9.90 104.98   6.71  39.78
1996 06 03 01 39   11.14  72.03   6.48  40.24
1996 06 03 01 49    9.59  41.54   6.44  31.20
1996 06 03 01 59   10.72  85.87   6.88  32.04
1996 06 03 02 09   12.04  88.88   6.77  34.57
1996 06 03 02 19    9.56  80.80   6.24  31.56
1996 06 03 02 29    3.97  73.40   6.22  29.97
1996 06 03 02 39    8.04 108.42   6.74  18.88
1996 06 03 02 49    5.44 106.33   6.10  17.26
1996 06 03 02 59   10.63  66.88   6.30  13.78
1996 06 03 03 09    7.72  72.01   5.93  14.03
1996 06 03 03 19    6.06  93.53   5.80  15.53
1996 06 03 03 29    7.54  93.60   5.58  13.18
1996 06 03 03 39    9.68  92.30   5.39  12.48
1996 06 03 03 49    5.28  78.84   5.12  13.14
1996 06 03 03 59    8.77  77.87   4.87  13.60
1996 06 03 04 09   10.42  83.07   4.67  13.33
1996 06 03 04 19    7.66  88.67   4.55  11.41
1996 06 03 04 29    7.84  80.25   4.60  11.96
1996 06 03 04 39    7.98  75.01   4.42  12.27
1996 06 03 04 49    9.13  81.74   4.32  12.54
1996 06 03 04 59    9.69  76.82   4.16  12.27
1996 06 03 05 09    9.04  70.78   4.02  11.86
1996 06 03 05 19    9.83  73.94   3.73  11.20
1996 06 03 05 29    7.90  69.70   3.58  10.81
1996 06 03 05 39    7.67  80.33   3.53  10.40
1996 06 03 05 49    8.16  89.63   3.28  10.44
1996 06 03 05 59    6.40  85.27   3.25   9.98
1996 06 03 06 09    6.18  85.75   3.23  10.40
1996 06 03 06 19    7.33  83.58   3.18   8.46
1996 06 03 06 29    8.78  82.41   3.03   8.72
1996 06 03 06 39    8.34  74.91   3.10   8.52
1996 06 03 06 49    6.74  86.23   2.86   8.74
1996 06 03 06 59    7.45  83.79   3.09   9.78
1996 06 03 07 09    6.38  87.63   3.08  11.16
1996 06 03 07 19    9.12  79.88   2.88  11.42
1996 06 03 07 29    7.77  73.99   3.15   9.98
1996 06 03 07 39    7.20  84.25   3.13  10.94
1996 06 03 07 49    8.52  93.10   3.00  11.38
1996 06 03 07 59    6.88  93.63   3.15   9.27
1996 06 03 08 09    7.20  83.44   2.88   9.56
1996 06 03 08 19    9.14  85.23   3.04  11.04
1996 06 03 08 29    8.58  80.84   2.97   9.73
1996 06 03 08 39    7.49  74.21   2.90   9.94
1996 06 03 08 49    7.01  69.97   2.85  10.03
1996 06 03 08 59    6.50  70.09   2.91   9.95
1996 06 03 09 09    7.35  61.81   2.75   9.57
1996 06 03 09 19    6.77  74.53   2.83  10.05
1996 06 03 09 29    7.29  76.37   2.78  10.72
1996 06 03 09 39    8.20  82.81   2.93  10.28
1996 06 03 09 49    7.20  86.68   2.73  11.06
1996 06 03 09 59    9.07  80.83   2.56  10.44
1996 06 03 10 09   10.56  85.25   2.47  10.61
1996 06 03 10 19    9.14  82.85   2.47  10.86
1996 06 03 10 29    9.02  81.80   2.61  10.74
1996 06 03 10 39   10.19  98.06   2.48  10.89
1996 06 03 10 49    5.79  80.27   2.54  11.85
1996 06 03 10 59    8.32  86.76   2.53  11.32
1996 06 03 11 09    8.93  84.71   2.44  11.47
1996 06 03 11 19    7.95  73.99   2.68  11.17
1996 06 03 11 29    6.21  89.69   2.46  12.34
1996 06 03 11 39    8.14  92.62   2.22  12.80
1996 06 03 11 49    7.87  89.21   2.30  11.65
1996 06 03 11 59    5.97  90.65   2.32  12.24
1996 06 03 12 09    7.40  85.71   2.32  11.54
1996 06 03 12 19    6.23  92.42   2.47  11.65
1996 06 03 12 29    6.77  90.69   2.26  12.08
1996 06 03 12 39    6.53  90.65   2.10  13.15
1996 06 03 12 49    7.60 100.04   2.36  11.85
1996 06 03 12 59    5.65  95.96   2.21  12.42
1996 06 03 13 09    6.89 105.86   1.91  12.50
1996 06 03 13 19    6.47 129.49   1.78  13.20
1996 06 03 13 29    8.19 117.00   1.75  13.01
1996 06 03 13 39    7.50 110.30   1.76  12.87
1996 06 03 13 49    8.30 114.23   1.45  11.97
1996 06 03 13 59    6.81 119.53   1.53  11.78
1996 06 03 14 09    7.37 122.95   1.52  11.40
1996 06 03 14 19    7.03 123.01   1.48  12.07
1996 06 03 14 29    8.70 112.66   1.60  11.94
1996 06 03 14 39    4.92 114.25   1.44  10.88
1996 06 03 14 49    5.09 114.66   1.54  11.57
1996 06 03 14 59    5.85 125.50   1.51  11.60
1996 06 03 15 09    6.75 129.37   1.75  11.59
1996 06 03 15 19    8.40 117.81   1.55  11.86
1996 06 03 15 29    6.41 127.14   1.58  12.18
1996 06 03 15 39    6.56 120.01   1.28  11.79
1996 06 03 15 49    7.73 118.27   1.40  11.64
1996 06 03 15 59    7.90 119.16   1.14  10.49
1996 06 03 16 09    8.21 121.47   1.52  10.81
1996 06 03 16 19    6.96 115.67   1.71   9.91
1996 06 03 16 29    6.56 112.20   1.84  10.04
1996 06 03 16 39    6.05 125.77   2.28   9.29
1996 06 03 16 49    5.79 110.30   2.58  10.88
1996 06 03 16 59    5.72 123.49   2.98  10.46
1996 06 03 17 09    5.50 116.64   2.98   8.74
1996 06 03 17 19    7.19 123.52   3.20   8.98
1996 06 03 17 29    8.75 105.81   3.52   8.87
1996 06 03 17 39    3.66 160.04   3.79   8.10
1996 06 03 17 49    9.37 126.51   3.99   7.88
1996 06 03 17 59    4.22 129.15   4.20   7.10
1996 06 03 18 09    2.22 110.07   4.51   6.96
1996 06 03 18 19    6.75 128.94   4.66   7.53
1996 06 03 18 29    1.64 147.60   5.24   5.39
1996 06 03 18 39    5.95 123.54   5.80   5.73
1996 06 03 18 49    2.97 212.94   5.31   7.45
1996 06 03 18 59    4.86  97.59   5.72   7.86
1996 06 03 19 09    1.75 127.53   5.62   7.52
1996 06 03 19 19    4.23 145.65   6.56   6.47
1996 06 03 19 29    1.90 268.43   5.91   4.46
1996 06 03 19 39    1.15 108.70   6.35   7.78
1996 06 03 19 49    0.43 225.14   6.71   8.36
1996 06 03 19 59    5.65 132.40   7.17   6.31
1996 06 03 20 09    0.29 230.36   7.50   6.24
1996 06 03 20 19    5.46 118.63   6.76   9.33
1996 06 03 20 29    7.63  99.51   6.95   9.97
1996 06 03 20 39    6.10  99.61   7.37   8.15
1996 06 03 20 49    6.25 105.58   7.50   9.52
1996 06 03 20 59    7.56 164.46   8.29   8.92
1996 06 03 21 09    7.04 104.95   8.00   8.79
1996 06 03 21 19    7.79  88.50   8.43   9.42
1996 06 03 21 29    7.57 151.55   8.17  11.19
1996 06 03 21 39    8.63 145.57   8.05  17.80
1996 06 03 21 49    7.45 151.58   8.64  12.55
1996 06 03 21 59    9.14 177.02   7.49  12.71
1996 06 03 22 09    2.51 170.59   7.14  15.49
1996 06 03 22 19    7.74 128.95   7.98  12.74
1996 06 03 22 29    3.26 109.73   7.67  11.50
1996 06 03 22 39    0.14 338.65   7.84  11.82
1996 06 03 22 49    0.19 278.06   7.84  48.44
1996 06 03 22 59    9.19 147.59   8.19  25.34
1996 06 03 23 09    4.31 122.60   8.04  16.62
1996 06 03 23 19    0.85  54.28   8.68  46.01
1996 06 03 23 29    0.52  80.41   9.14  45.43
1996 06 03 23 39    2.45  82.34   9.10  26.10
1996 06 03 23 49    1.10  52.87   9.01  45.74
1996 06 03 23 59    2.86 333.30   6.19  66.97
1996 06 04 00 09    0.01 199.64   6.15  62.46
1996 06 04 00 19    1.23 337.21   6.57  65.67
1996 06 04 00 29    7.16 314.92   6.73  41.27
1996 06 04 00 39    4.61  52.72   7.26  42.28
1996 06 04 00 49    4.07 111.20   7.38  45.04
1996 06 04 00 59   13.58  68.33   6.05  43.31
1996 06 04 01 09    7.63  79.62   5.20  55.47
1996 06 04 01 19    9.72 106.20   6.71  57.87
1996 06 04 01 29    1.29  58.94   5.36  45.28
1996 06 04 01 39    5.25 279.38   5.07  65.77
1996 06 04 01 49    4.01 262.32   5.25  61.85
1996 06 04 01 59    3.22 252.09   5.99  53.23
1996 06 04 02 09    5.30 332.81   5.77  52.22
1996 06 04 02 19    1.64 323.20   5.87  49.81
1996 06 04 02 29    4.68 297.31   6.75  41.48
1996 06 04 02 39    2.87 146.42   6.86  27.58
1996 06 04 02 49    3.46  99.45   6.00  24.24
1996 06 04 02 59   11.60 287.06   7.13  31.23
1996 06 04 03 09    2.37 158.12   6.89  23.11
1996 06 04 03 19    3.53 250.02   6.83  28.27
1996 06 04 03 29   10.51 272.94   6.73  30.38
1996 06 04 03 39    7.90 267.12   6.56  30.76
1996 06 04 03 49    7.17 248.99   6.38  33.41
1996 06 04 03 59    8.01 248.49   6.18  37.65
1996 06 04 04 09    7.00 247.10   6.03  38.81
1996 06 04 04 19    7.01 226.54   5.81  34.91
1996 06 04 04 29    4.90 231.02   5.54  36.68
1996 06 04 04 39    4.05 254.12   5.35  36.77
1996 06 04 04 49    2.22 232.88   5.20  37.41
1996 06 04 04 59    1.19 181.96   4.94  34.43
1996 06 04 05 09    0.90 226.93   4.60  29.87
1996 06 04 05 19    0.93 192.24   4.27  30.43
1996 06 04 05 29    2.19 197.62   3.94  28.43
1996 06 04 05 39    2.13 232.33   3.78  23.45
1996 06 04 05 49    1.82 220.64   3.68  23.09
1996 06 04 05 59    0.94 221.31   3.63  23.28
1996 06 04 06 09    4.41 171.39   3.54  23.38
1996 06 04 06 19    5.91 183.48   3.45  22.78
1996 06 04 06 29    5.39 196.94   3.26  22.72
1996 06 04 06 39    9.02 187.25   3.30  21.35
1996 06 04 06 49    5.53 197.10   3.26  22.91
1996 06 04 06 59   10.05 185.48   3.18  25.29
1996 06 04 07 09    5.77 210.84   3.39  24.89
1996 06 04 07 19    6.48 233.61   3.51  24.40
1996 06 04 07 29    4.72 201.12   3.42  19.58
1996 06 04 07 39    7.28 223.51   3.35  18.97
1996 06 04 07 49   10.37 202.25   3.37  18.49
1996 06 04 07 59   11.79 196.13   3.29  17.82
1996 06 04 08 09   11.58 200.80   3.33  17.05
1996 06 04 08 19    5.79 234.47   3.27  17.67
1996 06 04 08 29   12.74 172.58   3.12  18.18
1996 06 04 08 39    9.95 222.96   3.40  15.67
1996 06 04 08 49    5.06 216.38   3.40  12.17
1996 06 04 08 59   10.88 205.29   3.25  10.11
1996 06 04 09 09   12.42 191.29   3.18   9.75
1996 06 04 09 19    6.19 208.07   3.18  11.06
1996 06 04 09 29    8.93 247.95   2.91  11.78
1996 06 04 09 39    9.97 196.27   3.20  12.32
1996 06 04 09 49    6.01 201.51   2.95  10.02
1996 06 04 09 59    9.71 192.11   2.99   9.78
1996 06 04 10 09    8.83 221.06   2.85  11.03
1996 06 04 10 19   10.53 225.22   2.85  11.48
1996 06 04 10 29    8.88 222.69   3.05  11.48
1996 06 04 10 39   15.12 237.95   2.91  11.73
1996 06 04 10 49   11.31 217.70   2.99  11.51
1996 06 04 10 59   11.83 225.53   3.10  10.31
1996 06 04 11 09   12.71 219.45   3.20  10.89
1996 06 04 11 19   12.45 204.77   3.44  10.87
1996 06 04 11 29   10.46 239.10   3.35  11.25
1996 06 04 11 39   10.00 211.96   3.16  10.92
1996 06 04 11 49   15.67 231.24   3.09  11.47
1996 06 04 11 59    8.36 231.72   3.32  11.51
1996 06 04 12 09   10.64 214.70   3.27  12.37
1996 06 04 12 19   16.63 235.08   3.37  12.88
1996 06 04 12 29   14.07 231.37   3.44  12.67
1996 06 04 12 39   13.55 243.23   3.09  13.11
1996 06 04 12 49   14.96 234.21   3.30  13.03
1996 06 04 12 59   17.24 235.93   3.36  14.12
1996 06 04 13 09   12.80 239.21   3.01  13.99
1996 06 04 13 19   16.00 242.73   2.93  14.90
1996 06 04 13 29   15.87 233.89   3.09  15.37
1996 06 04 13 39   15.30 232.21   2.97  14.39
1996 06 04 13 49   14.98 231.48   2.95  13.84
1996 06 04 13 59   14.56 228.27   3.12  13.08
1996 06 04 14 09   15.62 231.64   3.27  14.73
1996 06 04 14 19   13.29 239.55   3.11  14.04
