1994 07 01 00 00    4.21 314.84   7.95  29.72
1994 07 01 00 10     NaN 174.22   7.81  24.37
1994 07 01 00 20    1.60  67.35   8.67  25.04
1994 07 01 00 30    1.66  70.57   8.12  40.22
1994 07 01 00 40    9.88  57.51   7.60  46.97
1994 07 01 00 50    4.82 125.64   6.10  70.96
1994 07 01 01 00    0.01 108.58   5.89  69.27
1994 07 01 01 10    8.70  42.72   8.06  58.53
1994 07 01 01 20    1.10  73.53   6.95  44.35
1994 07 01 01 30    0.43 219.79   7.74  34.01
1994 07 01 01 40    3.80  59.32   7.75  27.43
1994 07 01 01 50    8.99  22.84   7.65  38.13
1994 07 01 02 00    0.96 313.22   7.35  27.04
1994 07 01 02 10    0.00  35.47   6.96  27.05
1994 07 01 02 20    1.11  62.80   6.59  24.57
1994 07 01 02 30    0.73  20.25   6.49  27.09
1994 07 01 02 40    2.12  79.18   5.17  71.07
1994 07 01 02 50    3.41  79.39   5.03  74.91
1994 07 01 03 00    6.94  99.75   4.58  77.50
1994 07 01 03 10    7.64  53.73   3.84  79.12
1994 07 01 03 20    4.52  79.21   4.47  41.49
1994 07 01 03 30    4.62  80.38   4.55  61.41
1994 07 01 03 40    2.35  99.90   3.82  82.16
1994 07 01 03 50    3.24 116.92   3.35  79.93
1994 07 01 04 00    1.96 111.19   3.63  71.01
1994 07 01 04 10    2.63  74.61   3.59  42.15
1994 07 01 04 20    1.77  59.47   3.83  34.08
1994 07 01 04 30    2.10  78.52   3.16  72.70
1994 07 01 04 40    0.72  63.96   3.27  70.19
1994 07 01 04 50    3.25  89.70   2.88  75.04
1994 07 01 05 00    0.63 104.69   3.20  78.45
1994 07 01 05 10    4.32  74.57   3.27  34.88
1994 07 01 05 20    3.85  89.30   2.96  66.09
1994 07 01 05 30    4.89  70.74   3.32  13.86
1994 07 01 05 40    3.42  73.04   3.43  12.26
1994 07 01 05 50    2.70  83.39   3.57  11.32
1994 07 01 06 00    4.38  94.05   3.71   8.85
1994 07 01 06 10    4.86  93.27   3.71  10.09
1994 07 01 06 20    2.54  63.84   4.02  12.83
1994 07 01 06 30    3.97  80.44   4.04  12.62
1994 07 01 06 40    7.13  83.58   3.79   8.64
1994 07 01 06 50    7.53  92.06   3.22  18.31
1994 07 01 07 00    6.85  86.14   3.22  12.53
1994 07 01 07 10    4.86 111.79   3.30  15.59
1994 07 01 07 20    5.19 112.65   2.86  19.44
