2001 06 01 21 09  12.03 271.10   1.19  26.30 615.88
2001 06 01 21 19  12.42 274.46   1.32  25.61 615.84
2001 06 01 21 29   9.86 278.48   1.27  25.64 615.83
2001 06 01 21 39   9.79 272.70   1.15  27.45 615.95
2001 06 01 21 49  10.62 271.81   1.02  32.67 615.97
2001 06 01 21 59   9.79 265.32   0.90  36.58 615.94
2001 06 01 22 09   9.54 262.45   0.90  32.23 615.96
2001 06 01 22 19   8.67 259.80   0.66  30.03 616.04
2001 06 01 22 29  14.96 272.25   0.83  24.49 616.01
2001 06 01 22 39  11.51 267.88   1.07  22.08 616.02
2001 06 01 22 49  11.21 270.67   1.19  26.59 616.01
2001 06 01 22 59  12.95 259.62   1.27  22.32 616.01
2001 06 01 23 09  10.62 267.43   1.63  21.83 616.00
2001 06 01 23 19  11.50 266.90   1.68  20.71 615.95
2001 06 01 23 29   6.28 265.58   1.75  20.24 615.90
2001 06 01 23 39   5.54 268.22   1.56  20.51 615.84
2001 06 01 23 49   9.16 259.88   1.68  19.78 615.70
2001 06 01 23 59   9.29 260.41   1.63  21.00 615.70
2001 06 02 00 09   9.74 262.36   1.51  21.75 615.61
2001 06 02 00 19  10.17 267.88   1.63  22.15 615.49
2001 06 02 00 29   9.27 261.19   1.56  20.88 615.43
2001 06 02 00 39   7.95 258.36   1.39  20.34 615.35
2001 06 02 00 49   9.33 266.45   1.19  20.98 615.25
2001 06 02 00 59   9.29 272.96   1.02  21.56 615.13
2001 06 02 01 09  11.33 268.40   0.95  22.59 615.06
2001 06 02 01 19  11.74 268.48   1.07  19.73 615.01
2001 06 02 01 29  11.79 273.58   1.19  19.71 614.96
2001 06 02 01 39  10.05 266.81   1.19  20.03 614.91
2001 06 02 01 49  11.21 255.39   1.15  19.71 614.79
2001 06 02 01 59  10.33 272.96   0.90  20.78 614.80
2001 06 02 02 09  10.86 270.84   0.70  22.59 614.67
2001 06 02 02 19  10.37 269.18   0.78  24.25 614.67
2001 06 02 02 29   8.96 270.05   0.78  22.42 614.69
2001 06 02 02 39  10.63 271.10   0.95  20.32 614.65
2001 06 02 02 49   9.16 243.09   1.15  20.24 614.59
2001 06 02 02 59   8.62 271.81   1.27  18.19 614.56
2001 06 02 03 09   8.33 273.32   1.32  18.78 614.54
2001 06 02 03 19   8.57 281.22   1.32  20.32 614.57
2001 06 02 03 29   8.02 279.99   1.32  20.75 614.53
2001 06 02 03 39   8.82 284.22   1.27  20.61 614.49
2001 06 02 03 49   8.20 278.40   1.39  19.51 614.47
2001 06 02 03 59   7.93 224.73   1.44  20.32 614.50
2001 06 02 04 09   8.33 241.77   1.51  19.64 614.44
2001 06 02 04 19   8.21 276.47   1.75  17.80 614.43
2001 06 02 04 29   6.11 287.72   1.75  17.66 614.49
2001 06 02 04 39   6.81 285.80   1.88  16.97 614.54
2001 06 02 04 49   5.78 291.66   1.93  16.16 614.55
2001 06 02 04 59   5.31 289.56   2.00  15.08 614.62
2001 06 02 05 09   4.32 296.17   2.05  14.65 614.59
2001 06 02 05 19   3.29 292.00   2.12  14.50 614.58
2001 06 02 05 29   4.12 294.58   2.00  16.19 614.59
2001 06 02 05 39   3.78 290.70   1.88  18.29 614.65
2001 06 02 05 49   6.86 284.21   1.83  16.83 614.72
2001 06 02 05 59   5.78 270.11   1.88  16.63 614.77
2001 06 02 06 09   4.91 285.17   1.93  16.48 614.92
2001 06 02 06 19   2.68 266.81   1.93  18.63 614.98
2001 06 02 06 29   3.84 279.98   2.00  20.39 615.05
2001 06 02 06 39   4.17 281.12   1.93  19.54 615.14
2001 06 02 06 49   4.46 280.08   2.00  21.32 615.23
2001 06 02 06 59  -0.08 274.55   2.23  19.88 615.32
2001 06 02 07 09  -0.08 279.63   2.41  21.63 615.45
2001 06 02 07 19  -0.08 279.99   2.54  23.71 615.49
2001 06 02 07 29  -0.08 278.58   2.66  32.50 615.57
2001 06 02 07 39  -0.08 271.03   2.78  32.60 615.60
2001 06 02 07 49   8.47  64.23   4.00  24.01 615.60
2001 06 02 07 59   4.56 106.98   4.13  27.25 615.59
2001 06 02 08 09  -0.08 119.31   3.76  30.86 615.61
2001 06 02 08 19   4.52  56.49   4.08  29.28 615.67
2001 06 02 08 29   7.15 123.97   4.20  27.91 615.71
2001 06 02 08 39  -0.08 230.26   4.59  26.86 615.83
2001 06 02 08 49   5.37 107.89   5.06  41.97 615.84
2001 06 02 08 59   8.18 128.58   5.35  36.60 615.81
2001 06 02 09 09   9.59 127.43   5.47  39.04 615.77
2001 06 02 09 19   9.59 118.52   4.57  44.37 615.84
2001 06 02 09 29   9.01 168.34   5.10  39.85 615.81
2001 06 02 09 39  10.62 141.81   5.42  34.63 615.89
2001 06 02 09 49   4.37 141.01   5.47  41.00 615.95
2001 06 02 09 59   9.79 100.24   5.59  40.02 615.93
2001 06 02 10 09   3.93 184.68   5.79  30.40 615.95
2001 06 02 10 19   7.40 103.07   6.15  33.43 616.00
2001 06 02 10 29   9.29  93.93   6.81  47.96 616.08
2001 06 02 10 39  12.85  97.78   5.79  50.64 615.98
2001 06 02 10 49   9.94  98.04   5.79  57.26 615.92
2001 06 02 10 59  10.08  89.16   5.22  56.89 615.99
2001 06 02 11 09  10.08  81.01   6.08  56.23 615.88
2001 06 02 11 19   3.41 328.48   5.81  57.19 615.97
2001 06 02 11 29   5.88 180.63   6.64  29.74 615.97
2001 06 02 11 39   4.50 145.92   7.79  22.49 616.01
2001 06 02 11 49   8.23 157.71   7.50  24.32 616.01
2001 06 02 11 59   9.20 128.43   6.39  64.48 615.94
2001 06 02 12 09  12.61  99.80   5.35  59.09 615.84
2001 06 02 12 19   2.56  60.63   6.03  67.02 615.80
2001 06 02 12 29   8.67  74.06   6.64  62.95 615.73
2001 06 02 12 39   5.68 133.72   6.81  28.96 615.61
2001 06 02 12 49   5.88 260.58   7.03  24.24 615.36
2001 06 02 12 59   3.00 108.50   6.88  25.73 615.38
2001 06 02 13 09   5.83 226.81   7.35  22.86 615.33
2001 06 02 13 19   5.05 127.51   7.37  18.88 615.33
2001 06 02 13 29   3.78 138.42   8.27  24.52 615.29
2001 06 02 13 39   4.08 190.82   7.62  37.98 615.19
2001 06 02 13 49   3.02 102.80   5.91  62.46 615.09
2001 06 02 13 59   6.98  91.72   5.42  60.07 614.92
2001 06 02 14 09   1.29  73.38   4.49  63.40 614.84
2001 06 02 14 19   9.59  83.31   5.46  66.24 614.78
2001 06 02 14 29  11.45  87.24   5.59  70.17 614.64
2001 06 02 14 39   5.97  86.45   4.81  79.13 614.65
2001 06 02 14 49   8.99  91.98   4.57  85.04 614.61
2001 06 02 14 59   5.05 121.87   3.95  80.98 614.58
2001 06 02 15 09  -0.09 216.40   3.76  59.61 614.51
2001 06 02 15 19   4.07 132.30   4.32  70.15 614.49
2001 06 02 15 29   6.52 317.83   5.52  32.04 614.45
2001 06 02 15 39   5.88 258.65   6.37  28.15 614.36
2001 06 02 15 49   6.32 258.47   5.88  20.32 614.22
2001 06 02 15 59   5.83 279.45   5.64  21.98 614.12
2001 06 02 16 09   7.40 209.63   5.34  20.00 614.06
2001 06 02 16 19  14.46 257.66   4.95  22.32 613.92
2001 06 02 16 29   4.46 296.25   4.96  20.85 614.08
2001 06 02 16 39  10.38 291.82   4.91  20.38 614.04
2001 06 02 16 49   6.44 253.48   4.78  21.44 613.90
2001 06 02 16 59   9.04 271.28   4.95  21.02 613.89
2001 06 02 17 09  14.13 251.38   4.83  22.91 613.90
2001 06 02 17 19  11.68 270.76   4.59  21.85 613.92
2001 06 02 17 29  16.48 252.33   4.30  23.28 613.96
2001 06 02 17 39  14.55 266.91   4.00  21.93 614.10
2001 06 02 17 49  13.45 273.92   3.88  19.61 614.12
2001 06 02 17 59  10.71 270.76   3.71  23.69 614.21
2001 06 02 18 09   9.98 271.73   3.51  21.71 614.20
2001 06 02 18 19  11.06 271.99   3.41  24.30 614.17
2001 06 02 18 29  12.48 271.81   2.97  28.96 614.16
2001 06 02 18 39  12.11 266.37   2.49  30.72 614.21
2001 06 02 18 49  11.24 261.38   2.00  28.00 614.20
2001 06 02 18 59  12.52 258.74   1.56  27.05 614.14
2001 06 02 19 09  14.58 259.79   1.19  28.15 614.09
2001 06 02 19 19  13.01 272.25   0.95  27.20 614.08
2001 06 02 19 29  16.62 265.94   0.78  24.66 614.09
2001 06 02 19 39  16.52 264.61   0.66  28.02 614.09
2001 06 02 19 49  13.84 266.37   0.46  30.35 614.19
2001 06 02 19 59  12.80 271.10   0.41  30.96 614.21
2001 06 02 20 09  13.98 266.19   0.29  32.26 614.25
2001 06 02 20 19  15.26 270.49   0.17  35.44 614.32
2001 06 02 20 29  19.06 264.08   0.04  39.63 614.25
2001 06 02 20 39  16.52 270.10  -0.04  42.05 614.35
2001 06 02 20 49  16.82 256.63  -0.20  42.95 614.42
2001 06 02 20 59  16.62 270.40  -0.32  48.90 614.62
2001 06 02 21 09  17.16 271.90  -0.40  54.43 614.64
2001 06 02 21 19  17.99 238.67  -0.44  53.94 614.72
2001 06 02 21 29  15.84 271.56  -0.51  53.62 614.75
2001 06 02 21 39  17.80 273.32  -0.69  65.70 614.90
2001 06 02 21 49  16.49 272.69  -0.81  70.98 614.97
2001 06 02 21 59  16.19 252.96  -0.88  76.27 614.92
2001 06 02 22 09  17.80 271.47  -1.00  80.91 614.89
2001 06 02 22 19  19.41 272.34  -1.00  83.21 614.92
2001 06 02 22 29  19.21 273.31  -1.05  87.25 614.86
2001 06 02 22 39  21.37 270.93  -1.13  85.80 614.73
2001 06 02 22 49  19.95 269.09  -1.05  83.77 614.74
2001 06 02 22 59  20.26 271.81  -1.00  83.50 614.61
2001 06 02 23 09  21.17 272.97  -1.00  82.40 614.61
2001 06 02 23 19  21.84 274.55  -1.00  81.99 614.63
2001 06 02 23 29  22.80 273.41  -0.81  72.89 614.56
2001 06 02 23 39  23.36 274.90  -0.76  76.13 614.61
2001 06 02 23 49  23.80 273.05  -0.88  79.08 614.41
2001 06 02 23 59  25.04 272.17  -0.93  69.12 614.37
2001 06 03 00 09  23.80 274.38  -0.76  53.55 614.35
2001 06 03 00 19  22.44 274.20  -0.64  55.16 614.35
2001 06 03 00 29  22.34 275.77  -0.64  75.59 614.14
2001 06 03 00 39  21.79 274.02  -1.00  79.25 614.18
2001 06 03 00 49  24.91 272.79  -1.18  69.66 614.02
2001 06 03 00 59  24.14 273.95  -1.05  55.01 613.97
2001 06 03 01 09  24.09 276.90  -1.05  38.56 613.84
2001 06 03 01 19  26.00 269.46  -0.88  31.62 613.79
2001 06 03 01 29  27.10 277.00  -0.44  40.65 613.76
2001 06 03 01 39  29.17 275.59  -0.15  40.12 613.68
2001 06 03 01 49  29.53 261.98  -0.03  26.20 613.49
2001 06 03 01 59  29.02 280.33  -0.27  27.47 613.54
2001 06 03 02 09  30.38 278.76  -0.20  28.45 613.73
2001 06 03 02 19  30.44 277.87  -0.15  37.97 613.62
2001 06 03 02 29  28.82 275.37  -0.15  51.13 613.78
2001 06 03 02 39  27.65 278.49  -0.20  38.12 613.70
2001 06 03 02 49  32.98 267.88  -0.08  53.47 613.70
2001 06 03 02 59  28.68 277.00  -0.03  44.27 613.68
2001 06 03 03 09  31.41 280.51  -0.08  44.20 613.65
2001 06 03 03 19  30.54 271.20  -0.08  48.03 613.58
2001 06 03 03 29  31.22 279.54  -0.15  50.99 613.53
2001 06 03 03 39  30.78 277.78  -0.20  46.59 613.63
2001 06 03 03 49  28.68 275.86  -0.32  30.33 613.62
2001 06 03 03 59  32.66 279.99  -0.32  40.34 613.70
2001 06 03 04 09  35.24 278.76  -0.40  35.66 613.54
2001 06 03 04 19  33.36 280.33  -0.44  41.00 613.68
2001 06 03 04 29  30.05 278.46  -0.51  44.22 613.73
2001 06 03 04 39  34.00 280.33  -0.64  48.47 613.69
2001 06 03 04 49  28.59 280.33  -0.69  50.43 613.70
2001 06 03 04 59  28.29 281.83  -0.81  54.79 613.72
2001 06 03 05 09  28.68 280.68  -0.81  60.02 613.65
2001 06 03 05 19  27.24 278.84  -0.81  60.31 613.57
2001 06 03 05 29  29.65 280.23  -0.81  61.65 613.55
2001 06 03 05 39  27.31 281.40  -0.81  60.78 613.70
2001 06 03 05 49  27.51 280.42  -0.81  61.09 613.66
2001 06 03 05 59  27.51 284.30  -0.69  64.67 613.70
2001 06 03 06 09  27.20 282.19  -0.57  65.29 613.74
2001 06 03 06 19  27.46 279.99  -0.52  64.29 613.81
2001 06 03 06 29  28.13 278.48  -0.40  68.16 613.73
2001 06 03 06 39  27.90 281.03  -0.32  65.58 613.75
2001 06 03 06 49  28.21 278.40  -0.21  68.46 613.79
2001 06 03 06 59  26.73 274.72  -0.16  68.58 613.86
2001 06 03 07 09  26.34 280.58   0.04  70.24 614.05
2001 06 03 07 19  25.02 272.06   0.21  70.17 614.17
2001 06 03 07 29  25.80 275.15   0.33  72.44 614.39
2001 06 03 07 39  25.99 273.75   0.41  71.63 614.44
2001 06 03 07 49  24.86 261.73   0.58  74.51 614.58
2001 06 03 07 59  23.49 273.84   0.70  71.10 614.62
2001 06 03 08 09  23.63 272.16   0.90  68.53 614.71
2001 06 03 08 19  19.37 258.22   1.07  68.36 614.85
2001 06 03 08 29  18.01 272.69   1.07  72.05 614.97
2001 06 03 08 39  18.19 278.83   1.02  71.44 614.97
2001 06 03 08 49  14.92 266.02   1.19  66.20 615.06
2001 06 03 08 59  12.96 257.75   1.39  65.11 615.22
2001 06 03 09 09  14.67 265.76   1.55  68.17 615.21
2001 06 03 09 19  11.50 276.79   1.75  63.31 615.21
2001 06 03 09 29  11.25 280.75   1.75  56.06 615.11
2001 06 03 09 39   9.99 259.53   2.04  60.82 615.05
2001 06 03 09 49  14.50 303.07   2.04  64.55 615.03
2001 06 03 09 59  14.28 262.09   1.87  58.60 614.94
2001 06 03 10 09  11.92 276.02   2.02  58.94 614.90
2001 06 03 10 19  10.76 283.24   2.29  59.55 614.87
2001 06 03 10 29  10.81 272.33   2.36  52.57 614.94
2001 06 03 10 39   9.65 278.83   2.29  44.68 614.87
2001 06 03 10 49  11.69 307.84   2.61  43.21 614.88
2001 06 03 10 59  10.47 280.32   2.85  41.87 614.85
2001 06 03 11 09  10.18 266.98   3.26  48.46 614.77
2001 06 03 11 19  12.14 256.89   3.14  33.40 614.65
2001 06 03 11 29   6.56 280.23   3.39  39.18 614.65
2001 06 03 11 39   7.12 279.19   3.75  31.35 614.68
2001 06 03 11 49   4.76 274.80   3.63  26.88 614.60
2001 06 03 11 59  10.18 258.82   4.10  30.25 614.44
2001 06 03 12 09   7.99 266.46   4.47  32.71 614.39
2001 06 03 12 19  11.59 288.75   4.22  36.53 614.28
2001 06 03 12 29   7.18 235.50   4.10  38.70 614.24
2001 06 03 12 39   8.91 278.58   4.22  39.18 614.06
2001 06 03 12 49  13.19 292.07   4.42  36.35 613.98
2001 06 03 12 59  10.42 281.20   4.29  32.71 613.94
2001 06 03 13 09   9.27 219.37   4.78  31.10 613.84
2001 06 03 13 19   5.25 258.46   4.05  47.74 613.79
2001 06 03 13 29   4.61 248.19   4.00  27.07 613.74
2001 06 03 13 39   9.93 272.16   4.10  46.41 613.70
2001 06 03 13 49   9.61 264.25   4.22  29.27 613.60
2001 06 03 13 59   7.64 306.16   3.63  41.51 613.49
2001 06 03 14 09   8.57 251.15   3.75  34.82 613.47
2001 06 03 14 19  15.69 273.13   4.34  38.11 613.36
2001 06 03 14 29  11.26 271.72   4.05  48.68 613.36
2001 06 03 14 39   5.64 248.47   3.70  50.19 613.39
2001 06 03 14 49  12.47 258.26   3.63  51.88 613.27
2001 06 03 14 59   9.90 303.59   3.85  56.74 613.22
2001 06 03 15 09  12.52 268.98   3.58  45.65 613.14
2001 06 03 15 19   9.55 261.02   4.34  26.24 613.13
2001 06 03 15 29   9.15 259.79   4.66  30.49 613.06
2001 06 03 15 39  11.61 237.30   4.59  41.87 613.06
2001 06 03 15 49  16.65 265.06   4.46  29.13 612.85
2001 06 03 15 59  16.50 254.69   4.54  28.88 612.68
2001 06 03 16 09  15.26 280.06   4.54  43.53 612.77
2001 06 03 16 19  14.77 269.08   3.83  57.72 612.63
2001 06 03 16 29  11.55 254.51   3.39  51.73 612.69
2001 06 03 16 39  14.62 280.75   3.21  52.37 612.70
2001 06 03 16 49  11.25 270.49   3.26  54.93 612.75
2001 06 03 16 59   2.70 267.25   3.58  46.53 612.82
2001 06 03 17 09  -0.08 297.55   3.34  30.83 612.81
2001 06 03 17 19   7.35 246.50   3.46  30.93 612.75
2001 06 03 17 29   7.27 224.53   3.87  27.73 612.74
2001 06 03 17 39  10.47 296.59   3.58  36.13 612.72
2001 06 03 17 49   8.17 265.31   3.34  39.03 612.70
2001 06 03 17 59   8.82 234.47   3.34  28.81 612.80
2001 06 03 18 09   8.72 266.71   2.77  36.60 612.85
2001 06 03 18 19   3.34 256.63   2.53  35.74 612.92
2001 06 03 18 29   5.80 271.54   2.48  33.96 612.89
2001 06 03 18 39   5.30 240.20   2.48  34.32 612.93
2001 06 03 18 49   9.98 255.03   2.36  33.33 613.06
2001 06 03 18 59  10.18 238.96   1.87  30.42 613.21
2001 06 03 19 09   5.44 262.69   1.75  31.12 613.33
2001 06 03 19 19   4.04 230.54   0.89  61.26 613.30
2001 06 03 19 29   6.35 264.61   0.65  52.12 613.24
2001 06 03 19 39   9.15 283.32   0.40  42.94 613.26
2001 06 03 19 49   9.00 266.37   0.29  54.05 613.18
2001 06 03 19 59   8.52 271.72   0.21  47.14 613.10
2001 06 03 20 09   7.69 228.62   0.08  54.79 613.18
2001 06 03 20 19   9.11 270.30  -0.09  50.83 613.18
2001 06 03 20 29   9.32 265.48  -0.33  54.54 613.15
2001 06 03 20 39  11.78 265.23  -0.40  51.12 613.15
2001 06 03 20 49   9.92 265.66  -0.40  52.93 613.16
2001 06 03 20 59  10.78 260.86  -0.57  52.93 613.21
2001 06 03 21 09  10.12 260.58  -0.69  60.06 613.25
2001 06 03 21 19   9.66 259.87  -0.82  67.67 613.31
2001 06 03 21 29  10.03 251.98  -1.01  71.76 613.41
2001 06 03 21 39   8.33 255.03  -0.82  38.50 613.45
2001 06 03 21 49   7.89 255.38  -0.28  31.83 613.45
2001 06 03 21 59   7.74 253.18   0.03  32.05 613.37
2001 06 03 22 09   8.67 252.41   0.16  30.34 613.30
2001 06 03 22 19   8.62 253.18  -0.37  61.01 613.26
2001 06 03 22 29   9.10 253.10  -1.06  74.44 613.19
2001 06 03 22 39   9.66 253.54  -1.38  72.32 613.18
2001 06 03 22 49  11.18 256.44  -1.50  79.75 613.12
2001 06 03 22 59  11.16 256.54  -1.67  85.49 612.91
2001 06 03 23 09  10.91 259.79  -1.74  83.90 612.82
2001 06 03 23 19  11.89 254.60  -1.80  85.86 612.84
2001 06 03 23 29  11.35 255.82  -1.98  87.64 612.71
2001 06 03 23 39   9.29 248.53  -1.98  89.73 612.56
2001 06 03 23 49  11.11 245.01  -1.86  84.63 612.57
2001 06 03 23 59   9.54 244.75  -1.79  86.84 612.46
2001 06 04 00 09   9.69 255.39  -2.03  92.13 612.39
2001 06 04 00 19   9.64 245.89  -2.23  92.23 612.40
2001 06 04 00 29   9.98 254.33  -2.28  91.28 612.30
2001 06 04 00 39   7.74 252.14  -2.28  93.61 612.24
2001 06 04 00 49   7.69 239.06  -2.40  97.60 612.14
2001 06 04 00 59   7.11 245.72  -2.47  98.44 612.09
2001 06 04 01 09   9.25 252.07  -2.40  99.09 611.91
2001 06 04 01 19  10.03 254.68  -2.40  99.09 611.69
2001 06 04 01 29   8.18 256.00  -2.47  99.14 611.62
2001 06 04 01 39   8.62 252.15  -2.65  96.96 611.42
2001 06 04 01 49  10.13 252.06  -2.52  90.86 611.33
2001 06 04 01 59  10.23 252.07  -2.40  90.96 611.19
2001 06 04 02 09   9.33 248.36  -2.40  88.59 611.14
2001 06 04 02 19   9.82 209.86  -2.40  91.62 611.11
2001 06 04 02 29   6.32 242.99  -2.40  88.81 611.20
