1997 09 01 00 09    0.71 190.71  16.18   5.76
1997 09 01 00 19    0.73 109.76  15.54   1.44
1997 09 01 00 29   11.63 169.85  16.14   3.88
1997 09 01 00 39   10.66 141.06  15.82   9.31
1997 09 01 00 49   10.05 153.54  14.77   9.48
1997 09 01 00 59    3.36 120.03  14.72   9.71
1997 09 01 01 09    5.78 155.32  15.43   7.44
1997 09 01 01 19    2.41 196.27  13.04  19.14
1997 09 01 01 29    0.21 262.92  12.95  25.19
1997 09 01 01 39    1.97 107.29  12.59  26.82
1997 09 01 01 49    6.00 207.41  14.05  14.67
1997 09 01 01 59    0.34 214.33  13.24  23.41
1997 09 01 02 09    1.54 236.32  12.58  21.50
1997 09 01 02 19    1.05 213.96  13.01  21.65
1997 09 01 02 29    1.11 150.91  13.47  17.66
1997 09 01 02 39    2.46 202.05  12.92  17.79
1997 09 01 02 49    2.16 215.40  12.20  28.20
1997 09 01 02 59    1.26 184.02  11.92  26.99
1997 09 01 03 09    2.14 158.26  12.03  24.43
1997 09 01 03 19    0.21 226.64  12.41  15.28
1997 09 01 03 29    0.04 238.20  12.54  13.10
1997 09 01 03 39    0.60 229.08  12.53  13.02
1997 09 01 03 49    0.72 210.66  12.25  12.74
1997 09 01 03 59    3.36 239.36  12.07  10.75
1997 09 01 04 09    1.10 226.11  12.06  10.53
1997 09 01 04 19    2.57 268.79  11.29  11.39
1997 09 01 04 29    0.04 209.26  10.76  11.23
1997 09 01 04 39    0.04 137.92  10.34  12.23
1997 09 01 04 49    0.04 220.73   9.82  10.27
1997 09 01 04 59    0.04 209.66   9.44  11.99
1997 09 01 05 09    0.04 168.03   9.44  13.95
1997 09 01 05 19    0.07 222.24   9.74   9.44
1997 09 01 05 29    2.91 182.70   9.50  11.58
1997 09 01 05 39    0.60 158.50   9.57   7.33
1997 09 01 05 49    3.09 154.76   9.41  10.15
1997 09 01 05 59    2.77 163.03   9.11  11.74
1997 09 01 06 09    0.04 155.36   8.96  12.56
1997 09 01 06 19    1.56 171.38   8.83   8.48
1997 09 01 06 29    5.73 162.66   8.83   1.33
1997 09 01 06 39    6.55 165.77   8.57   0.43
1997 09 01 06 49    8.36 166.30   8.52    NaN
1997 09 01 06 59    8.53 153.23   8.28   0.39
1997 09 01 07 09    6.75 159.92   8.26    NaN
1997 09 01 07 19    8.13 152.84   8.00    NaN
1997 09 01 07 29   11.54 153.88   7.62    NaN
1997 09 01 07 39    8.53 161.88   7.42    NaN
1997 09 01 07 49   10.73 155.35   7.33    NaN
1997 09 01 07 59    9.72 157.43   7.46    NaN
1997 09 01 08 09   10.24 172.32   7.81    NaN
1997 09 01 08 19    9.29 172.45   7.73    NaN
1997 09 01 08 29   12.86 166.75   7.77    NaN
1997 09 01 08 39   12.34 158.50   7.49    NaN
1997 09 01 08 49   11.10 153.41   7.69    NaN
1997 09 01 08 59    2.75 163.64   7.71    NaN
1997 09 01 09 09    0.48 177.26   7.62    NaN
1997 09 01 09 19    1.87 170.52   7.69   3.10
1997 09 01 09 29    1.62 184.65   7.61   4.41
1997 09 01 09 39    7.60 166.50   7.46   1.55
1997 09 01 09 49    0.06 262.85   7.52   2.72
1997 09 01 09 59    3.56 171.04   7.41   3.66
1997 09 01 10 09    0.12 219.43   7.47   7.49
1997 09 01 10 19    1.07 217.57   7.39   6.48
1997 09 01 10 29    0.09 206.97   7.53   7.62
1997 09 01 10 39    0.04 118.34   7.55   9.86
1997 09 01 10 49    0.10 201.26   7.57  10.42
1997 09 01 10 59    1.14 142.88   7.74   9.26
1997 09 01 11 09    0.04   3.15   7.73  11.88
1997 09 01 11 19    0.04  67.84   7.83   9.02
1997 09 01 11 29    0.59 166.93   7.81  11.71
1997 09 01 11 39    0.89 174.71   7.81  10.26
1997 09 01 11 49    0.04 119.19   7.77   9.97
1997 09 01 11 59    0.96 161.78   7.76  11.82
1997 09 01 12 09    0.67 161.96   7.76  10.34
1997 09 01 12 19    0.23 209.72   7.60  15.27
1997 09 01 12 29    7.64 211.02   7.43  20.30
1997 09 01 12 39    0.57 268.43   7.31  31.97
1997 09 01 12 49    2.20 169.52   7.38  24.94
1997 09 01 12 59    4.11 199.33   7.51  23.72
1997 09 01 13 09    1.55 191.05   7.79  19.21
1997 09 01 13 19    0.58 260.06   7.91  17.74
1997 09 01 13 29    5.59 215.20   7.87  19.02
1997 09 01 13 39    2.79 216.83   7.80  22.63
1997 09 01 13 49    0.35  97.97   7.66  27.55
1997 09 01 13 59    0.04 195.57   7.58  29.66
1997 09 01 14 09    0.75 177.70   7.60  33.37
1997 09 01 14 19    2.35 194.63   7.43  38.00
1997 09 01 14 29    0.81 190.98   7.46  38.82
1997 09 01 14 39    2.95 231.45   7.44  39.23
1997 09 01 14 49    0.86 238.72   7.48  37.30
1997 09 01 14 59    2.22 229.22   7.57  36.96
1997 09 01 15 09    6.06 231.67   7.49  39.81
1997 09 01 15 19    6.68 220.59   7.67  39.49
1997 09 01 15 29    4.64 193.96   7.69  40.99
1997 09 01 15 39    2.09 201.29   7.54  42.95
1997 09 01 15 49    4.24 193.27   7.44  44.02
1997 09 01 15 59    3.58 177.82   7.39  44.82
1997 09 01 16 09    1.56 171.09   7.45  45.19
1997 09 01 16 19    1.13 235.70   7.42  46.22
1997 09 01 16 29    0.04 153.53   7.35  47.10
1997 09 01 16 39    0.05 205.05   7.41  48.13
1997 09 01 16 49    0.82 147.96   7.49  46.62
1997 09 01 16 59    0.32 199.31   7.81  46.19
1997 09 01 17 09    1.80 179.07   7.73  48.29
1997 09 01 17 19    0.31 171.05   7.96  47.76
1997 09 01 17 29    0.84 145.28   7.93  48.80
1997 09 01 17 39    0.04 205.19   8.13  49.69
1997 09 01 17 49    0.04 224.21   8.38  52.94
1997 09 01 17 59    0.04 141.51   8.37  50.40
1997 09 01 18 09    1.96 213.70   8.60  51.78
1997 09 01 18 19    0.05 235.44   8.86  49.25
1997 09 01 18 29    0.08 150.93   9.27  47.26
1997 09 01 18 39    0.31 233.08   9.47  45.05
1997 09 01 18 49    2.94 235.94   9.79  44.74
1997 09 01 18 59    3.81 231.07  10.10  44.01
1997 09 01 19 09    4.08 230.10  10.37  41.77
1997 09 01 19 19    1.78 240.12  10.41  41.06
1997 09 01 19 29    0.07 115.10  10.69  39.02
1997 09 01 19 39    1.12 240.03  11.12  38.51
1997 09 01 19 49    0.59 220.31  10.91  37.00
1997 09 01 19 59    2.09 232.06  11.35  36.52
1997 09 01 20 09    0.19 274.63  11.45  35.33
1997 09 01 20 19    1.11 207.64  11.79  31.47
1997 09 01 20 29    0.88 236.35  12.23  29.90
1997 09 01 20 39    0.70 209.43  11.88  33.91
1997 09 01 20 49    1.04 171.03  12.57  32.53
1997 09 01 20 59    2.88 304.90  12.36  30.94
1997 09 01 21 09    0.05 231.08  12.04  34.01
1997 09 01 21 19    2.88 143.09  12.69  28.97
1997 09 01 21 29    6.52 231.54  12.62  30.32
1997 09 01 21 39    0.09 241.15  13.30  34.16
1997 09 01 21 49    3.42 167.89  13.47  27.37
1997 09 01 21 59    6.05 222.76  13.89  28.66
1997 09 01 22 09    3.33 248.47  13.66  29.03
1997 09 01 22 19    1.62 247.88  13.45  29.92
1997 09 01 22 29    0.05  97.98  12.83  29.41
