2004 06 01 00 00    4.35     309    4.10       8   617.0
2004 06 01 00 05    4.35     308    4.20       8   616.9
2004 06 01 00 10    6.09     297    4.00       8   616.8
2004 06 01 00 15    6.96     286    4.00       8   616.8
2004 06 01 00 20    6.09     285    3.90       8   616.7
2004 06 01 00 25    5.22     281    3.80       8   616.7
2004 06 01 00 30    5.22     287    3.80       8   616.6
2004 06 01 00 35    7.83     276    4.00       9   616.5
2004 06 01 00 40    8.70     282    3.80       9   616.4
2004 06 01 00 45    8.70     280    3.70       9   616.4
2004 06 01 00 50    9.57     279    3.50       9   616.3
2004 06 01 00 55    9.57     275    3.50       9   616.2
2004 06 01 01 00    9.57     281    3.30       9   616.2
2004 06 01 01 05   10.43     282    3.30       9   616.1
2004 06 01 01 10    9.57     282    3.30       9   616.0
2004 06 01 01 15   10.43     283    3.30       9   616.0
2004 06 01 01 20   11.30     280    3.30       9   615.9
2004 06 01 01 25   12.17     282    3.30       9   615.8
2004 06 01 01 30   12.17     281    3.20       9   615.8
2004 06 01 01 35   12.17     278    3.00      10   615.7
2004 06 01 01 40   11.30     279    3.00       9   615.7
2004 06 01 01 45   10.43     277    3.10       9   615.6
2004 06 01 01 50   10.43     276    3.00       9   615.6
2004 06 01 01 55   10.43     275    3.00       9   615.6
2004 06 01 02 00   11.30     279    3.10       9   615.6
2004 06 01 02 05   12.17     281    3.10       9   615.5
2004 06 01 02 10   12.17     281    3.10       9   615.4
2004 06 01 02 15   10.43     282    3.10       9   615.4
2004 06 01 02 20   10.43     282    3.20       9   615.3
2004 06 01 02 25   11.30     284    3.40       9   615.2
2004 06 01 02 30   11.30     287    3.40       9   615.2
2004 06 01 02 35   10.43     284    3.60       9   615.1
2004 06 01 02 40   11.30     294    3.80      12   615.1
2004 06 01 02 45   11.30     299    3.90      10   615.0
2004 06 01 02 50   11.30     297    4.00      10   615.0
2004 06 01 02 55   11.30     295    3.80      10   615.0
2004 06 01 03 00   13.04     297    3.90      11   615.0
2004 06 01 03 05   13.04     300    4.00      10   614.9
2004 06 01 03 10    8.70     299    4.00       9   614.9
2004 06 01 03 15    6.96     289    4.00       9   614.9
2004 06 01 03 20    6.96     273    4.00      10   614.8
2004 06 01 03 25    6.96     314    4.00       9   614.8
2004 06 01 03 30    7.83     287    3.90       9   614.8
2004 06 01 03 35    6.09     322    3.80       9   614.8
2004 06 01 03 40    6.09     303    3.70       9   614.8
2004 06 01 03 45    8.70     291    3.60       9   614.8
2004 06 01 03 50    7.83     300    3.80       9   614.7
2004 06 01 03 55    9.57     296    3.80       9   614.8
