2005 04 01 00 00   17.39     302   -1.80      73   616.1
2005 04 01 00 04   15.65     294   -1.80      60   616.0
2005 04 01 00 09   15.65     302   -1.60      55   616.0
2005 04 01 00 14   15.65     298   -1.40      67   616.0
2005 04 01 00 19   17.39     301   -1.30      71   615.9
2005 04 01 00 24   15.65     288   -1.30      58   615.9
2005 04 01 00 29   14.78     287   -1.20      61   615.8
2005 04 01 00 34   15.65     288   -1.10      54   615.8
2005 04 01 00 39   13.91     299   -1.00      57   615.7
2005 04 01 00 44   13.04     285   -1.00      49   615.6
2005 04 01 00 50   13.91     292   -0.80      50   615.4
2005 04 01 00 54   16.52     290   -0.70      43   615.3
2005 04 01 00 59   14.78     287   -0.70      42   615.3
2005 04 01 01 04   14.78     289   -0.70      41   615.3
2005 04 01 01 09   13.91     295   -0.70      40   615.4
2005 04 01 01 14   12.17     299   -1.00      22   615.3
2005 04 01 01 19   14.78     291   -1.10      27   615.2
2005 04 01 01 24   15.65     297   -1.10      17   615.1
2005 04 01 01 29   16.52     295   -1.30      13   615.0
2005 04 01 01 34   18.26     283   -1.30      25   615.0
2005 04 01 01 39   19.13     288   -1.10      20   615.0
2005 04 01 01 44   15.65     295   -1.10      16   614.9
2005 04 01 01 49   15.65     296   -1.30      12   614.9
2005 04 01 01 55   15.65     293   -1.30      20   614.8
2005 04 01 01 59   16.52     292   -1.30      20   614.8
2005 04 01 02 04   16.52     288   -1.00      20   614.8
2005 04 01 02 09   15.65     291   -0.80      22   614.7
2005 04 01 02 14   17.39     293   -0.70      21   614.8
2005 04 01 02 19   14.78     291   -0.70      18   614.8
2005 04 01 02 34   14.78     294   -0.80      13   614.7
2005 04 01 02 39   15.65     296   -1.00      16   614.7
2005 04 01 02 44   14.78     292   -0.90      17   614.7
2005 04 01 02 54   14.78     299   -1.00      18   614.7
2005 04 01 02 59   13.91     297   -0.90      11   614.7
2005 04 01 03 04   14.78     302   -1.00      13   614.7
2005 04 01 03 09   14.78     299   -1.00      11   614.6
2005 04 01 03 14   11.30     289   -1.00      13   614.6
2005 04 01 03 19   13.91     290   -1.10      11   614.5
2005 04 01 03 24   13.04     295   -1.10      11   614.5
2005 04 01 03 30   11.30     282   -1.30      14   614.5
2005 04 01 03 34   13.04     285   -1.30      14   614.5
2005 04 01 03 39   13.04     282   -1.30      18   614.5
2005 04 01 03 44   12.17     283   -1.30      16   614.5
2005 04 01 03 49   13.91     285   -1.40      17   614.4
2005 04 01 03 54   14.78     294   -1.30      14   614.4
2005 04 01 03 59   13.91     298   -1.30      13   614.4
2005 04 01 04 04   13.91     293   -1.30      12   614.4
2005 04 01 04 09   13.04     291   -1.40      12   614.4
2005 04 01 04 14   15.65     301   -1.30      11   614.6
2005 04 01 04 19   13.04     325   -1.70      13   614.6
2005 04 01 04 24   15.65     308   -2.20      14   614.7
2005 04 01 04 29   13.04     305   -2.50      16   614.8
