2002 12 01 08 19   9.29 288.76   4.66  11.45 615.88
2002 12 01 08 29   9.25 285.97   4.42  11.82 616.01
2002 12 01 08 39   8.08 278.80   4.42  12.01 616.16
2002 12 01 08 49   7.89 281.29   4.70  10.13 616.27
2002 12 01 08 59   7.59 281.92   4.95  10.65 616.34
2002 12 01 09 09   5.49 285.70   5.19  10.30 616.47
2002 12 01 09 19   5.88 272.59   5.27  10.18 616.52
2002 12 01 09 29   8.23 300.00   5.27  12.35 616.53
2002 12 01 09 39  10.23 296.68   4.46  12.89 616.51
2002 12 01 09 49  12.96 294.65   5.07  10.96 616.57
2002 12 01 09 59   7.70 284.65   5.56   9.84 616.61
2002 12 01 10 09   5.30 279.28   5.93   8.89 616.62
2002 12 01 10 19   5.88 269.78   6.03   8.44 616.65
2002 12 01 10 29  -0.14 178.36   6.44   9.26 616.62
2002 12 01 10 39   6.02 279.36   6.85   8.96 616.50
2002 12 01 10 49   5.64 282.44   7.34   8.81 616.44
2002 12 01 10 59   2.32 342.60   7.15  11.84 616.39
2002 12 01 11 09   9.20 260.41   7.34   9.50 616.30
2002 12 01 11 19   2.90 298.15   7.15   9.20 616.26
2002 12 01 11 29   3.14 295.98   7.52   8.81 616.21
2002 12 01 11 39   7.20 277.08   7.59   8.40 616.14
2002 12 01 11 49   4.34 289.27   7.39   8.96 616.08
2002 12 01 11 59   4.76 271.47   7.62   8.74 615.99
2002 12 01 12 09   4.62 292.80   7.47   8.91 615.85
2002 12 01 12 19   2.72 242.99   7.64   8.69 615.76
2002 12 01 12 29   9.26 289.19   7.59   8.76 615.65
2002 12 01 12 39   5.73 272.60   7.39   8.13 615.51
2002 12 01 12 49   4.32 221.57   7.39   8.89 615.31
2002 12 01 12 59   9.64 297.46   7.63   9.76 615.21
2002 12 01 13 09  16.71 285.87   7.59  11.13 615.00
2002 12 01 13 19  11.30 292.35   7.46   9.79 614.93
2002 12 01 13 29  12.86 302.29   7.35   9.25 614.85
2002 12 01 13 39  12.81 272.42   6.85   7.30 614.77
2002 12 01 13 49  13.80 271.37   7.10   7.52 614.64
2002 12 01 13 59  13.74 288.42   7.03   8.44 614.58
2002 12 01 14 09  11.40 263.88   7.03   7.98 614.60
2002 12 01 14 19  13.25 290.18   7.03   7.30 614.62
2002 12 01 14 29  15.99 295.89   7.04   6.78 614.61
2002 12 01 14 39  10.81 312.31   6.41   6.91 614.58
2002 12 01 14 49  16.28 303.06   6.04   7.10 614.53
2002 12 01 14 59  16.62 328.99   6.12   7.81 614.53
2002 12 01 15 09  15.26 304.37   6.05   7.71 614.47
2002 12 01 15 19  14.33 321.51   6.00   7.83 614.44
2002 12 01 15 29  14.13 306.54   6.05   8.69 614.46
2002 12 01 15 39  12.37 329.89   5.81   9.50 614.44
2002 12 01 15 49  13.01 322.04   5.81   9.96 614.47
2002 12 01 15 59  11.35 315.63   5.44   9.72 614.52
2002 12 01 16 09  12.66 302.35   5.07  10.84 614.52
2002 12 01 16 19  12.35 312.48   5.07  10.60 614.53
2002 12 01 16 29  12.03 319.77   4.90  10.57 614.53
2002 12 01 16 39  12.81 323.98   4.90  10.91 614.53
2002 12 01 16 49  11.94 315.55   4.65  11.52 614.54
2002 12 01 16 59  11.72 316.77   4.42  11.42 614.58
2002 12 01 17 09  15.11 326.62   4.10  11.72 614.51
2002 12 01 17 19  16.16 322.04   3.95  11.74 614.42
2002 12 01 17 29  12.18 316.77   3.58  11.94 614.51
2002 12 01 17 39  12.41 303.96   3.26  12.35 614.46
2002 12 01 17 49  17.06 314.95   2.90  12.64 614.38
2002 12 01 17 59  15.11 260.24   2.61  12.62 614.54
2002 12 01 18 09  14.69 281.39   2.41  12.30 614.57
2002 12 01 18 19  14.20 303.88   2.36  11.94 614.70
2002 12 01 18 29  17.84 299.53   2.24  12.33 614.69
2002 12 01 18 39  16.90 302.81   2.28  11.92 614.72
2002 12 01 18 49  16.84 279.02   2.36  11.91 614.87
2002 12 01 18 59  15.59 307.31   2.24  12.39 615.01
2002 12 01 19 09  17.21  16.94   2.16  12.69 614.87
2002 12 01 19 19  17.94 304.76   2.04  12.39 615.02
2002 12 01 19 29  19.51 321.17   1.92  12.13 615.07
2002 12 01 19 39  16.62 321.69   1.87  12.33 615.12
2002 12 01 19 49  17.11 324.33   1.92  13.08 615.13
2002 12 01 19 59  17.06 322.66   2.04  13.39 615.17
2002 12 01 20 09  18.23 321.33   2.22  13.98 615.07
2002 12 01 20 19  14.16 311.42   2.23  13.70 615.22
2002 12 01 20 29  14.79 318.12   2.25  13.67 615.19
2002 12 01 20 39  14.67 310.80   2.36  12.08 615.25
2002 12 01 20 49  13.13 300.44   2.61  11.59 615.29
2002 12 01 20 59  12.36 306.88   2.77  11.06 615.26
2002 12 01 21 09  14.92 302.47   3.01  10.52 615.24
2002 12 01 21 19  13.88 297.72   3.21  10.91 615.20
2002 12 01 21 29  14.42 302.90   3.14  10.90 615.17
2002 12 01 21 39  12.66 300.52   3.01  11.11 615.21
2002 12 01 21 49  12.66 304.05   3.01  10.98 615.19
2002 12 01 21 59  11.80 293.41   2.77  11.30 615.10
2002 12 01 22 09  14.18 297.79   2.77  11.13 615.04
2002 12 01 22 19  11.45 292.88   2.72  10.74 615.01
2002 12 01 22 29  11.55 291.70   2.90  10.79 615.00
2002 12 01 22 39  11.85 293.07   2.85  10.69 615.02
2002 12 01 22 49  11.51 290.95   2.90  10.40 614.98
2002 12 01 22 59  11.11 288.32   2.72  10.60 614.96
2002 12 01 23 09  11.69 289.37   2.77  10.52 614.93
2002 12 01 23 19  12.86 296.41   2.90  10.23 614.80
2002 12 01 23 29  14.18 295.71   2.72  10.45 614.75
2002 12 01 23 39  14.51 295.62   2.65  10.11 614.67
2002 12 01 23 49  16.04 291.91   2.85  10.13 614.65
2002 12 01 23 59  15.11 285.62   2.85  10.26 614.49
2002 12 02 00 09  18.26 299.57   2.85  10.13 614.36
2002 12 02 00 19  20.88 298.24   2.97  10.23 614.24
2002 12 02 00 29  22.24 299.74   2.97   9.99 614.15
2002 12 02 00 39  22.66 301.42   2.97   9.72 614.06
2002 12 02 00 49  23.31 298.95   2.97   9.89 613.97
2002 12 02 00 59  22.97 302.55   2.85  10.50 614.03
2002 12 02 01 09  22.30 302.11   2.77  10.65 614.08
2002 12 02 01 19  22.03 302.99   2.72  10.65 614.09
2002 12 02 01 29  21.21 301.24   2.61  10.91 614.07
2002 12 02 01 39  20.56 293.59   2.48  10.96 614.00
2002 12 02 01 49  21.10 295.63   2.36  11.35 613.88
2002 12 02 01 59  24.14 274.28   2.12  11.13 613.81
2002 12 02 02 09  24.56 305.65   2.16  10.13 613.63
2002 12 02 02 19  25.50 291.91   2.48   8.67 613.52
2002 12 02 02 29  25.85 283.14   2.61   8.32 613.52
2002 12 02 02 39  21.74 277.25   2.53   7.69 613.50
2002 12 02 02 49  23.90 308.10   2.24   7.93 613.29
2002 12 02 02 59  23.25 326.00   1.99   8.03 613.26
2002 12 02 03 09  25.02 297.98   1.92   7.32 613.23
2002 12 02 03 19  22.58 312.84   1.99   6.71 613.01
2002 12 02 03 29  28.82 274.57   2.16   7.40 612.98
2002 12 02 03 39  21.56 288.16   2.24   7.52 612.93
2002 12 02 03 49  25.65 313.01   2.12   7.69 612.99
2002 12 02 03 59  21.86 308.64   1.87   7.53 613.10
2002 12 02 04 09  24.44 294.12   1.87   7.98 613.04
2002 12 02 04 19  27.04 323.53   1.99   7.86 613.00
2002 12 02 04 29  21.46 315.52   1.80   8.05 612.97
2002 12 02 04 39  22.82 323.89   1.43   8.90 612.87
2002 12 02 04 49  26.04 316.69   1.07   9.96 612.92
2002 12 02 04 59  24.19 319.42   0.94   9.27 612.89
2002 12 02 05 09  24.48 322.22   1.02   9.20 613.08
2002 12 02 05 19  22.49 314.93   0.95   9.08 613.11
2002 12 02 05 29  24.39 320.71   0.95   9.01 613.06
2002 12 02 05 39  21.07 344.81   0.95   8.81 613.14
2002 12 02 05 49  20.55 312.75   1.30   8.60 613.36
2002 12 02 05 59  16.71 292.88   1.07   9.27 613.42
2002 12 02 06 09  21.54 322.74   0.75   9.42 613.50
2002 12 02 06 19  19.65 317.83   0.58   9.72 613.75
2002 12 02 06 29  18.39 316.33   0.45   9.26 613.77
2002 12 02 06 39  20.68 313.97   0.94   9.01 613.95
2002 12 02 06 49  19.26 315.04   1.14   8.89 614.03
2002 12 02 06 59  17.68 319.84   1.31   8.81 614.01
2002 12 02 07 09  20.34 324.16   1.43   9.01 614.05
2002 12 02 07 19  19.93 322.66   1.55   8.96 614.23
2002 12 02 07 29  20.18 322.13   1.68   9.84 614.32
2002 12 02 07 39  15.09 333.29   1.80  10.65 614.53
2002 12 02 07 49  16.98 321.86   1.80  10.18 614.64
2002 12 02 07 59  17.94 322.40   1.92  10.52 614.73
2002 12 02 08 09  16.13 321.51   2.04  10.45 614.90
2002 12 02 08 19  14.98 319.78   2.04   9.79 614.96
2002 12 02 08 29  17.84 325.54   2.16   9.57 615.00
2002 12 02 08 39  15.99 332.68   2.24   9.28 615.19
2002 12 02 08 49  14.14 326.80   2.28   9.37 615.37
2002 12 02 08 59  14.77 338.17   2.41   8.76 615.46
2002 12 02 09 09  14.34 335.49   2.61   8.49 615.49
2002 12 02 09 19  14.82 324.77   2.72   7.64 615.55
2002 12 02 09 29  11.83 338.22   2.97   6.22 615.60
2002 12 02 09 39  11.74 325.99   3.01   6.85 615.54
2002 12 02 09 49  13.25 323.87   3.09   6.91 615.49
2002 12 02 09 59  13.25   6.71   3.46   5.34 615.42
2002 12 02 10 09  12.31 318.72   3.58   4.85 615.41
2002 12 02 10 19  12.61 331.11   3.63   4.78 615.43
2002 12 02 10 29  14.38 333.73   3.83   3.27 615.25
2002 12 02 10 39  13.11 339.36   4.22   4.51 615.28
2002 12 02 10 49  11.55 351.31   4.07   4.71 615.25
2002 12 02 10 59  11.85 327.12   4.22   4.85 615.22
2002 12 02 11 09  11.63 342.08   4.17   4.07 615.13
2002 12 02 11 19   9.79 349.87   4.83   2.68 615.07
2002 12 02 11 29   7.05 330.40   4.90   3.09 615.03
2002 12 02 11 39  11.51 337.15   4.78   2.61 614.89
2002 12 02 11 49   6.22 331.41   4.42   2.61 614.76
2002 12 02 11 59   9.84 330.81   4.70   4.03 614.61
2002 12 02 12 09   6.95 320.63   4.66   5.00 614.51
2002 12 02 12 19   6.27 319.42   4.46   4.88 614.39
2002 12 02 12 29   8.12 327.06   4.71   3.00 614.27
2002 12 02 12 39  10.44 349.29   5.07   3.07 614.13
2002 12 02 12 49   9.24 326.18   5.56   3.27 614.06
2002 12 02 12 59  11.73 346.91   5.27   2.83 614.01
2002 12 02 13 09  11.16 328.13   5.47   2.68 613.93
2002 12 02 13 19   7.54 359.37   5.51   2.41 613.83
2002 12 02 13 29   7.20 341.83   5.39   2.83 613.77
2002 12 02 13 39   7.00 347.44   5.51   3.14 613.70
2002 12 02 13 49   7.05 332.39   5.68   2.34 613.60
2002 12 02 13 59  11.21 319.00   5.68   2.12 613.44
2002 12 02 14 09  10.86   6.66   5.65   2.05 613.40
2002 12 02 14 19  11.25 345.02   5.56   2.48 613.29
2002 12 02 14 29  13.06 347.95   5.87   2.56 613.24
2002 12 02 14 39  11.30  17.03   6.43   2.19 613.16
2002 12 02 14 49  12.36 334.53   6.12   2.22 613.19
2002 12 02 14 59  14.00 339.36   5.51   2.34 613.12
2002 12 02 15 09  15.40 349.20   5.20   2.05 613.22
2002 12 02 15 19   8.95 345.41   5.07   1.97 613.22
2002 12 02 15 29  11.35 342.52   4.58   2.17 613.27
2002 12 02 15 39   7.45 352.46   4.22   2.46 613.39
2002 12 02 15 49   6.08 308.11   4.17   2.12 613.42
2002 12 02 15 59  10.76 338.47   4.00   2.31 613.49
2002 12 02 16 09   7.25 324.49   3.95   2.05 613.53
2002 12 02 16 19   9.01 333.63   3.70   2.22 613.50
2002 12 02 16 29  10.05   6.66   3.75   2.14 613.50
2002 12 02 16 39  12.61 336.19   3.58   1.97 613.63
2002 12 02 16 49  10.89 335.40   3.63   2.29 613.61
2002 12 02 16 59   9.44 323.25   3.63   2.22 613.73
2002 12 02 17 09   7.74 337.76   3.34   2.22 613.85
2002 12 02 17 19   8.18 341.29   2.77   1.92 613.98
2002 12 02 17 29   5.74 335.83   2.48   2.17 614.07
2002 12 02 17 39   6.42 338.92   2.04   2.49 614.11
2002 12 02 17 49   6.11 332.58   1.65   3.27 614.17
2002 12 02 17 59   5.49 341.76   1.31   3.07 614.28
2002 12 02 18 09   3.39  24.15   1.38   3.07 614.34
2002 12 02 18 19   5.57   6.66   1.50   2.95 614.34
2002 12 02 18 29   6.38 329.17   1.62   2.80 614.36
2002 12 02 18 39   4.76 290.56   1.62   3.07 614.33
2002 12 02 18 49   4.76 339.45   1.62   3.22 614.34
2002 12 02 18 59   3.56 338.94   1.43   3.61 614.34
2002 12 02 19 09   5.00 338.04   1.55   3.32 614.37
2002 12 02 19 19   2.57 330.05   1.87   3.17 614.40
2002 12 02 19 29   1.58 346.74   1.92   2.99 614.44
2002 12 02 19 39   2.85 332.32   1.99   3.04 614.51
2002 12 02 19 49   0.26  23.18   2.16   3.22 614.61
2002 12 02 19 59   0.70 191.87   2.41   2.90 614.70
2002 12 02 20 09   0.46 209.10   2.28   3.17 614.75
2002 12 02 20 19   0.26 271.90   2.16   3.02 614.73
2002 12 02 20 29  -0.14 180.88   2.04   3.21 614.79
2002 12 02 20 39   1.63  61.16   1.92   3.14 614.78
2002 12 02 20 49   6.40  63.60   2.16   3.04 614.81
2002 12 02 20 59   5.69  63.95   1.99   3.04 614.82
2002 12 02 21 09   5.25  54.11   2.09   2.99 614.83
2002 12 02 21 19   2.85  56.30   2.23   2.83 614.83
2002 12 02 21 29   0.75  80.13   2.28   2.68 614.82
2002 12 02 21 39   3.63  58.16   2.16   2.95 614.81
2002 12 02 21 49   3.08  55.07   2.11   2.92 614.80
2002 12 02 21 59   2.17  63.51   1.99   2.78 614.79
2002 12 02 22 09   2.24  67.46   2.11   2.80 614.81
2002 12 02 22 19   1.05  67.01   1.80   2.90 614.86
2002 12 02 22 29   0.90  67.10   1.62   2.80 614.83
2002 12 02 22 39   1.63  67.10   1.55   2.68 614.74
2002 12 02 22 49   1.14  67.01   1.80   2.66 614.60
2002 12 02 22 59  -0.14  67.10   1.99   2.56 614.55
2002 12 02 23 09   0.70  67.55   2.11   2.53 614.46
2002 12 02 23 19  -0.14  68.43   2.23   2.54 614.41
2002 12 02 23 29  -0.08  68.43   2.11   2.56 614.43
2002 12 02 23 39  -0.14  68.35   1.67   2.99 614.40
2002 12 02 23 49  -0.14  68.35   1.92   2.56 614.42
2002 12 02 23 59  -0.14  68.70   2.23   2.83 614.35
2002 12 03 00 09  -0.14  68.61   2.23   2.70 614.33
2002 12 03 00 19  -0.14  69.23   2.04   2.61 614.24
2002 12 03 00 29  -0.14  69.84   1.99   2.63 614.17
2002 12 03 00 39   0.75 127.33   1.80   2.80 614.16
2002 12 03 00 49   1.83 125.20   1.43   3.02 614.11
2002 12 03 00 59  -0.14 125.20   1.50   3.17 614.06
2002 12 03 01 09   1.14 125.29   1.26   3.22 614.03
2002 12 03 01 19   0.51 100.38   1.50   3.17 614.08
2002 12 03 01 29  -0.14 124.85   1.66   3.09 614.04
2002 12 03 01 39  -0.08  86.45   1.43   3.27 613.97
2002 12 03 01 49  -0.14  75.11   1.55   3.68 613.94
2002 12 03 01 59  -0.14  74.67   1.43   3.98 613.92
2002 12 03 02 09  -0.14  74.58   1.50   3.44 613.83
2002 12 03 02 19  -0.14  74.49   1.50   2.83 613.75
2002 12 03 02 29  -0.14  74.49   1.55   2.70 613.68
2002 12 03 02 39  -0.14  74.40   1.55   2.78 613.64
2002 12 03 02 49  -0.14  74.40   1.31   3.39 613.49
2002 12 03 02 59  -0.14  74.67   1.31   3.83 613.48
2002 12 03 03 09  -0.14  74.49   1.07   3.90 613.37
2002 12 03 03 19  -0.14  74.06   1.02   3.90 613.31
2002 12 03 03 29  -0.14 334.78   1.02   4.13 613.33
2002 12 03 03 39   2.94 338.74   1.26   4.13 613.30
2002 12 03 03 49   4.61 337.77   1.31   4.22 613.29
2002 12 03 03 59   4.02 340.32   1.26   4.27 613.28
2002 12 03 04 09   5.10 334.60   1.19   4.22 613.32
2002 12 03 04 19   4.27 329.97   1.14   4.24 613.41
2002 12 03 04 29   4.95 326.70   1.19   4.15 613.39
2002 12 03 04 39   4.37 322.83   1.06   4.12 613.36
2002 12 03 04 49   4.33 326.88   1.14   4.12 613.37
2002 12 03 04 59   5.29 323.97   1.19   4.05 613.37
2002 12 03 05 09   5.88 318.54   1.14   4.05 613.44
2002 12 03 05 19   4.66 319.93   1.07   4.13 613.51
2002 12 03 05 29   5.44 324.33   1.07   4.10 613.62
2002 12 03 05 39   5.44 313.25   1.02   4.10 613.73
2002 12 03 05 49   5.05 316.95   1.02   4.03 613.76
2002 12 03 05 59   6.18 321.86   1.02   4.03 613.86
2002 12 03 06 09   5.54 321.43   1.07   4.00 613.98
2002 12 03 06 19   5.54 322.31   1.07   4.00 614.12
2002 12 03 06 29   6.22 322.48   1.07   3.98 614.20
2002 12 03 06 39   6.42 323.71   0.94   3.98 614.23
2002 12 03 06 49   4.86 324.07   1.02   4.10 614.26
2002 12 03 06 59   4.71 311.08   1.14   4.10 614.31
2002 12 03 07 09   5.95 319.33   1.06   4.15 614.39
2002 12 03 07 19   5.78 316.24   1.06   4.37 614.39
2002 12 03 07 29   5.53 311.50   1.26   4.27 614.48
2002 12 03 07 39   5.93 318.27   1.14   4.27 614.60
2002 12 03 07 49   2.13 316.24   1.38   4.29 614.69
2002 12 03 07 59   5.00 317.21   1.55   4.37 614.88
2002 12 03 08 09   3.44 302.20   1.63   4.32 615.01
2002 12 03 08 19   5.49 318.88   1.67   4.49 615.18
2002 12 03 08 29   5.05 321.89   1.87   4.66 615.33
2002 12 03 08 39   6.37 321.87   1.87   4.61 615.49
2002 12 03 08 49   6.32 322.83   1.98   4.49 615.64
2002 12 03 08 59   4.80 321.43   2.04   4.32 615.68
2002 12 03 09 09   3.24 320.63   2.23   3.78 615.69
2002 12 03 09 19  -0.14 308.28   2.77   3.56 615.75
2002 12 03 09 29   0.02 252.42   3.75   3.29 615.73
2002 12 03 09 39   8.54  73.17   4.80   5.22 615.71
2002 12 03 09 49   6.48  90.56   6.14   4.88 615.76
2002 12 03 09 59   2.26   6.75   5.83   5.15 615.75
2002 12 03 10 09   3.09 100.99   6.14   8.27 615.81
2002 12 03 10 19   3.19 264.78   6.00   3.71 615.77
2002 12 03 10 29   9.15 301.06   5.76   3.54 615.66
2002 12 03 10 39   8.96 271.63   5.07   3.27 615.66
2002 12 03 10 49   8.13  65.01   5.34  17.60 615.69
2002 12 03 10 59   0.36 274.71   5.68   5.39 615.53
2002 12 03 11 09   3.19 167.02   5.78  19.02 615.52
2002 12 03 11 19   6.42  39.25   6.38  12.83 615.45
2002 12 03 11 29   5.69 185.14   6.02   3.78 615.39
2002 12 03 11 39   2.03 310.80   5.14   4.10 615.32
2002 12 03 11 49   4.96 313.01   4.90   3.93 615.20
2002 12 03 11 59  11.21 314.92   5.02   4.27 614.98
2002 12 03 12 09   7.84 266.97   5.14   4.27 615.01
2002 12 03 12 19  10.13 294.29   5.07   4.66 614.87
2002 12 03 12 29  11.25 288.05   4.90   7.03 614.72
2002 12 03 12 39  11.05 262.96   5.44   8.25 614.52
2002 12 03 12 49   3.12 159.21   5.34  21.43 614.61
2002 12 03 12 59   7.39  62.81   6.38  20.49 614.43
2002 12 03 13 09   2.03  50.87   6.31  27.19 614.19
2002 12 03 13 19   2.76 199.08   6.26  21.96 613.99
2002 12 03 13 29   4.09  96.81   6.26  33.30 613.84
2002 12 03 13 39   5.64 298.42   5.44  14.52 613.74
2002 12 03 13 49   6.64 262.52   5.63  13.01 613.63
2002 12 03 13 59   8.18 315.63   5.44   8.15 613.67
2002 12 03 14 09   5.35 250.03   5.02   6.34 613.68
2002 12 03 14 19  13.79 277.77   4.83   6.49 613.60
2002 12 03 14 29  10.96 265.06   5.02   6.32 613.71
2002 12 03 14 39  14.50 306.07   5.07   7.30 613.71
2002 12 03 14 49  11.94 265.44   5.15   5.73 613.68
2002 12 03 14 59  14.58 281.64   4.95   7.59 613.70
2002 12 03 15 09  12.61 283.93   4.58   6.09 613.64
2002 12 03 15 19  12.55 277.77   4.41   4.78 613.69
2002 12 03 15 29   4.81 306.42   4.58   5.20 613.67
2002 12 03 15 39   7.01 298.85   4.22   4.97 613.58
2002 12 03 15 49   5.16 272.95   4.17   4.63 613.58
2002 12 03 15 59   4.93 279.53   4.29   5.69 613.58
2002 12 03 16 09   4.39 321.43   4.10   4.47 613.73
2002 12 03 16 19   6.91 258.90   4.17   5.73 613.73
2002 12 03 16 29   2.95 320.89   4.17   4.73 613.86
2002 12 03 16 39   7.59 297.20   3.95   5.32 613.90
2002 12 03 16 49   5.54 299.91   3.95   5.93 613.96
2002 12 03 16 59   6.62 308.71   3.82   5.95 613.95
2002 12 03 17 09   8.47 313.01   3.82   5.80 613.97
2002 12 03 17 19   4.08 262.52   3.87   6.47 614.06
2002 12 03 17 29   2.95 274.45   3.82   6.32 614.10
2002 12 03 17 39   3.54 300.61   3.70   5.27 614.11
2002 12 03 17 49   4.32 304.23   3.46   4.24 614.19
2002 12 03 17 59   5.97 296.67   3.01   4.73 614.22
2002 12 03 18 09   7.74 305.98   2.61   3.29 614.33
2002 12 03 18 19   8.28 311.51   2.28   3.24 614.46
2002 12 03 18 29   7.44 300.44   2.03   3.39 614.51
2002 12 03 18 39   7.64 309.49   1.92   3.51 614.61
2002 12 03 18 49   9.39 302.46   1.75   3.41 614.68
2002 12 03 18 59   9.96 301.33   1.87   3.56 614.72
2002 12 03 19 09   9.29 299.83   2.16   3.49 614.78
2002 12 03 19 19   9.59 301.24   2.16   3.24 614.83
2002 12 03 19 29   9.20 305.46   2.04   3.32 614.83
2002 12 03 19 39   6.91 283.40   2.04   3.07 614.90
2002 12 03 19 49   6.94 314.04   1.87   3.14 614.96
2002 12 03 19 59   4.27 298.15   1.99   3.07 614.94
2002 12 03 20 09   6.10 307.27   1.99   3.24 615.07
2002 12 03 20 19   6.32 318.36   1.80   3.39 615.14
2002 12 03 20 29   5.39 303.01   1.67   3.44 615.20
2002 12 03 20 39   5.71 317.12   1.62   3.51 615.25
2002 12 03 20 49   7.20 295.26   1.50   3.56 615.22
2002 12 03 20 59   7.65 305.46   1.62   3.32 615.24
2002 12 03 21 09   6.17 307.31   1.80   3.51 615.26
2002 12 03 21 19   4.96 288.58   1.80   3.49 615.31
2002 12 03 21 29   3.90 300.35   1.87   3.51 615.28
2002 12 03 21 39   4.90 300.26   1.75   3.44 615.17
2002 12 03 21 49   4.81 301.23   2.04   3.68 615.19
2002 12 03 21 59   4.37 307.92   2.23   3.63 615.19
2002 12 03 22 09   7.28 302.10   1.89   3.76 615.16
2002 12 03 22 19   6.22 289.19   2.12   3.71 615.12
2002 12 03 22 29   6.27 288.67   2.11   3.71 615.12
2002 12 03 22 39   6.45 289.72   2.11   3.68 615.10
2002 12 03 22 49   5.64 306.34   2.23   3.44 615.10
2002 12 03 22 59   3.29 293.59   2.16   3.53 615.17
2002 12 03 23 09   3.87 289.90   2.28   3.54 615.13
2002 12 03 23 19   5.55 303.60   2.11   3.61 615.13
2002 12 03 23 29   6.66 308.71   2.28   3.49 615.11
2002 12 03 23 39   8.09 310.54   2.23   3.56 614.97
2002 12 03 23 49   7.64 313.88   2.04   3.63 614.89
2002 12 03 23 59   7.35 314.22   2.23   3.61 614.90
2002 12 04 00 09   6.95 312.30   2.16   3.54 614.84
2002 12 04 00 19   7.99 307.75   2.11   3.56 614.78
2002 12 04 00 29   8.87 306.15   2.11   3.36 614.78
2002 12 04 00 39   8.91 294.21   1.92   3.29 614.78
2002 12 04 00 49   9.59 302.99   1.55   3.26 614.76
2002 12 04 00 59   8.96 293.24   1.87   3.22 614.70
2002 12 04 01 09   9.39 293.58   1.55   3.07 614.63
2002 12 04 01 19  10.03 298.42   1.99   2.90 614.49
2002 12 04 01 29  10.51 306.51   1.87   2.95 614.44
2002 12 04 01 39  11.25 287.21   2.04   2.90 614.37
2002 12 04 01 49  11.98 292.92   1.99   2.87 614.36
2002 12 04 01 59  12.23 289.18   2.23   2.83 614.28
2002 12 04 02 09  11.98 288.49   2.23   2.83 614.21
2002 12 04 02 19  10.96 289.37   2.16   2.83 614.20
2002 12 04 02 29  12.28 296.76   2.23   2.80 614.10
2002 12 04 02 39  12.04 293.67   2.36   2.78 614.00
2002 12 04 02 49  14.53 300.18   2.36   2.83 613.91
2002 12 04 02 59  14.23 295.64   2.04   2.99 613.81
