2001 03 01 00 09  12.81 131.95   1.55  11.18 615.19
2001 03 01 00 19  14.05 136.88   1.19  10.72 615.09
2001 03 01 00 29  10.18 141.09   0.95  10.18 614.99
2001 03 01 00 39  12.66 112.89   1.14   7.81 615.00
2001 03 01 00 49  16.77 111.65   2.78   3.98 614.83
2001 03 01 00 59  13.40 135.29   2.77   8.44 614.71
2001 03 01 01 09  11.40 137.84   1.38   6.14 614.79
2001 03 01 01 19  13.31 122.43   2.36   3.39 614.77
2001 03 01 01 29  14.43 137.15   2.97   3.44 614.79
2001 03 01 01 39  10.08 121.07   3.75   2.26 614.74
2001 03 01 01 49  14.97 135.65   3.75   2.80 614.71
2001 03 01 01 59  11.55 147.72   3.39   2.44 614.71
2001 03 01 02 09  11.54 135.38   3.70   3.29 614.66
2001 03 01 02 19  14.64 145.38   3.34   3.49 614.55
2001 03 01 02 29  11.27 162.21   3.21   2.63 614.58
2001 03 01 02 39  13.71 139.70   3.39   2.44 614.55
2001 03 01 02 49  12.47 137.23   3.70   2.34 614.46
2001 03 01 02 59   9.32 142.33   3.46   2.34 614.40
2001 03 01 03 09  12.39 139.00   3.75   2.17 614.30
2001 03 01 03 19  10.18 141.17   3.75   1.78 614.33
2001 03 01 03 29   9.98 129.49   3.63   2.64 614.26
2001 03 01 03 39   9.69 148.05   3.01   2.66 614.22
2001 03 01 03 49  10.28 130.57   3.09   2.14 614.26
2001 03 01 03 59  11.23 130.64   3.70   1.92 614.24
2001 03 01 04 09  11.04 128.38   3.70   1.68 614.24
2001 03 01 04 19  10.17 127.94   3.83   1.61 614.27
2001 03 01 04 29  12.66 128.12   3.63   1.53 614.24
2001 03 01 04 39  11.73 145.91   3.70   2.21 614.22
2001 03 01 04 49  13.98 141.88   3.01   2.46 614.37
2001 03 01 04 59  15.84 141.18   3.09   2.28 614.51
2001 03 01 05 09  14.33 143.74   3.22   2.17 614.48
2001 03 01 05 19  13.88 140.29   3.21   2.29 614.34
2001 03 01 05 29  14.13 149.28   3.14   2.05 614.42
2001 03 01 05 39  15.06 139.70   2.90   2.12 614.60
2001 03 01 05 49  13.35 136.79   2.97   2.26 614.56
2001 03 01 05 59  11.60 126.98   2.97   1.92 614.69
2001 03 01 06 09  11.94 132.04   2.77   2.46 614.78
2001 03 01 06 19   7.33 145.83   2.72   3.44 614.88
2001 03 01 06 29  13.05 137.85   2.41   3.14 615.05
2001 03 01 06 39  13.50 142.68   2.66   1.85 615.19
2001 03 01 06 49  11.06 139.70   3.14   2.63 615.20
2001 03 01 06 59  13.93 150.61   3.02   3.64 615.22
2001 03 01 07 09  13.11 152.07   3.26   2.95 615.26
2001 03 01 07 19  13.15 155.33   3.70   2.60 615.25
2001 03 01 07 29  14.38 159.99   3.70   3.71 615.18
2001 03 01 07 39  13.50 165.09   3.75   3.49 615.38
2001 03 01 07 49  11.68 161.67   4.49   2.46 615.45
2001 03 01 07 59  11.53 158.50   5.17   1.80 615.58
2001 03 01 08 09  12.76 157.70   5.46   1.92 615.70
2001 03 01 08 19  13.15 150.69   5.90   2.07 615.69
2001 03 01 08 29  16.23 159.99   6.63   2.12 615.77
2001 03 01 08 39  14.78 157.84   6.63   2.75 615.81
2001 03 01 08 49  13.30 161.76   6.51   2.80 615.87
2001 03 01 08 59  15.26 155.56   6.63   3.02 615.92
2001 03 01 09 09  16.38 159.35   6.76   2.17 615.97
2001 03 01 09 19  16.23 170.02   7.42   3.07 616.04
2001 03 01 09 29  16.65 163.24   7.66   3.27 616.06
2001 03 01 09 39  13.64 151.72   7.41   3.68 616.18
2001 03 01 09 49  14.30 162.79   7.78   4.52 616.17
2001 03 01 09 59  14.75 175.54   7.90   3.71 616.14
2001 03 01 10 09  16.64 165.53   7.85   4.88 616.17
2001 03 01 10 19  17.06 159.30   8.46   4.51 616.09
2001 03 01 10 29  14.21 163.52   8.34   3.37 616.04
2001 03 01 10 39  14.76 187.34   8.71   2.70 616.02
2001 03 01 10 49  17.97 171.17   8.90   4.05 616.09
2001 03 01 10 59  11.30 171.43   8.76   3.78 616.05
2001 03 01 11 09  14.82 167.37   9.12   4.23 615.91
2001 03 01 11 19  18.18 192.32   9.49   3.63 615.73
2001 03 01 11 29  15.31 174.84   9.61   3.54 615.79
2001 03 01 11 39  17.36 145.23   9.24   3.56 615.65
2001 03 01 11 49  20.73 170.37   8.76   5.56 615.56
2001 03 01 11 59  16.87 153.48   8.63   6.37 615.62
2001 03 01 12 09  17.46 150.91   8.27   8.40 615.51
2001 03 01 12 19  13.55 164.92   8.10   6.02 615.38
2001 03 01 12 29  15.64 143.91   8.71   6.78 615.35
2001 03 01 12 39  11.53 139.07   8.47   4.83 615.39
2001 03 01 12 49  14.63 162.73   8.22   7.05 615.30
2001 03 01 12 59  12.96 147.43   8.34   4.15 615.25
2001 03 01 13 09   8.22 202.86   8.46   4.71 615.23
2001 03 01 13 19   8.47 168.60   8.62   6.02 615.17
