1992 06 01 00 00   20.75  80.64    NaN    NaN
1992 06 01 00 09   22.04  67.95    NaN    NaN
1992 06 01 00 20   17.89  78.76    NaN    NaN
1992 06 01 00 29   15.85  76.62    NaN    NaN
1992 06 01 00 40   19.57  79.05    NaN    NaN
1992 06 01 00 49   17.43  78.04    NaN    NaN
1992 06 01 01 00   16.28  82.51    NaN    NaN
1992 06 01 01 09   16.17  72.62    NaN    NaN
1992 06 01 01 20   13.90  83.96    NaN    NaN
1992 06 01 01 30   17.76  50.53    NaN    NaN
1992 06 01 01 39   17.08  70.93    NaN    NaN
1992 06 01 01 50   15.11  78.81    NaN    NaN
1992 06 01 01 59   13.22  64.34    NaN    NaN
1992 06 01 02 10   12.93  67.62    NaN    NaN
1992 06 01 02 19   15.07  59.99    NaN    NaN
1992 06 01 02 30    9.45  70.17    NaN    NaN
1992 06 01 02 39   13.41  71.59    NaN    NaN
1992 06 01 02 50   13.49  63.71    NaN    NaN
1992 06 01 03 00   15.73  54.09    NaN    NaN
1992 06 01 03 09   13.08  66.53    NaN    NaN
1992 06 01 03 20   15.27  62.92    NaN    NaN
1992 06 01 03 29    9.49  53.19    NaN    NaN
1992 06 01 03 40   13.70  75.88    NaN    NaN
1992 06 01 03 49   12.72  64.21    NaN    NaN
1992 06 01 04 00   15.12  61.23    NaN    NaN
1992 06 01 04 09   15.28  63.82    NaN    NaN
1992 06 01 04 20   15.94  77.19    NaN    NaN
1992 06 01 04 30   16.06  62.69    NaN    NaN
1992 06 01 04 39   15.60  60.86    NaN    NaN
1992 06 01 04 50   15.04  68.64    NaN    NaN
1992 06 01 04 59   15.56  66.23    NaN    NaN
1992 06 01 05 10   14.61  67.73    NaN    NaN
1992 06 01 05 19   13.46  67.72    NaN    NaN
1992 06 01 05 30   10.42  64.91    NaN    NaN
1992 06 01 05 39   13.50  65.93    NaN    NaN
1992 06 01 05 50    8.67  65.49    NaN    NaN
1992 06 01 06 00   15.77  62.62    NaN    NaN
1992 06 01 06 09   15.31  63.05    NaN    NaN
1992 06 01 06 20   15.40  64.48    NaN    NaN
1992 06 01 06 29   14.70  67.72    NaN    NaN
1992 06 01 06 40   15.01  65.87    NaN    NaN
1992 06 01 06 49   12.79  66.67    NaN    NaN
1992 06 01 07 00   14.38  66.61    NaN    NaN
1992 06 01 07 09   14.21  79.00    NaN    NaN
1992 06 01 07 20   13.22  64.99    NaN    NaN
1992 06 01 07 30   15.41  64.06    NaN    NaN
1992 06 01 07 39   12.64  60.84    NaN    NaN
1992 06 01 07 50   12.03  75.30    NaN    NaN
1992 06 01 07 59   11.98  91.32    NaN    NaN
1992 06 01 08 10   11.58  77.12    NaN    NaN
1992 06 01 08 19   13.21  73.86    NaN    NaN
1992 06 01 08 30   12.07  71.35    NaN    NaN
1992 06 01 08 39   12.18  76.09    NaN    NaN
1992 06 01 08 50   11.60  76.84    NaN    NaN
1992 06 01 09 00   12.02  78.93    NaN    NaN
1992 06 01 09 09   13.71  69.93    NaN    NaN
1992 06 01 09 20   13.03  79.26    NaN    NaN
1992 06 01 09 29   12.34  84.27    NaN   0.01
1992 06 01 09 40   11.96  73.88    NaN    NaN
1992 06 01 09 49   14.71  69.60    NaN    NaN
1992 06 01 10 00   14.73  77.55    NaN    NaN
1992 06 01 10 09   11.99  64.56    NaN    NaN
1992 06 01 10 20   11.97  71.37    NaN    NaN
1992 06 01 10 30   12.03  78.54    NaN    NaN
1992 06 01 10 39   10.92  81.45    NaN    NaN
1992 06 01 10 50   12.13  79.34    NaN    NaN
1992 06 01 10 59   11.50  73.17    NaN    NaN
1992 06 01 11 10   11.43  73.57    NaN    NaN
1992 06 01 11 19   12.81  78.22    NaN    NaN
1992 06 01 11 30   12.64  78.22    NaN   0.18
1992 06 01 11 39   13.70  74.60    NaN    NaN
1992 06 01 11 50   13.51  65.89    NaN    NaN
1992 06 01 12 00   14.15  70.24    NaN    NaN
1992 06 01 12 09   14.51  65.92    NaN    NaN
1992 06 01 12 20   15.83  62.58    NaN    NaN
1992 06 01 12 29   15.10  67.02    NaN    NaN
1992 06 01 12 40   15.92  68.40    NaN    NaN
1992 06 01 12 49   16.38  69.12    NaN    NaN
1992 06 01 13 00   16.36  70.28    NaN    NaN
1992 06 01 13 09   14.63  66.64    NaN    NaN
1992 06 01 13 20   15.20  64.88    NaN    NaN
1992 06 01 13 30   18.64  62.57    NaN    NaN
1992 06 01 13 39   17.25  64.05    NaN    NaN
1992 06 01 13 50   16.54  56.80    NaN    NaN
1992 06 01 13 59   18.66  63.70    NaN    NaN
1992 06 01 14 10   16.14  68.44    NaN    NaN
1992 06 01 14 19   16.76  63.58    NaN    NaN
1992 06 01 14 30   17.14  66.61    NaN   0.16
1992 06 01 14 39   15.29  63.34    NaN   0.11
1992 06 01 14 50   17.09  71.34    NaN   0.30
1992 06 01 15 00   17.07  77.20    NaN   0.39
1992 06 01 15 09   19.04  71.44    NaN   0.37
1992 06 01 15 20   18.17  74.38    NaN   0.42
1992 06 01 15 29   17.34  74.74    NaN   0.41
1992 06 01 15 40   17.83  75.20    NaN   0.53
1992 06 01 15 49   19.12  78.40    NaN   0.73
1992 06 01 16 00   22.04  71.45    NaN   0.81
1992 06 01 16 09   16.09  69.69    NaN   0.71
1992 06 01 16 20   17.36  79.79    NaN   0.82
1992 06 01 16 30   17.55  77.66    NaN   0.78
1992 06 01 16 39   15.27  85.92    NaN   0.44
1992 06 01 16 50   15.63  85.37    NaN   0.29
1992 06 01 16 59   16.55  89.30    NaN   0.20
1992 06 01 17 10   17.62  90.07    NaN    NaN
1992 06 01 17 19   13.80  96.92    NaN    NaN
1992 06 01 17 30   16.63  99.45    NaN    NaN
