2003 01 01 00 00   4.35 303   4.00   4 618.1
2003 01 01 00 05   3.48 307   4.00  10 618.0
2003 01 01 00 10   2.61 285   4.60  12 618.0
2003 01 01 00 13   2.61 282   4.80  14 618.0
2003 01 01 00 20   2.61 286   5.30  14 617.9
2003 01 01 00 25   3.48 294   5.40  16 618.0
2003 01 01 00 30   3.48 288   5.50  15 617.9
2003 01 01 00 35   6.09 285   5.50  14 617.9
2003 01 01 00 40   4.35 286   5.40  13 617.9
2003 01 01 00 45   4.35 285   5.40  13 617.8
2003 01 01 00 50   4.35 286   5.40  13 617.8
2003 01 01 00 55   4.35 287   5.40  14 617.8
2003 01 01 01 00   4.35 283   5.40  14 617.7
2003 01 01 01 05   5.22 288   5.40  13 617.7
2003 01 01 01 10   4.35 287   5.40  13 617.7
2003 01 01 01 15   4.35 284   5.40  13 617.6
2003 01 01 01 20   5.22 288   5.40  16 617.6
2003 01 01 01 25   4.35 289   5.40  15 617.5
2003 01 01 01 30   4.35 289   5.30  16 617.5
2003 01 01 01 35   6.09 298   5.30  14 617.5
2003 01 01 01 40   6.09 284   5.20  14 617.4
2003 01 01 01 45   6.09 282   5.20  14 617.5
2003 01 01 01 50   6.09 282   5.30  14 617.4
2003 01 01 01 55   6.09 285   5.20  14 617.4
2003 01 01 02 00   5.22 283   5.20  15 617.3
2003 01 01 02 05   6.96 284   5.20  16 617.3
2003 01 01 02 10   6.09 293   5.10  17 617.2
2003 01 01 02 15   5.22 290   5.20  17 617.2
2003 01 01 02 20   8.70 294   5.00  18 617.1
2003 01 01 02 25   6.96 291   5.00  16 617.1
2003 01 01 02 30   9.57 295   5.00  14 617.1
2003 01 01 02 35   8.70 293   4.80  13 617.0
2003 01 01 02 40   7.83 289   4.70  13 617.0
2003 01 01 02 45   8.70 287   4.60  13 617.0
2003 01 01 02 50   7.83 291   4.50  13 617.0
2003 01 01 02 55   9.57 288   4.30  13 616.9
2003 01 01 03 00   8.70 283   4.30  12 616.9
2003 01 01 03 05  10.43 289   4.50  12 616.8
2003 01 01 03 10   9.57 287   4.50  12 616.9
2003 01 01 03 15   9.57 282   4.50  12 616.8
2003 01 01 03 20   9.57 282   4.60  12 616.8
2003 01 01 03 25  11.30 285   4.70  12 616.8
2003 01 01 03 30  11.30 285   4.60  13 616.7
2003 01 01 03 35   9.57 286   4.50  12 616.7
2003 01 01 03 40   9.57 284   4.50  12 616.7
2003 01 01 03 45  11.30 299   4.50  13 616.7
2003 01 01 03 50   9.57 304   4.50  12 616.7
2003 01 01 03 55  10.43 286   4.50   9 616.7
2003 01 01 04 00  10.43 302   4.40   8 616.7
2003 01 01 04 05   9.57 285   4.30   6 616.6
2003 01 01 04 10  10.43 296   4.20   8 616.6
2003 01 01 04 15   9.57 301   4.30   7 616.7
2003 01 01 04 20  12.17 308   4.30   8 616.8
2003 01 01 04 25   8.70 301   4.30   6 616.8
2003 01 01 04 30   8.70 302   4.30   7 616.7
2003 01 01 04 35   8.70 302   4.30   8 616.8
2003 01 01 04 40  10.43 308   4.30  11 616.8
2003 01 01 04 45   8.70 297   4.50   9 616.8
2003 01 01 04 50   8.70 299   4.40   9 616.8
2003 01 01 04 55   7.83 310   4.30   9 616.8
2003 01 01 05 00   6.96 299   4.30  10 616.8
2003 01 01 05 05   7.83 304   4.30  11 616.8
2003 01 01 05 10   7.83 302   4.30  11 616.7
2003 01 01 05 15   6.96 295   4.10  12 616.7
2003 01 01 05 20   7.83 296   4.00  12 616.8
2003 01 01 05 25   7.83 297   4.00  13 616.8
2003 01 01 05 30   7.83 297   3.80  13 616.8
2003 01 01 05 35   7.83 294   3.80  13 616.8
2003 01 01 05 40   8.70 304   3.90  13 616.8
2003 01 01 05 45   9.57 303   4.00  13 616.9
2003 01 01 05 50   8.70 303   4.20  12 616.9
2003 01 01 05 55   9.57 300   4.30  12 617.0
2003 01 01 06 00   7.83 295   4.20  12 617.0
2003 01 01 06 05   8.70 290   4.00  13 617.1
2003 01 01 06 10   7.83 288   4.00  13 617.0
2003 01 01 06 15   7.83 288   4.00  13 617.1
2003 01 01 06 20   8.70 288   4.00  13 617.1
2003 01 01 06 25  10.43 286   3.80  13 617.1
2003 01 01 06 30  10.43 292   3.80  13 617.2
2003 01 01 06 35  12.17 293   3.80  13 617.2
2003 01 01 06 40  13.04 296   4.10  13 617.3
2003 01 01 06 45  13.91 294   4.20  12 617.3
2003 01 01 06 50  13.04 293   4.30  12 617.3
2003 01 01 06 55  14.78 288   4.40  12 617.4
2003 01 01 07 00  16.52 293   4.50  12 617.4
2003 01 01 07 05  17.39 292   4.70  12 617.4
2003 01 01 07 10  15.65 294   4.80  12 617.4
2003 01 01 07 15  16.52 294   4.80  12 617.5
2003 01 01 07 20  13.91 295   4.70  12 617.5
2003 01 01 07 25  14.78 279   4.50  12 617.4
2003 01 01 07 30  16.52 291   4.30  12 617.5
2003 01 01 07 35  18.26 292   4.50  12 617.5
2003 01 01 07 40  16.52 285   4.80  12 617.6
2003 01 01 07 45  19.13 293   5.10  11 617.6
2003 01 01 07 50  18.26 284   5.20  11 617.6
2003 01 01 07 55  17.39 284   5.30  11 617.6
2003 01 01 08 00  15.65 281   5.40  11 617.6
2003 01 01 08 05  18.26 295   5.40  11 617.7
2003 01 01 08 10  14.78 295   5.60  11 617.7
2003 01 01 08 15  15.65 282   5.50  10 617.7
2003 01 01 08 20  14.78 278   5.40  10 617.8
2003 01 01 08 25  15.65 288   5.50  10 617.9
2003 01 01 08 30  16.52 285   5.60  10 618.0
2003 01 01 08 35  13.91 272   5.70  10 618.0
2003 01 01 08 40  13.91 286   5.80  10 618.1
2003 01 01 08 45  15.65 284   5.90  10 618.1
2003 01 01 08 50  13.91 290   6.00  10 618.1
