1996 02 01 00 00    0.00 253.59  -3.07  51.07
1996 02 01 00 10    0.00 253.82  -2.07  45.43
1996 02 01 00 20    0.00 253.78  -1.33  28.80
1996 02 01 00 30    0.00 253.67  -1.30  30.00
1996 02 01 00 40    0.00 253.60  -1.21  27.33
1996 02 01 00 50    0.00 253.79  -1.22  28.48
1996 02 01 01 00    0.00 253.86  -1.34  26.47
1996 02 01 01 10    0.00 253.85  -1.22  25.24
1996 02 01 01 20   57.83 261.02  -1.38  19.91
1996 02 01 01 30   58.02 265.50  -0.97  19.77
1996 02 01 01 40   50.12 268.27  -0.67  23.36
1996 02 01 01 50   55.81 270.02  -0.34  21.47
1996 02 01 02 00   54.09 265.77  -1.23  28.56
1996 02 01 02 10   57.22 268.98  -1.24  19.76
1996 02 01 02 20   55.20 266.62  -0.31  21.14
1996 02 01 02 30   54.63 264.62  -0.49  19.81
1996 02 01 02 40   54.45 265.98  -0.59  18.12
1996 02 01 02 50   50.06 263.97  -0.61  26.66
1996 02 01 03 00   50.72 277.50  -0.79  21.10
1996 02 01 03 10   54.98 261.96  -1.94  18.80
1996 02 01 03 20   54.69 262.24  -2.11  17.07
1996 02 01 03 30   52.63 269.68  -2.34  15.03
1996 02 01 03 40   53.74 262.13  -2.66  13.54
1996 02 01 03 50   56.67 269.05  -2.93  14.78
1996 02 01 04 00   56.10 270.36  -1.89  12.90
1996 02 01 04 10   55.04 266.81  -2.02  13.31
1996 02 01 04 20   57.32 282.74  -2.31  13.21
1996 02 01 04 30   57.97 271.54  -2.92  12.05
1996 02 01 04 40   57.83 264.38  -3.04  13.36
1996 02 01 04 50   58.56 270.84  -3.04  12.86
1996 02 01 05 00   57.60 270.56  -2.90  12.99
1996 02 01 05 10   60.85 239.90  -3.34  13.05
1996 02 01 05 20   51.52 275.27  -3.04  12.44
1996 02 01 05 30   51.11 270.49  -2.37  14.68
1996 02 01 05 40   50.33 258.65  -3.45  12.71
1996 02 01 05 50   53.40 258.13  -3.51  12.12
1996 02 01 06 00   53.48 267.56  -3.47  11.90
1996 02 01 06 10   55.17 263.82  -2.59  10.95
1996 02 01 06 20   47.23 256.79  -3.47  11.11
1996 02 01 06 30   47.38 262.18  -2.80  12.45
1996 02 01 06 40   48.23 260.72  -3.04  17.87
1996 02 01 06 50   51.52 276.94  -3.84  33.58
1996 02 01 07 00   46.62 264.62  -2.92  42.09
1996 02 01 07 10   52.02 253.85  -2.79  42.59
1996 02 01 07 20   50.92 264.43  -3.92  38.08
1996 02 01 07 30   51.52 268.35  -3.56  34.22
1996 02 01 07 40   48.56 268.37  -2.88  32.17
1996 02 01 07 50   54.36 265.72  -3.04  33.03
1996 02 01 08 00   49.19 248.86  -2.44  25.27
1996 02 01 08 10   52.07 258.43  -3.63  28.83
1996 02 01 08 20   47.22 261.14  -3.47  30.33
1996 02 01 08 30   49.00 276.01  -2.43  36.45
1996 02 01 08 40   57.61 285.99  -2.60  37.24
1996 02 01 08 50   54.14 269.72  -4.02  39.26
1996 02 01 09 00   49.73 275.21  -3.22  31.75
1996 02 01 09 10   45.44 271.95  -3.54  28.94
1996 02 01 09 20   52.56 267.94  -3.75  27.53
1996 02 01 09 30   51.46 260.70  -3.27  18.25
1996 02 01 09 40   49.38 262.51  -4.27  15.28
1996 02 01 09 50   47.69 264.21  -3.41  17.68
1996 02 01 10 00   44.55 278.81  -3.98  18.33
1996 02 01 10 10   50.51 263.18  -4.57  21.89
1996 02 01 10 20   45.00 262.95  -4.87  17.67
1996 02 01 10 30   42.95 264.47  -4.14  17.38
1996 02 01 10 40   40.74 264.25  -4.22  14.67
1996 02 01 10 50   44.47 272.34  -4.17  14.64
1996 02 01 11 00   41.40 267.53  -4.00  14.03
1996 02 01 11 10   45.37 267.35  -4.61  12.98
1996 02 01 11 20   41.03 275.07  -4.09  12.64
1996 02 01 11 30   44.70 284.03  -4.06  12.94
1996 02 01 11 40   47.67 269.09  -3.83  11.66
1996 02 01 11 50   45.66 263.64  -4.22  11.42
1996 02 01 12 00   43.92 261.71  -5.00  12.77
1996 02 01 12 10   50.98 266.15  -5.06  11.32
1996 02 01 12 20   51.29 264.39  -4.39  12.49
1996 02 01 12 30   40.27 266.42  -5.48  12.99
1996 02 01 12 40   42.15 271.99  -5.63  13.48
1996 02 01 12 50   44.77 282.36  -5.42  14.17
1996 02 01 13 00   44.34 257.73  -5.39  14.44
1996 02 01 13 10   42.23 264.40  -5.26  14.46
