2006 05 01 00 00   34.78     263   -0.20      10   612.3
2006 05 01 00 05   37.39     282   -0.20      10   612.1
2006 05 01 00 10   37.39     276   -0.20      10   611.9
2006 05 01 00 15   35.65     267   -0.40      11   611.5
2006 05 01 00 20   39.13     267   -0.20      10   611.6
2006 05 01 00 25   34.78     270   -0.40      10   611.7
2006 05 01 00 30   35.65     270   -0.40      11   611.6
2006 05 01 00 35   38.26     251   -0.20      11   611.5
2006 05 01 00 40   34.78     217   -0.30      11   611.6
2006 05 01 00 45   33.04     273   -0.50      11   611.8
2006 05 01 00 50   36.52     280   -0.30      12   611.7
2006 05 01 00 55   36.52     277   -0.20      11   611.7
2006 05 01 01 00   33.91     269   -0.40      11   611.7
2006 05 01 01 05   34.78     284   -0.30      11   611.8
2006 05 01 01 10   36.52     247   -0.40      12   611.6
2006 05 01 01 15   35.65     279   -0.50      12   611.5
2006 05 01 01 20   35.65     281   -0.50      12   611.8
2006 05 01 01 25   35.65     257   -0.60      13   611.8
2006 05 01 01 30   32.17     279   -0.70      12   611.7
2006 05 01 01 35   34.78     281   -0.70      12   611.7
2006 05 01 01 40   33.91     234   -0.70      12   611.7
2006 05 01 01 45   35.65     230   -0.70      12   611.5
2006 05 01 01 50   34.78     248   -0.70      13   611.6
2006 05 01 01 55   32.17     215   -0.80      12   611.4
2006 05 01 02 00   36.52     238   -0.80      13   611.3
2006 05 01 02 05   36.52     278   -0.80      12   611.2
2006 05 01 02 10   34.78     266   -0.80      12   611.2
2006 05 01 02 15   36.52     277   -0.80      12   611.1
2006 05 01 02 20   37.39     277   -0.80      11   611.0
2006 05 01 02 25   36.52     279   -0.70      12   611.0
2006 05 01 02 30   36.52     280   -0.70      12   611.0
2006 05 01 02 35   35.65     270   -0.50      12   611.0
2006 05 01 02 40   33.91     279   -0.60      12   611.1
2006 05 01 02 45   33.04     279   -0.80      12   611.1
2006 05 01 02 50   33.04     282   -0.80      12   611.1
2006 05 01 02 55   33.91     276   -0.80      12   610.9
