1995 11 01 00 00    8.81  67.87   6.62  63.33
1995 11 01 00 09    3.71 212.68   5.96  52.75
1995 11 01 00 20    1.94 225.04   5.13  62.69
1995 11 01 00 29    0.01 295.77   5.71  63.63
1995 11 01 00 40    0.00  53.12   5.65  61.34
1995 11 01 00 49    0.24 317.31   6.65  58.03
1995 11 01 01 00    4.02 119.08   6.77  31.30
1995 11 01 01 09    2.14 313.90   6.49  57.09
1995 11 01 01 20    0.01 158.96   4.69  51.50
1995 11 01 01 30    0.04 145.17   5.36  54.19
1995 11 01 01 39    2.48 233.82   5.51  63.48
1995 11 01 01 50    5.31 254.69   3.41  76.16
1995 11 01 01 59    8.42 229.54   3.16  81.03
1995 11 01 02 10    8.31 221.10   2.80  83.79
1995 11 01 02 19    4.78 259.39   2.47  86.80
1995 11 01 02 30    0.24 205.98   3.75  65.47
1995 11 01 02 39    1.36 267.47   3.59  74.53
1995 11 01 02 50    5.29 241.14   3.32  76.80
1995 11 01 03 00    6.19 245.11   2.39  81.11
1995 11 01 03 09    5.47 255.87   1.18  88.52
1995 11 01 03 20   11.28 240.65   0.96  89.22
1995 11 01 03 29   10.66 247.78   0.87  44.44
1995 11 01 03 40    9.52 223.02   0.88  26.94
1995 11 01 03 49    6.49 236.59   1.02  26.49
1995 11 01 04 00   10.22 238.74   0.71  12.08
1995 11 01 04 09   10.31 236.45   0.92  12.47
1995 11 01 04 20    6.47 235.45   1.18  10.50
1995 11 01 04 30    7.01 225.48   1.21   9.66
1995 11 01 04 39   10.74 235.42   0.99  10.66
1995 11 01 04 50    8.51 235.40   0.80   9.65
1995 11 01 04 59   11.30 232.47   0.45   7.74
1995 11 01 05 10   11.59 241.77   0.78   7.13
1995 11 01 05 19   10.96 246.20   0.49   9.78
1995 11 01 05 30   13.09 238.84   0.32   4.65
1995 11 01 05 39   13.90 234.04  -0.05   4.51
1995 11 01 05 50   15.97 240.19   0.15   3.82
1995 11 01 06 00   12.08 249.43   0.35   3.18
1995 11 01 06 09   17.26 240.62   0.33   5.92
1995 11 01 06 20   15.27 245.64   0.15   5.48
1995 11 01 06 29   17.52 241.07   0.08   5.24
1995 11 01 06 40   18.75 248.79  -0.17   5.23
1995 11 01 06 49   20.59 252.18  -0.82   7.49
1995 11 01 07 00   22.44 249.25  -1.09   9.92
1995 11 01 07 09   20.85 254.54  -0.73  10.22
1995 11 01 07 20   22.21 249.47  -0.91   9.91
1995 11 01 07 30   24.69 253.58  -1.01  11.60
1995 11 01 07 39   22.54 247.17  -0.96  13.08
1995 11 01 07 50   22.01 247.17  -1.14  16.35
1995 11 01 07 59   21.59 254.76  -1.50  26.43
1995 11 01 08 10   22.63 247.49  -1.32  25.61
1995 11 01 08 19   24.07 250.58  -1.63  27.91
1995 11 01 08 30   22.05 253.76  -1.12  20.90
1995 11 01 08 39   23.35 248.51  -1.52  17.79
1995 11 01 08 50   26.28 254.41  -1.38  14.20
1995 11 01 09 00   23.46 258.07  -1.55  12.58
1995 11 01 09 09   22.01 255.28  -1.18  12.34
1995 11 01 09 20   25.13 257.15  -1.40  11.78
1995 11 01 09 29   22.15 256.78  -1.14  10.87
1995 11 01 09 40   27.28 248.62  -1.49  11.12
1995 11 01 09 49   20.40 255.27  -1.28  10.39
1995 11 01 10 00   23.65 252.78  -1.46  11.20
1995 11 01 10 09   23.50 254.32  -1.41  11.06
1995 11 01 10 20   25.21 249.95  -1.32  10.92
1995 11 01 10 30   23.05 254.40  -1.38  11.62
1995 11 01 10 39   24.90 254.84  -1.73  11.74
1995 11 01 10 50   23.34 254.09  -1.75  11.21
1995 11 01 10 59   23.07 250.07  -1.68  12.59
1995 11 01 11 10   24.05 249.57  -2.24  16.94
1995 11 01 11 19   22.67 251.84  -1.99  19.70
1995 11 01 11 30   24.34 249.92  -2.27  19.88
