7.00000    8.64990E-02
7.00010    8.14746E-02
7.00020    7.40217E-02
7.00030    6.47510E-02
7.00040    5.40780E-02
7.00050    4.24205E-02
7.00060    3.06081E-02
7.00070    1.95765E-02
7.00080    1.06093E-02
7.00090    4.58056E-03
7.00100    1.44000E-03
7.00110    2.94191E-04
7.00120    3.27777E-05
7.00130    1.48102E-06
7.00140    3.88586E-09
7.00150  0.
7.00160    2.93963E-07
7.00170    1.18343E-05
7.00180    1.51000E-04
7.00190    9.52055E-04
7.00200    3.67426E-03
7.00210    1.00058E-02
7.00220    2.09571E-02
7.00230    3.62385E-02
7.00240    5.48370E-02
7.00250    7.53189E-02
7.00260    9.64248E-02
7.00270   0.117226
7.00280   0.137304
7.00290   0.156229
7.00300   0.173730
7.00310   0.189953
7.00320   0.204658
7.00330   0.217862
7.00340   0.229622
7.00350   0.240710
7.00360   0.251905
7.00370   0.263230
7.00380   0.274120
7.00390   0.284095
7.00400   0.293094
7.00410   0.301245
7.00420   0.308799
7.00430   0.315771
7.00440   0.321956
7.00450   0.327250
7.00460   0.332157
7.00470   0.337787
7.00480   0.343517
7.00490   0.348534
7.00500   0.352823
7.00510   0.356591
7.00520   0.359954
7.00530   0.362843
7.00540   0.365128
7.00550   0.366651
7.00560   0.367185
7.00570   0.366367
7.00580   0.363718
7.00590   0.358504
7.00600   0.349251
7.00610   0.333655
7.00620   0.311938
7.00630   0.289993
7.00640   0.278605
7.00650   0.280251
7.00660   0.281186
7.00670   0.277969
7.00680   0.295172
7.00690   0.332762
7.00700   0.364221
7.00710   0.382393
7.00720   0.392864
7.00730   0.399644
7.00740   0.404273
7.00750   0.407576
7.00760   0.409968
7.00770   0.411745
7.00780   0.412973
7.00790   0.413722
7.00800   0.414166
7.00810   0.414113
7.00820   0.413467
7.00830   0.412183
7.00840   0.410019
7.00850   0.406542
7.00860   0.401516
7.00870   0.396159
7.00880   0.391586
7.00890   0.385301
7.00900   0.374709
7.00910   0.358405
7.00920   0.334813
7.00930   0.302187
7.00940   0.262369
7.00950   0.223906
7.00960   0.202631
7.00970   0.209477
7.00980   0.239155
 7.00990   0.276455
 7.01000   0.309593
 7.01010   0.331947
 7.01020   0.342410
 7.01030   0.343302
 7.01040   0.341213
 7.01050   0.345569
 7.01060   0.358267
 7.01070   0.372132
 7.01080   0.381768
 7.01090   0.386805
 7.01100   0.388147
 7.01110   0.387983
 7.01120   0.388318
 7.01130   0.387633
 7.01140   0.384930
 7.01150   0.380353
 7.01160   0.373473
 7.01170   0.363101
 7.01180   0.347202
 7.01190   0.326079
 7.01200   0.307172
 7.01210   0.292142
 7.01220   0.271458
 7.01230   0.242351
 7.01240   0.214591
 7.01250   0.201706
 7.01260   0.210264
 7.01270   0.233951
 7.01280   0.259725
 7.01290   0.277133
 7.01300   0.279244
 7.01310   0.260255
 7.01320   0.217353
 7.01330   0.158648
 7.01340   0.140795
 7.01350   0.197403
 7.01360   0.263458
 7.01370   0.298596
 7.01380   0.311546
 7.01390   0.315266
 7.01400   0.316533
 7.01410   0.316721
 7.01420   0.317335
 7.01430   0.315828
 7.01440   0.308899
 7.01450   0.301379
 7.01460   0.301544
 7.01470   0.304015
 7.01480   0.302887
 7.01490   0.299618
 7.01500   0.295430
 7.01510   0.290916
 7.01520   0.286325
 7.01530   0.281218
 7.01540   0.275335
 7.01550   0.269308
 7.01560   0.263554
 7.01570   0.258078
 7.01580   0.252826
 7.01590   0.246924
 7.01600   0.240047
 7.01610   0.232666
 7.01620   0.226074
 7.01630   0.219960
 7.01640   0.213429
 7.01650   0.206358
 7.01660   0.198861
 7.01670   0.191053
 7.01680   0.182919
 7.01690   0.174438
 7.01700   0.165607
 7.01710   0.156357
 7.01720   0.146524
 7.01730   0.135975
 7.01740   0.124637
 7.01750   0.112216
 7.01760    9.83914E-02
 7.01770    8.26632E-02
 7.01780    6.51133E-02
 7.01790    4.65452E-02
 7.01800    2.99448E-02
 7.01810    1.91464E-02
 7.01820    1.61385E-02
 7.01830    1.98163E-02
 7.01840    2.65387E-02
 7.01850    3.24690E-02
 7.01860    3.56708E-02
 7.01870    3.60679E-02
 7.01880    3.44382E-02
 7.01890    3.15497E-02
 7.01900    2.80002E-02
 7.01910    2.41702E-02
 7.01920    2.03407E-02
 7.01930    1.66414E-02
 7.01940    1.32217E-02
 7.01950    1.01860E-02
 7.01960    7.58718E-03
 7.01970    5.48008E-03
 7.01980    3.83139E-03
 7.01990    2.56553E-03
 7.02000    1.61432E-03
 7.02010    9.42567E-04
 7.02020    5.05055E-04
 7.02030    2.41894E-04
 7.02040    9.60623E-05
 7.02050    2.42512E-05
 7.02060    2.66806E-06
 7.02070    8.01802E-08
 7.02080  0.
 7.02090  0.
 7.02100  0.
 7.02110  0.
 7.02120  0.
 7.02130  0.
 7.02140  0.
 7.02150  0.
 7.02160  0.
 7.02170  0.
 7.02180  0.
 7.02190  0.
 7.02200  0.
 7.02210  0.
 7.02220  0.
 7.02230  0.
 7.02240  0.
 7.02250  0.
 7.02260  0.
 7.02270  0.
 7.02280  0.
 7.02290  0.
 7.02300  0.
 7.02310  0.
 7.02320  0.
 7.02330  0.
 7.02340  0.
 7.02350  0.
 7.02360  0.
 7.02370  0.
 7.02380  0.
 7.02390  0.
 7.02400  0.
 7.02410  0.
 7.02420  0.
 7.02430  0.
 7.02440  0.
 7.02450  0.
 7.02460  0.
 7.02470  0.
 7.02480  0.
 7.02490  0.
 7.02500  0.
 7.02510  0.
 7.02520  0.
 7.02530  0.
 7.02540  0.
 7.02550    2.72900E-07
 7.02560    5.35495E-06
 7.02570    3.45588E-05
 7.02580    1.05810E-04
 7.02590    2.27432E-04
 7.02600    4.31866E-04
 7.02610    7.57596E-04
 7.02620    1.23846E-03
 7.02630    1.91317E-03
 7.02640    2.81224E-03
 7.02650    3.95835E-03
 7.02660    5.35565E-03
 7.02670    7.00692E-03
 7.02680    8.87914E-03
 7.02690    1.09093E-02
 7.02700    1.30998E-02
 7.02710    1.55181E-02
 7.02720    1.83308E-02
 7.02730    2.15929E-02
 7.02740    2.51767E-02
 7.02750    2.86973E-02
 7.02760    3.18357E-02
 7.02770    3.49304E-02
 7.02780    3.86160E-02
 7.02790    4.22806E-02
 7.02800    4.52161E-02
 7.02810    4.78455E-02
 7.02820    5.09711E-02
 7.02830    5.45650E-02
 7.02840    5.77505E-02
 7.02850    5.95486E-02
 7.02860    5.94378E-02
 7.02870    5.75113E-02
 7.02880    5.49285E-02
 7.02890    5.41882E-02
 7.02900    5.75503E-02
 7.02910    6.48653E-02
 7.02920    7.37908E-02
 7.02930    8.20268E-02
 7.02940    8.85174E-02
 7.02950    9.32947E-02
 7.02960    9.70700E-02
 7.02970    1.00937E-01
 7.02980   0.105584
 7.02990   0.110555
 7.03000   0.115146
 7.03010   0.119042
 7.03020   0.122343
 7.03030   0.125115
 7.03040   0.127427
 7.03050   0.129368
 7.03060   0.130981
 7.03070   0.132309
 7.03080   0.133387
 7.03090   0.134266
 7.03100   0.134921
 7.03110   0.135285
 7.03120   0.135406
 7.03130   0.135322
 7.03140   0.134936
 7.03150   0.134112
 7.03160   0.132756
 7.03170   0.130636
 7.03180   0.127409
 7.03190   0.122630
 7.03200   0.116327
 7.03210   0.110290
 7.03220   0.107797
 7.03230   0.110002
 7.03240   0.114343
 7.03250   0.117880
 7.03260   0.119711
 7.03270   0.120055
 7.03280   0.119374
 7.03290   0.118068
 7.03300   0.116178
 7.03310   0.113761
 7.03320   0.110865
 7.03330   0.107340
 7.03340    1.03015E-01
 7.03350    9.75457E-02
 7.03360    9.04253E-02
 7.03370    8.09481E-02
 7.03380    6.89048E-02
