7.00000    3.82610E-02
7.00010    3.53490E-02
7.00020    3.11373E-02
7.00030    2.60953E-02
7.00040    2.05887E-02
7.00050    1.49799E-02
7.00060    9.79712E-03
7.00070    5.50698E-03
7.00080    2.52578E-03
7.00090    8.81153E-04
7.00100    2.08089E-04
7.00110    2.73914E-05
7.00120    1.47364E-06
7.00130    9.15186E-09
7.00140  0.
7.00150  0.
7.00160  0.
7.00170    3.82012E-07
7.00180    1.20367E-05
7.00190    1.28366E-04
7.00200    6.92557E-04
7.00210    2.41477E-03
7.00220    6.15397E-03
7.00230    1.24252E-02
7.00240    2.12638E-02
7.00250    3.21942E-02
7.00260    4.45429E-02
7.00270    5.76355E-02
7.00280    7.10405E-02
7.00290    8.42973E-02
7.00300    9.70522E-02
7.00310   0.109269
7.00320   0.120652
7.00330   0.131113
7.00340   0.140615
7.00350   0.149733
7.00360   0.159089
7.00370   0.168693
7.00380   0.178054
7.00390   0.186736
7.00400   0.194656
7.00410   0.201900
7.00420   0.208674
7.00430   0.214975
7.00440   0.220604
7.00450   0.225449
7.00460   0.229970
7.00470   0.235186
7.00480   0.240518
7.00490   0.245210
7.00500   0.249239
7.00510   0.252793
7.00520   0.255977
7.00530   0.258721
7.00540   0.260896
7.00550   0.262347
7.00560   0.262855
7.00570   0.262075
7.00580   0.259554
7.00590   0.254617
7.00600   0.245930
7.00610   0.231478
7.00620   0.211690
7.00630   0.192036
7.00640   0.181953
7.00650   0.183373
7.00660   0.184206
7.00670   0.181493
7.00680   0.196958
7.00690   0.231050
7.00700   0.260242
7.00710   0.277532
7.00720   0.287668
7.00730   0.294295
7.00740   0.298844
7.00750   0.302100
7.00760   0.304464
7.00770   0.306223
7.00780   0.307441
7.00790   0.308186
7.00800   0.308626
7.00810   0.308573
7.00820   0.307930
7.00830   0.306657
7.00840   0.304515
7.00850   0.301084
7.00860   0.296136
7.00870   0.290878
7.00880   0.286408
7.00890   0.280311
7.00900   0.270120
7.00910   0.254637
7.00920   0.232690
7.00930   0.203225
7.00940   0.168592
7.00950   0.136432
7.00960   0.119158
7.00970   0.124658
7.00980   0.148954
 7.00990   0.180561
 7.01000   0.209684
 7.01010   0.229884
 7.01020   0.239504
 7.01030   0.240320
 7.01040   0.238372
 7.01050   0.242465
 7.01060   0.254444
 7.01070   0.267631
 7.01080   0.276879
 7.01090   0.281746
 7.01100   0.283046
 7.01110   0.282884
 7.01120   0.283211
 7.01130   0.282550
 7.01140   0.279932
 7.01150   0.275509
 7.01160   0.268896
 7.01170   0.259019
 7.01180   0.244084
 7.01190   0.224536
 7.01200   0.207293
 7.01210   0.193897
 7.01220   0.175982
 7.01230   0.151444
 7.01240   0.128695
 7.01250   0.118343
 7.01260   0.125185
 7.01270   0.144425
 7.01280   0.165887
 7.01290   0.180712
 7.01300   0.182557
 7.01310   0.166602
 7.01320   0.132260
 7.01330    8.81923E-02
 7.01340    7.55397E-02
 7.01350   0.118107
 7.01360   0.170208
 7.01370   0.199771
 7.01380   0.211175
 7.01390   0.214516
 7.01400   0.215663
 7.01410   0.215834
 7.01420   0.216393
 7.01430   0.215034
 7.01440   0.208791
 7.01450   0.202033
 7.01460   0.202167
 7.01470   0.204369
 7.01480   0.203358
 7.01490   0.200438
 7.01500   0.196711
 7.01510   0.192714
 7.01520   0.188672
 7.01530   0.184205
 7.01540   0.179089
 7.01550   0.173879
 7.01560   0.168942
 7.01570   0.164277
 7.01580   0.159834
 7.01590   0.154884
 7.01600   0.149165
 7.01610   0.143081
 7.01620   0.137694
 7.01630   0.132753
 7.01640   0.127527
 7.01650   0.121928
 7.01660   0.116063
 7.01670   0.110032
 7.01680    1.03836E-01
 7.01690    9.74733E-02
 7.01700    9.09582E-02
 7.01710    8.42594E-02
 7.01720    7.72830E-02
 7.01730    6.99737E-02
 7.01740    6.23299E-02
 7.01750    5.42276E-02
 7.01760    4.55742E-02
 7.01770    3.62394E-02
 7.01780    2.65294E-02
 7.01790    1.71542E-02
 7.01800    9.64307E-03
 7.01810    5.26606E-03
 7.01820    4.11886E-03
 7.01830    5.44529E-03
 7.01840    8.00248E-03
 7.01850    1.03967E-02
 7.01860    1.17474E-02
 7.01870    1.19163E-02
 7.01880    1.12104E-02
 7.01890    9.98380E-03
 7.01900    8.52414E-03
 7.01910    7.01477E-03
 7.01920    5.58147E-03
 7.01930    4.27856E-03
 7.01940    3.15546E-03
 7.01950    2.23462E-03
 7.01960    1.51331E-03
 7.01970    9.83757E-04
 7.01980    6.13008E-04
 7.01990    3.61512E-04
 7.02000    1.96024E-04
 7.02010    9.09066E-05
 7.02020    2.80369E-05
 7.02030    3.85311E-06
 7.02040    1.62796E-07
 7.02050  0.
 7.02060  0.
 7.02070  0.
 7.02080  0.
 7.02090  0.
 7.02100  0.
 7.02110  0.
 7.02120  0.
 7.02130  0.
 7.02140  0.
 7.02150  0.
 7.02160  0.
 7.02170  0.
 7.02180  0.
 7.02190  0.
 7.02200  0.
 7.02210  0.
 7.02220  0.
 7.02230  0.
 7.02240  0.
 7.02250  0.
 7.02260  0.
 7.02270  0.
 7.02280  0.
 7.02290  0.
 7.02300  0.
 7.02310  0.
 7.02320  0.
 7.02330  0.
 7.02340  0.
 7.02350  0.
 7.02360  0.
 7.02370  0.
 7.02380  0.
 7.02390  0.
 7.02400  0.
 7.02410  0.
 7.02420  0.
 7.02430  0.
 7.02440  0.
 7.02450  0.
 7.02460  0.
 7.02470  0.
 7.02480  0.
 7.02490  0.
 7.02500  0.
 7.02510  0.
 7.02520  0.
 7.02530  0.
 7.02540  0.
 7.02550  0.
 7.02560  0.
 7.02570  0.
 7.02580    5.01200E-08
 7.02590    1.79513E-06
 7.02600    1.67538E-05
 7.02610    6.23630E-05
 7.02620    1.35793E-04
 7.02630    2.43711E-04
 7.02640    4.05178E-04
 7.02650    6.36361E-04
 7.02660    9.48945E-04
 7.02670    1.35404E-03
 7.02680    1.85241E-03
 7.02690    2.43323E-03
 7.02700    3.10198E-03
 7.02710    3.88659E-03
 7.02720    4.85301E-03
 7.02730    6.03584E-03
 7.02740    7.40112E-03
 7.02750    8.80271E-03
 7.02760    1.01013E-02
 7.02770    1.14325E-02
 7.02780    1.30698E-02
 7.02790    1.47401E-02
 7.02800    1.61124E-02
 7.02810    1.73735E-02
 7.02820    1.89071E-02
 7.02830    2.07043E-02
 7.02840    2.23240E-02
 7.02850    2.32491E-02
 7.02860    2.31916E-02
 7.02870    2.21998E-02
 7.02880    2.08805E-02
 7.02890    2.05082E-02
 7.02900    2.22521E-02
 7.02910    2.61278E-02
 7.02920    3.10124E-02
 7.02930    3.56768E-02
 7.02940    3.94623E-02
 7.02950    4.23125E-02
 7.02960    4.46068E-02
 7.02970    4.69946E-02
 7.02980    4.99041E-02
 7.02990    5.30591E-02
 7.03000    5.60112E-02
 7.03010    5.85470E-02
 7.03020    6.07184E-02
 7.03030    6.25581E-02
 7.03040    6.41037E-02
 7.03050    6.54086E-02
 7.03060    6.64981E-02
 7.03070    6.73981E-02
 7.03080    6.81316E-02
 7.03090    6.87309E-02
 7.03100    6.91788E-02
 7.03110    6.94276E-02
 7.03120    6.95105E-02
 7.03130    6.94523E-02
 7.03140    6.91881E-02
 7.03150    6.86264E-02
 7.03160    6.77041E-02
 7.03170    6.62695E-02
 7.03180    6.41014E-02
 7.03190    6.09279E-02
 7.03200    5.67986E-02
 7.03210    5.28947E-02
 7.03220    5.12939E-02
 7.03230    5.27035E-02
 7.03240    5.54952E-02
 7.03250    5.77885E-02
 7.03260    5.89839E-02
 7.03270    5.92087E-02
 7.03280    5.87619E-02
 7.03290    5.79074E-02
 7.03300    5.66759E-02
 7.03310    5.51108E-02
 7.03320    5.32509E-02
 7.03330    5.10095E-02
 7.03340    4.82945E-02
 7.03350    4.49205E-02
 7.03360    4.06310E-02
 7.03370    3.51106E-02
 7.03380    2.84049E-02
 7.03390    2.15915E-02
 7.03400    1.65921E-02
 7.03410    1.45925E-02
 7.03420    1.48069E-02
 7.03430    1.64759E-02
 7.03440    1.96370E-02
 7.03450    2.33972E-02
 7.03460    2.63560E-02
 7.03470    2.79985E-02
 7.03480    2.84826E-02
 7.03490    2.81263E-02
 7.03500    2.71629E-02
 7.03510    2.56841E-02
 7.03520    2.37459E-02
