7.00000    7.19609E-04
7.00010    6.08529E-04
7.00020    4.64938E-04
7.00030    3.20322E-04
7.00040    1.94927E-04
7.00050    9.64425E-05
7.00060    3.06935E-05
7.00070    4.31416E-06
7.00080    1.88126E-07
7.00090  0.
7.00100  0.
7.00110  0.
7.00120  0.
7.00130  0.
7.00140  0.
7.00150  0.
7.00160  0.
7.00170  0.
7.00180  0.
7.00190  0.
7.00200    3.69951E-09
7.00210    8.17738E-07
7.00220    1.27285E-05
7.00230    7.42326E-05
7.00240    2.38057E-04
7.00250    5.58752E-04
7.00260    1.09640E-03
7.00270    1.88632E-03
7.00280    2.94428E-03
7.00290    4.25233E-03
7.00300    5.76664E-03
7.00310    7.45621E-03
7.00320    9.24809E-03
7.00330    1.10811E-02
7.00340    1.29085E-02
7.00350    1.48211E-02
7.00360    1.69468E-02
7.00370    1.92921E-02
7.00380    2.17364E-02
7.00390    2.41475E-02
7.00400    2.64753E-02
7.00410    2.87135E-02
7.00420    3.08919E-02
7.00430    3.30015E-02
7.00440    3.50041E-02
7.00450    3.68940E-02
7.00460    3.87121E-02
7.00470    4.05852E-02
7.00480    4.24282E-02
7.00490    4.41496E-02
7.00500    4.57264E-02
7.00510    4.71674E-02
7.00520    4.84757E-02
7.00530    4.96156E-02
7.00540    5.05328E-02
7.00550    5.11535E-02
7.00560    5.13727E-02
7.00570    5.10356E-02
7.00580    4.99704E-02
7.00590    4.79346E-02
7.00600    4.44846E-02
7.00610    3.90864E-02
7.00620    3.21451E-02
7.00630    2.56688E-02
7.00640    2.25312E-02
7.00650    2.29330E-02
7.00660    2.32007E-02
7.00670    2.25472E-02
7.00680    2.76293E-02
7.00690    3.93972E-02
7.00700    5.06226E-02
7.00710    5.80700E-02
7.00720    6.27971E-02
7.00730    6.60317E-02
7.00740    6.83209E-02
7.00750    6.99961E-02
7.00760    7.12353E-02
7.00770    7.21616E-02
7.00780    7.28173E-02
7.00790    7.32355E-02
7.00800    7.34502E-02
7.00810    7.34252E-02
7.00820    7.31254E-02
7.00830    7.25120E-02
7.00840    7.14860E-02
7.00850    6.99280E-02
7.00860    6.78633E-02
7.00870    6.56139E-02
7.00880    6.32104E-02
7.00890    5.99124E-02
7.00900    5.51064E-02
7.00910    4.84841E-02
7.00920    4.00053E-02
7.00930    3.00706E-02
7.00940    2.02080E-02
7.00950    1.25603E-02
7.00960    8.99668E-03
7.00970    1.00429E-02
7.00980    1.52031E-02
 7.00990    2.31519E-02
 7.01000    3.18105E-02
 7.01010    3.86128E-02
 7.01020    4.21012E-02
 7.01030    4.23467E-02
 7.01040    4.15351E-02
 7.01050    4.31718E-02
 7.01060    4.81285E-02
 7.01070    5.38075E-02
 7.01080    5.79933E-02
 7.01090    6.04099E-02
 7.01100    6.14138E-02
 7.01110    6.15920E-02
 7.01120    6.14079E-02
 7.01130    6.06839E-02
 7.01140    5.92765E-02
 7.01150    5.71778E-02
 7.01160    5.42058E-02
 7.01170    4.99624E-02
 7.01180    4.39212E-02
 7.01190    3.65158E-02
 7.01200    3.04159E-02
 7.01210    2.61745E-02
 7.01220    2.12132E-02
 7.01230    1.52487E-02
 7.01240    1.04588E-02
 7.01250    8.51906E-03
 7.01260    9.85391E-03
 7.01270    1.38774E-02
 7.01280    1.90773E-02
 7.01290    2.34947E-02
 7.01300    2.53141E-02
 7.01310    2.30265E-02
 7.01320    1.63242E-02
 7.01330    8.04553E-03
 7.01340    5.38739E-03
 7.01350    1.19890E-02
 7.01360    2.22621E-02
 7.01370    2.97810E-02
 7.01380    3.35401E-02
 7.01390    3.50673E-02
 7.01400    3.55907E-02
 7.01410    3.55655E-02
 7.01420    3.53313E-02
 7.01430    3.47034E-02
 7.01440    3.33793E-02
 7.01450    3.19217E-02
 7.01460    3.12311E-02
 7.01470    3.07349E-02
 7.01480    2.98341E-02
 7.01490    2.86960E-02
 7.01500    2.74665E-02
 7.01510    2.62015E-02
 7.01520    2.49379E-02
 7.01530    2.36451E-02
 7.01540    2.23027E-02
 7.01550    2.09706E-02
 7.01560    1.96877E-02
 7.01570    1.84553E-02
 7.01580    1.72654E-02
 7.01590    1.60628E-02
 7.01600    1.48394E-02
 7.01610    1.36222E-02
 7.01620    1.24946E-02
 7.01630    1.14373E-02
 7.01640    1.04061E-02
 7.01650    9.39073E-03
 7.01660    8.40695E-03
 7.01670    7.46503E-03
 7.01680    6.56312E-03
 7.01690    5.70514E-03
 7.01700    4.89523E-03
 7.01710    4.13496E-03
 7.01720    3.41987E-03
 7.01730    2.75273E-03
 7.01740    2.14054E-03
 7.01750    1.58183E-03
 7.01760    1.08781E-03
 7.01770    6.70710E-04
 7.01780    3.52679E-04
 7.01790    1.42312E-04
 7.01800    3.56282E-05
 7.01810    4.05411E-06
 7.01820    1.36026E-07
 7.01830    2.84975E-07
 7.01840    4.60346E-06
 7.01850    2.29424E-05
 7.01860    4.59508E-05
 7.01870    4.99184E-05
 7.01880    3.21676E-05
 7.01890    9.41254E-06
